instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons
metroplex17nDr1nDe0,2.157895,1.550374,0.216237,1.766611,193099,6104,19673,19673
metroplex17nDr1nDe1,2.553885,0.429078,0.436422,0.865500,54733,3604,10770,10770
metroplex17nDr0nDe3,10.729323,0.296673,2.461750,2.758423,34512,5502,14621,14621
grid14nDr1nDe0,2.263158,1.876009,0.191541,2.067550,245816,9425,18284,18284
grid17nDr0nDe2,6.481203,0.772897,0.533154,1.306051,95081,7652,20103,20103
grid14nDr1nDe1,2.967419,2.773029,1.478966,4.251995,347982,14619,35245,35245
metroplex18nDr1nDe0,2.578947,1.386996,0.189462,1.576458,179884,5166,15996,15996
grid17nDr0nDe1,3.042607,1.284895,0.360087,1.644982,164470,8506,20256,20256
grid14nDr0nDe1,1.478697,2.976963,2.058447,5.035410,387070,15543,37186,37186
metroplex19nDr0nDe2,3.789474,0.273880,1.494052,1.767932,32473,4039,11238,11238
metroplex19nDr1nDe0,2.210526,1.338293,0.143895,1.482188,171407,5516,16941,16941
grid15nDr1nDe0,1.842105,3.665729,0.394585,4.060314,419306,14636,29313,29313
grid16nDr1nDe1,2.481203,1.689592,0.844663,2.534255,217879,10390,24677,24677
grid0nDr0nDe3,6.408521,2.797860,7.822889,10.620749,355472,18490,53735,53735
grid17nDr0nDe3,7.912281,0.685571,1.240630,1.926201,78962,8665,23623,23623
grid16nDr1nDe0,2.736842,2.956983,0.361303,3.318286,373009,12765,25567,25567
metroplex19nDr0nDe1,3.626566,2.259315,0.939641,3.198956,287952,9799,34734,34734
metroplex18nDr0nDe1,12.145363,2.157597,2.235931,4.393528,271970,8862,31324,31324
grid16nDr0nDe1,2.145363,3.303443,1.364249,4.667692,424614,16486,39554,39554
metroplex19nDr1nDe1,2.203008,0.402163,0.573359,0.975522,50112,3541,10135,10135
metroplex18nDr1nDe1,4.421053,2.341626,1.182704,3.524330,289253,9258,32985,32985
grid15nDr1nDe1,3.779449,3.214629,1.720070,4.934699,411368,16619,40000,40000
metroplex19nDr0nDe3,4.102757,0.679736,2.400728,3.080464,77496,7489,23129,23129
grid17nDr1nDe0,2.421053,0.918869,0.093527,1.012396,116790,5220,9464,9464
metroplex16nDr0nDe3,7.942356,3.471203,11.489385,14.960588,439308,16964,65009,65009
grid16nDr0nDe2,4.709273,3.285231,1.942962,5.228193,417273,18554,49635,49635
grid14nDr0nDe3,4.428571,2.927768,5.011655,7.939423,373298,19805,56484,56484
grid17nDr1nDe1,9.185464,0.814168,0.722017,1.536185,102720,6452,15155,15155
grid15nDr0nDe1,4.360902,3.541693,4.362112,7.903805,453630,17748,42478,42478
metroplex1nDr0nDe1,10.631579,1.089040,1.298289,2.387329,129550,6077,20123,20123
metroplex18nDr0nDe3,5.666667,1.924675,4.036244,5.960919,235467,11749,42064,42064
grid15nDr0nDe2,5.463659,3.677978,4.406312,8.084290,445694,19973,53346,53346
metroplex1nDr1nDe0,2.105263,0.506365,0.075779,0.582144,64247,2808,7836,7836
grid16nDr0nDe3,2.824561,3.391517,3.570714,6.962231,430818,21265,60783,60783
metroplex20nDr0nDe1,3.310777,0.600206,0.452435,1.052641,74365,4282,13035,13035
grid18nDr1nDe0,2.000000,0.714209,0.082335,0.796544,92616,4485,8081,8081
grid18nDr0nDe1,4.441103,1.571248,1.359959,2.931207,204481,9860,23564,23564
metroplex15nDr0nDe2,6.824561,4.233446,14.659081,18.892527,550106,15996,59874,59874
metroplex16nDr0nDe1,10.180451,2.605214,15.106542,17.711756,343674,10853,38754,38754
airport0nDr1nDe0,0.894737,0.130364,0.061867,0.192231,13978,1952,5760,5760
airport0nDr0nDe1,1.075188,0.114039,0.068743,0.182782,15301,3200,9806,9806
airport0nDr1nDe1,0.822055,0.228861,0.161701,0.390562,30152,4611,14716,14716
metroplex1nDr1nDe1,2.418546,1.541367,0.741061,2.282428,193455,7831,27257,27257
airport10nDr1nDe0,0.789474,0.285069,0.093129,0.378198,36715,3834,12179,12179
airport12nDr1nDe1,1.411028,0.228048,0.089196,0.317244,15509,3268,10387,10387
airport11nDr1nDe0,0.526316,0.259585,0.088322,0.347907,34468,3893,12625,12625
airport11nDr1nDe1,0.937343,0.384371,0.094788,0.479159,27829,4324,13798,13798
airport12nDr1nDe0,1.631579,0.350189,0.120368,0.470557,46178,5014,17717,17717
airport11nDr0nDe3,1.699248,0.390631,0.178111,0.568742,26009,6703,19960,19960
airport10nDr1nDe1,3.699248,0.415238,0.253015,0.668253,38185,5145,16872,16872
airport12nDr0nDe1,0.884712,0.425160,0.199239,0.624399,53558,6580,22972,22972
airport0nDr0nDe2,1.433584,0.610008,0.251595,0.861603,77168,9978,35851,35851
airport13nDr0nDe1,1.305764,0.153118,0.063529,0.216647,14869,2789,7921,7921
airport12nDr0nDe2,1.471178,0.522868,0.297300,0.820168,58720,8570,30274,30274
airport11nDr0nDe1,1.295739,0.596306,0.329431,0.925737,71905,8102,28954,28954
airport11nDr0nDe2,1.032581,0.541118,0.401598,0.942716,66083,9206,32781,32781
airport10nDr0nDe1,1.295739,0.761166,0.320479,1.081645,92407,9062,32427,32427
airport12nDr0nDe3,2.157895,0.635566,0.411204,1.046770,60917,10519,36931,36931
airport10nDr0nDe2,1.115288,0.796386,0.377039,1.173425,98909,11247,40284,40284
metroplex20nDr1nDe0,2.578947,0.143896,0.016531,0.160427,18046,989,2227,2227
airport13nDr0nDe2,3.832080,0.274680,0.202169,0.476849,33921,6015,19223,19223
airport13nDr1nDe0,0.631579,0.008179,0.011184,0.019363,830,246,389,389
metroplex20nDr0nDe2,12.107769,1.014811,2.057604,3.072415,126112,7245,23850,23850
airport0nDr0nDe3,1.300752,0.720711,0.804831,1.525542,87472,12562,44548,44548
airport10nDr0nDe3,2.573935,0.742346,0.747690,1.490036,83009,11724,41429,41429
airport13nDr1nDe1,1.411028,0.229090,0.102483,0.331573,30033,4443,14318,14318
airport14nDr0nDe2,1.518797,0.130849,0.083197,0.214046,16488,4387,12973,12973
grid19nDr0nDe1,5.674185,1.851385,0.791106,2.642491,230389,11143,26734,26734
grid18nDr1nDe1,1.794486,1.874675,1.086118,2.960793,240692,11268,26882,26882
grid18nDr0nDe2,8.190476,2.055883,2.779547,4.835430,257505,14042,37672,37672
airport14nDr1nDe0,1.263158,0.754667,0.344650,1.099317,96950,9725,37916,37916
airport14nDr1nDe1,1.348371,0.741755,0.352198,1.093953,93808,10832,42021,42021
metroplex18nDr0nDe2,15.130326,2.858391,7.940587,10.798978,354317,13085,49121,49121
airport13nDr0nDe3,3.000000,0.740149,1.213137,1.953286,92409,12902,45809,45809
metroplex20nDr1nDe1,5.824561,1.006203,0.735862,1.742065,124586,5488,17557,17557
airport14nDr0nDe1,1.761905,0.780295,0.836988,1.617283,99445,11907,45878,45878
grid19nDr0nDe2,9.250627,1.487760,2.115566,3.603326,184365,11585,30991,30991
airport15nDr1nDe1,2.596491,0.570228,0.407104,0.977332,73441,9086,34634,34634
grid18nDr0nDe3,9.007519,2.484300,3.402606,5.886906,309562,17977,51495,51495
airport15nDr0nDe1,0.476190,0.670017,0.809245,1.479262,85949,10140,37778,37778
airport15nDr1nDe0,0.052632,0.733807,0.315981,1.049788,88607,8725,32163,32163
grid19nDr1nDe0,2.578947,1.487643,0.215700,1.703343,174672,7185,13512,13512
airport15nDr0nDe2,1.476190,0.687030,0.824468,1.511498,83478,11355,41736,41736
airport14nDr0nDe3,2.904762,0.775912,1.320519,2.096431,93881,14742,55370,55370
airport16nDr0nDe2,1.972431,0.441232,0.233142,0.674374,54906,8018,27278,27278
airport17nDr0nDe1,1.200501,0.113360,0.072777,0.186137,14967,2821,7981,7981
airport15nDr0nDe3,1.761905,0.714958,0.713354,1.428312,81250,12871,46647,46647
airport16nDr0nDe3,1.909774,0.406088,0.245436,0.651524,49868,9033,29593,29593
airport16nDr0nDe1,0.285714,0.751275,0.659664,1.410939,84112,8899,30901,30901
airport16nDr1nDe0,1.000000,0.617220,0.201512,0.818732,78096,7028,24360,24360
airport16nDr1nDe1,10.192982,0.291162,0.535711,0.826873,38011,5129,16600,16600
grid19nDr0nDe3,7.511278,0.996762,1.727062,2.723824,116910,10137,28219,28219
airport17nDr0nDe3,3.822055,0.115440,0.156882,0.272322,14173,4957,12606,12606
airport17nDr1nDe0,1.052632,0.090437,0.033835,0.124272,12104,1495,3959,3959
airport17nDr0nDe2,1.476190,0.268529,0.177668,0.446197,33907,6054,19186,19186
airport18nDr0nDe1,1.548872,0.113327,0.064568,0.177895,14891,2811,7954,7954
airport17nDr1nDe1,1.253133,0.459341,0.495522,0.954863,60668,7126,24756,24756
airport18nDr0nDe3,5.583960,0.247555,0.274550,0.522105,30059,6760,19957,19957
airport18nDr1nDe0,1.157895,0.036856,0.017470,0.054326,4368,760,1803,1803
airport19nDr1nDe0,1.421053,0.071629,0.043127,0.114756,9090,1315,3590,3590
grid19nDr1nDe1,10.553885,0.706675,0.661829,1.368504,88455,5731,13450,13450
airport18nDr0nDe2,1.634085,0.757376,0.331184,1.088560,85188,10204,36186,36186
airport19nDr0nDe3,1.646617,0.123308,0.145465,0.268773,14169,5083,13115,13115
airport1nDr0nDe1,0.979950,0.137560,0.076795,0.214355,16999,3275,9953,9953
airport19nDr0nDe1,1.032581,0.247681,0.117819,0.365500,30438,4876,16143,16143
airport19nDr1nDe1,1.032581,0.191480,0.175584,0.367064,23675,4322,14220,14220
airport18nDr1nDe1,6.175439,0.357803,0.291637,0.649440,46761,5844,19576,19576
airport1nDr1nDe0,1.052632,0.027051,0.016163,0.043214,3467,641,1484,1484
metroplex20nDr0nDe3,9.917293,1.618102,6.008088,7.626190,190924,11020,38266,38266
airport1nDr0nDe2,1.476190,0.381995,0.234427,0.616422,48864,7699,26190,26190
grid1nDr1nDe0,2.210526,0.946485,0.081876,1.028361,116180,5574,10289,10289
airport19nDr0nDe2,2.120301,0.569722,0.308662,0.878384,69762,9705,34855,34855
airport20nDr1nDe0,0.736842,0.131535,0.055226,0.186761,17363,2061,5673,5673
airport20nDr0nDe1,3.378446,0.157733,0.117451,0.275184,20609,3431,10007,10007
airport1nDr1nDe1,0.726817,0.277044,0.187742,0.464786,35669,5227,17264,17264
metroplex21nDr0nDe1,1.624060,3.814825,2.241527,6.056352,477637,12670,45877,45877
airport20nDr0nDe2,3.568922,0.154458,0.170715,0.325173,19769,4405,12314,12314
airport1nDr0nDe3,2.278195,0.604072,0.419138,1.023210,74575,11086,38612,38612
grid1nDr0nDe1,9.245614,1.676629,0.588465,2.265094,195672,10049,24111,24111
airport20nDr1nDe1,0.979950,0.518835,0.228669,0.747504,56833,6772,23194,23194
metroplex21nDr1nDe1,4.418546,1.816552,1.408880,3.225432,217135,7346,23987,23987
airport22nDr0nDe2,1.581454,0.142284,0.096248,0.238532,18094,4279,12313,12313
airport22nDr1nDe0,0.789474,0.059192,0.021834,0.081026,7795,1122,2871,2871
airport22nDr0nDe1,1.270677,0.258107,0.130709,0.388816,28309,4650,15718,15718
airport21nDr0nDe1,0.476190,0.736619,0.364459,1.101078,93801,10334,38122,38122
metroplex22nDr0nDe1,4.102757,1.833941,0.872434,2.706375,230826,8058,28052,28052
airport22nDr0nDe3,1.593985,0.253553,0.223873,0.477426,31077,7536,24070,24070
metroplex22nDr1nDe0,2.578947,1.120224,0.079589,1.199813,117211,3884,11335,11335
airport22nDr1nDe1,1.295739,0.174761,0.118855,0.293616,18729,3216,9554,9554
airport21nDr1nDe1,4.132832,0.451173,0.461551,0.912724,58675,8229,30849,30849
airport21nDr1nDe0,0.210526,0.731568,0.367116,1.098684,96609,8874,32201,32201
grid20nDr0nDe1,3.375940,0.654761,0.161034,0.815795,80463,5232,12328,12328
metroplex21nDr1nDe0,1.526316,3.341399,1.343301,4.684700,432400,9820,32458,32458
airport23nDr0nDe2,1.466165,0.190691,0.105854,0.296545,18310,4619,13672,13672
grid20nDr1nDe0,1.736842,0.113989,0.028190,0.142179,14228,1225,1857,1857
airport23nDr0nDe1,1.476190,0.463234,0.333418,0.796652,61381,7802,27840,27840
airport21nDr0nDe2,1.238095,0.770095,1.089205,1.859300,91316,11773,43422,43422
airport20nDr0nDe3,2.285714,0.866467,1.246741,2.113208,91637,12609,44106,44106
airport21nDr0nDe3,1.428571,0.756477,1.229854,1.986331,88558,13053,47035,47035
airport23nDr1nDe0,0.526316,0.350602,0.155239,0.505841,46802,5491,19245,19245
airport23nDr0nDe3,0.962406,0.552561,0.462295,1.014856,64665,10943,37577,37577
metroplex22nDr0nDe2,4.621554,1.530426,1.617808,3.148234,189013,8903,31382,31382
airport23nDr1nDe1,0.884712,0.374959,0.340199,0.715158,48298,6833,24231,24231
grid1nDr1nDe1,2.609023,1.743837,0.629321,2.373158,216416,10910,26091,26091
grid1nDr0nDe2,8.333333,2.181383,2.398939,4.580322,255429,14196,38257,38257
airport24nDr0nDe1,0.571429,0.644110,0.600104,1.244214,84601,9741,35227,35227
airport24nDr0nDe2,1.047619,0.863585,0.544690,1.408275,82141,11227,40658,40658
airport24nDr1nDe0,1.157895,0.663888,0.259570,0.923458,87143,8302,30555,30555
airport24nDr1nDe1,0.832080,0.595711,0.345830,0.941541,72299,8723,32208,32208
airport24nDr0nDe3,1.619048,0.640699,0.719139,1.359838,79933,12753,45605,45605
grid20nDr0nDe2,10.180451,0.893654,1.142064,2.035718,110404,8156,21444,21444
metroplex15nDr0nDe3,7.711779,4.110862,26.822433,30.933295,527490,18289,69972,69972
airport25nDr0nDe3,1.015038,0.711042,0.395755,1.106797,87204,11762,40468,40468
metroplex22nDr1nDe1,4.406015,0.478433,0.455773,0.934206,58027,3302,9361,9361
airport25nDr1nDe0,1.315789,0.731758,0.218394,0.950152,95388,7529,25637,25637
airport25nDr0nDe1,17.419679,0.918284,0.514282,1.432566,92877,9092,31672,31672
grid20nDr1nDe1,2.934837,1.183157,0.937832,2.120989,146686,8002,19034,19034
grid20nDr0nDe3,14.721805,1.104605,1.889157,2.993762,107428,9821,27080,27080
grid22nDr1nDe0,1.526316,0.202241,0.027628,0.229869,24914,1914,3117,3117
airport26nDr0nDe2,1.380952,0.580860,0.171207,0.752067,54970,7956,27225,27225
airport25nDr1nDe1,1.543860,0.719292,0.546742,1.266034,92627,8903,31476,31476
airport26nDr0nDe3,2.568922,0.120223,0.186052,0.306275,14307,5106,13442,13442
grid22nDr0nDe1,3.466165,0.938100,0.516421,1.454521,108867,6577,15331,15331
airport25nDr0nDe2,6.780581,0.707016,1.873873,2.580889,90416,10687,37285,37285
airport26nDr0nDe1,0.964912,0.841311,0.635229,1.476540,106033,10156,36823,36823
airport26nDr1nDe0,0.842105,0.526060,0.145731,0.671791,62782,5953,20628,20628
airport27nDr0nDe1,1.075188,0.175064,0.071901,0.246965,22777,3558,10890,10890
airport26nDr1nDe1,1.147870,0.367705,0.135411,0.503116,34909,4709,15222,15222
grid1nDr0nDe3,4.305764,1.753605,5.322123,7.075728,200018,14148,40534,40534
metroplex1nDr0nDe3,10.112782,0.969022,15.198479,16.167501,116042,9001,30257,30257
airport27nDr0nDe2,1.902256,0.455854,0.167441,0.623295,58468,8278,28728,28728
grid22nDr0nDe2,14.213033,0.853098,1.282592,2.135690,105617,8137,21147,21147
airport27nDr1nDe0,1.052632,0.026849,0.015180,0.042029,3459,633,1472,1472
airport27nDr0nDe3,2.754386,0.292711,0.239928,0.532639,35365,7425,22944,22944
airport27nDr1nDe1,1.042607,0.139796,0.092876,0.232672,16697,2935,8381,8381
grid21nDr1nDe0,1.105263,2.777383,0.306579,3.083962,355191,12380,24732,24732
grid15nDr0nDe3,4.385965,3.512486,20.348127,23.860613,438014,22512,64249,64249
grid22nDr1nDe1,5.037594,1.186580,0.456374,1.642954,146946,8253,19311,19311
airport29nDr0nDe1,1.295739,0.121324,0.075868,0.197192,15547,3309,10493,10493
grid21nDr1nDe1,4.406015,2.469340,0.850646,3.319986,286750,12826,30835,30835
airport29nDr0nDe2,1.223058,0.104834,0.079048,0.183882,13280,3997,11606,11606
airport29nDr1nDe0,0.526316,0.008562,0.010973,0.019535,859,250,433,433
airport28nDr1nDe0,1.263158,0.468179,0.203755,0.671934,59716,5974,21143,21143
airport28nDr0nDe3,3.501253,0.431968,0.396997,0.828965,53921,9663,32935,32935
airport29nDr0nDe3,1.699248,0.108190,0.125418,0.233608,13124,5159,13945,13945
airport29nDr1nDe1,0.621554,0.103518,0.072539,0.176057,13608,2959,9033,9033
airport28nDr1nDe1,1.834586,0.437985,0.279340,0.717325,57705,7182,25796,25796
airport28nDr0nDe2,1.909774,0.722505,0.309494,1.031999,81586,10087,36112,36112
metroplex23nDr0nDe2,11.172932,0.395282,1.596005,1.991287,48576,4111,11220,11220
airport28nDr0nDe1,8.949875,0.753027,0.527696,1.280723,88973,9213,33528,33528
airport2nDr0nDe3,1.107769,0.118121,0.141479,0.259600,10097,4375,10189,10189
airport30nDr1nDe0,0.894737,0.058883,0.025862,0.084745,7817,1134,2800,2800
airport30nDr0nDe1,0.822055,0.093873,0.062712,0.156585,11857,2588,7013,7013
airport2nDr0nDe1,2.017544,0.473512,0.318056,0.791568,60846,6993,24494,24494
airport2nDr0nDe2,1.972431,0.412295,0.279275,0.691570,51907,7561,25761,25761
airport30nDr0nDe2,1.393484,0.093934,0.076930,0.170864,11458,3531,9030,9030
airport2nDr1nDe0,1.157895,0.268843,0.120429,0.389272,34508,3706,12076,12076
airport30nDr0nDe3,1.909774,0.184294,0.238389,0.422683,21797,6227,17904,17904
airport2nDr1nDe1,1.333333,0.337486,0.211455,0.548941,44403,5702,19316,19316
airport30nDr1nDe1,3.255639,0.159999,0.135642,0.295641,21000,3581,10894,10894
grid21nDr0nDe3,7.516291,2.382015,2.820653,5.202668,292702,17071,48883,48883
grid22nDr0nDe3,4.969925,1.059875,3.068288,4.128163,127800,10861,30239,30239
grid21nDr0nDe2,9.436090,3.181663,2.457894,5.639557,398597,17870,48204,48204
grid21nDr0nDe1,7.233083,3.198127,2.848243,6.046370,406182,15503,37513,37513
airport31nDr0nDe1,1.107769,0.367334,0.209152,0.576486,47667,6436,22280,22280
airport32nDr0nDe1,0.822055,0.127492,0.072478,0.199970,16782,2926,8057,8057
airport31nDr1nDe0,0.947368,0.248692,0.071463,0.320155,31333,3392,10725,10725
airport31nDr0nDe3,6.736842,0.255219,0.264752,0.519971,30497,7104,21620,21620
airport31nDr0nDe2,1.393484,0.362049,0.222595,0.584644,45817,7480,25149,25149
metroplex23nDr0nDe1,1.827068,3.896078,1.640944,5.537022,489784,13357,48824,48824
airport31nDr1nDe1,0.832080,0.276303,0.138529,0.414832,35295,4917,15824,15824
airport32nDr0nDe2,8.932331,0.251284,0.228193,0.479477,31562,5795,18157,18157
airport32nDr1nDe0,1.263158,0.033496,0.028085,0.061581,4346,669,1481,1481
airport32nDr0nDe3,1.593985,0.116376,0.123835,0.240211,14121,4876,12095,12095
metroplex23nDr1nDe0,2.315789,2.340753,0.330649,2.671402,295983,7582,24303,24303
airport32nDr1nDe1,8.598998,0.253471,0.216609,0.470080,32711,4618,14705,14705
airport33nDr0nDe3,2.796992,0.163586,0.165655,0.329241,19705,6028,17396,17396
airport33nDr1nDe0,1.368421,0.308657,0.074414,0.383071,21972,2876,9316,9316
airport33nDr0nDe1,1.443609,0.388872,0.197313,0.586185,49879,6107,20936,20936
grid23nDr0nDe1,3.864662,2.727896,1.821486,4.549382,345959,15451,36958,36958
airport33nDr1nDe1,1.243108,0.330792,0.192090,0.522882,40825,5466,18321,18321
airport33nDr0nDe2,1.889724,0.493118,0.242669,0.735787,62086,8888,31549,31549
airport34nDr1nDe1,1.160401,0.279994,0.407253,0.687247,36799,5858,20753,20753
grid23nDr1nDe0,1.315789,2.751771,0.303766,3.055537,325070,12714,25244,25244
airport35nDr0nDe3,2.067669,0.199253,0.196882,0.396135,23848,6458,19061,19061
airport34nDr0nDe1,0.686717,0.742563,0.329858,1.072421,81573,9565,35462,35462
airport34nDr0nDe2,1.591479,0.705486,0.302194,1.007680,67021,9730,35604,35604
airport34nDr0nDe3,1.258145,0.623343,0.400779,1.024122,76611,12225,43854,43854
airport36nDr0nDe3,2.172932,0.192773,0.132266,0.325039,15855,5348,14560,14560
airport36nDr0nDe2,1.508772,0.303441,0.213933,0.517374,37398,6998,23914,23914
airport34nDr1nDe0,0.526316,0.780183,0.383653,1.163836,84012,8102,29603,29603
airport36nDr1nDe1,1.253133,0.246097,0.134987,0.381084,29939,4435,14308,14308
airport36nDr1nDe0,0.631579,0.336611,0.117550,0.454161,40110,4628,15890,15890
airport35nDr0nDe1,0.854637,0.732517,0.363586,1.096103,89089,9898,36941,36941
airport36nDr0nDe1,3.939850,0.566857,0.301949,0.868806,57731,7584,27645,27645
airport35nDr1nDe1,1.305764,0.678550,0.277433,0.955983,84720,9472,35764,35764
airport35nDr1nDe0,0.473684,0.721043,0.306591,1.027634,92164,8834,32932,32932
grid23nDr1nDe1,6.949875,2.532362,1.283797,3.816159,310215,14110,34005,34005
airport35nDr0nDe2,1.142857,0.700962,1.034034,1.734996,87326,11950,44489,44489
airport37nDr0nDe3,1.699248,0.454652,0.278604,0.733256,53439,9422,31335,31335
grid23nDr0nDe2,3.972431,2.774413,3.936194,6.710607,339787,17409,46594,46594
airport37nDr1nDe0,1.368421,0.770747,0.237062,1.007809,99476,7732,26583,26583
airport38nDr0nDe2,1.523810,0.413369,0.194495,0.607864,45551,7230,23972,23972
airport37nDr0nDe2,1.238095,0.784395,0.863814,1.648209,98628,11151,39206,39206
airport38nDr0nDe1,1.411028,0.565155,0.287568,0.852723,71559,7612,26405,26405
airport38nDr0nDe3,1.646617,0.387573,0.199678,0.587251,25751,6506,19062,19062
airport38nDr1nDe1,3.020050,0.271778,0.127928,0.399706,22895,3632,10917,10917
airport38nDr1nDe0,1.105263,0.457067,0.230523,0.687590,46060,4815,16181,16181
grid24nDr1nDe0,2.052632,2.814388,0.333753,3.148141,340502,13295,26648,26648
airport37nDr1nDe1,3.308271,0.808562,0.899493,1.708055,101522,9397,33444,33444
airport39nDr0nDe1,2.035088,0.448548,0.288653,0.737201,54012,7182,26026,26026
airport37nDr0nDe1,5.260410,0.797530,1.697025,2.494555,101789,9750,34099,34099
grid24nDr0nDe1,0.621554,3.198522,1.793673,4.992195,400750,17384,41921,41921
