param nf:= 100 ;
param nn:= 100 ;
param: E: d:=
32 99
33 59
34 58
35 38
36 23
37 99
38 10
39 38
40 63
41 93
42 36
43 9
44 65
45 21
46 43
47 62
48 5
49 9
50 71
51 40
52 88
53 76
54 74
55 8
56 34
57 89
58 8
59 93
60 39
61 73
62 57
63 91
64 85
65 2
66 45
67 78
68 63
69 27
70 36
71 94
72 50
73 63
74 21
75 51
76 35
77 55
78 35
79 53
80 87
81 29
82 10
83 19
84 84
85 1
86 75
87 33
88 0
89 53
90 47
91 72
92 16
93 65
94 83
95 94
96 58
97 87
98 50
99 51 ;
param v_min:=
0 0 1 1		0 0 10 1		0 1 2 1		0 1 11 1		0 2 3 1		0 2 12 1		0 3 4 1		0 3 13 1		0 4 5 1		0 4 14 1		0 5 6 1		0 5 15 1		0 6 7 1		0 6 16 1		0 7 8 1		0 7 17 1		0 8 9 1		0 8 18 1		0 9 19 1		0 10 11 1		0 10 20 1		0 11 12 1		0 11 21 1		0 12 13 1		0 12 22 1		0 13 14 1		0 13 23 1		0 14 15 1		0 14 24 1		0 15 16 1		0 15 25 1		0 16 17 1		0 16 26 1		0 17 18 1		0 17 27 1		0 18 19 1		0 18 28 1		0 19 29 1		0 20 21 1		0 20 30 1		0 21 22 1		0 21 31 1		0 22 23 1		0 22 32 1		0 23 24 1		0 23 33 1		0 24 25 1		0 24 34 1		0 25 26 1		0 25 35 1		0 26 27 1		0 26 36 1		0 27 28 1		0 27 37 1		0 28 29 1		0 28 38 1		0 29 39 1		0 30 31 1		0 30 40 1		0 31 32 1		0 31 41 1		0 32 33 1		0 32 42 1		0 33 34 1		0 33 43 1		0 34 35 1		0 34 44 1		0 35 36 1		0 35 45 1		0 36 37 1		0 36 46 1		0 37 38 1		0 37 47 1		0 38 39 1		0 38 48 1		0 39 49 1		0 40 41 1		0 40 50 1		0 41 42 1		0 41 51 1		0 42 43 1		0 42 52 1		0 43 44 1		0 43 53 1		0 44 45 1		0 44 54 1		0 45 46 1		0 45 55 1		0 46 47 1		0 46 56 1		0 47 48 1		0 47 57 1		0 48 49 1		0 48 58 1		0 49 59 1		0 50 51 1		0 50 60 1		0 51 52 1		0 51 61 1		0 52 53 1		0 52 62 1		0 53 54 1		0 53 63 1		0 54 55 1		0 54 64 1		0 55 56 1		0 55 65 1		0 56 57 1		0 56 66 1		0 57 58 1		0 57 67 1		0 58 59 1		0 58 68 1		0 59 69 1		0 60 61 1		0 60 70 1		0 61 62 1		0 61 71 1		0 62 63 1		0 62 72 1		0 63 64 1		0 63 73 1		0 64 65 1		0 64 74 1		0 65 66 1		0 65 75 1		0 66 67 1		0 66 76 1		0 67 68 1		0 67 77 1		0 68 69 1		0 68 78 1		0 69 79 1		0 70 71 1		0 70 80 1		0 71 72 1		0 71 81 1		0 72 73 1		0 72 82 1		0 73 74 1		0 73 83 1		0 74 75 1		0 74 84 1		0 75 76 1		0 75 85 1		0 76 77 1		0 76 86 1		0 77 78 1		0 77 87 1		0 78 79 1		0 78 88 1		0 79 89 1		0 80 81 1		0 80 90 1		0 81 82 1		0 81 91 1		0 82 83 1		0 82 92 1		0 83 84 1		0 83 93 1		0 84 85 1		0 84 94 1		0 85 86 1		0 85 95 1		0 86 87 1		0 86 96 1		0 87 88 1		0 87 97 1		0 88 89 1		0 88 98 1		0 89 99 1		0 90 91 1		0 91 92 1		0 92 93 1		0 93 94 1		0 94 95 1		0 95 96 1		0 96 97 1		0 97 98 1		0 98 99 1		0 1 0 1		0 10 0 1		0 2 1 1		0 11 1 1		0 3 2 1		0 12 2 1		0 4 3 1		0 13 3 1		0 5 4 1		0 14 4 1		0 6 5 1		0 15 5 1		0 7 6 1		0 16 6 1		0 8 7 1		0 17 7 1		0 9 8 1		0 18 8 1		0 19 9 1		0 11 10 1		0 20 10 1		0 12 11 1		0 21 11 1		0 13 12 1		0 22 12 1		0 14 13 1		0 23 13 1		0 15 14 1		0 24 14 1		0 16 15 1		0 25 15 1		0 17 16 1		0 26 16 1		0 18 17 1		0 27 17 1		0 19 18 1		0 28 18 1		0 29 19 1		0 21 20 1		0 30 20 1		0 22 21 1		0 31 21 1		0 23 22 1		0 32 22 1		0 24 23 1		0 33 23 1		0 25 24 1		0 34 24 1		0 26 25 1		0 35 25 1		0 27 26 1		0 36 26 1		0 28 27 1		0 37 27 1		0 29 28 1		0 38 28 1		0 39 29 1		0 31 30 1		0 40 30 1		0 32 31 1		0 41 31 1		0 33 32 1		0 42 32 1		0 34 33 1		0 43 33 1		0 35 34 1		0 44 34 1		0 36 35 1		0 45 35 1		0 37 36 1		0 46 36 1		0 38 37 1		0 47 37 1		0 39 38 1		0 48 38 1		0 49 39 1		0 41 40 1		0 50 40 1		0 42 41 1		0 51 41 1		0 43 42 1		0 52 42 1		0 44 43 1		0 53 43 1		0 45 44 1		0 54 44 1		0 46 45 1		0 55 45 1		0 47 46 1		0 56 46 1		0 48 47 1		0 57 47 1		0 49 48 1		0 58 48 1		0 59 49 1		0 51 50 1		0 60 50 1		0 52 51 1		0 61 51 1		0 53 52 1		0 62 52 1		0 54 53 1		0 63 53 1		0 55 54 1		0 64 54 1		0 56 55 1		0 65 55 1		0 57 56 1		0 66 56 1		0 58 57 1		0 67 57 1		0 59 58 1		0 68 58 1		0 69 59 1		0 61 60 1		0 70 60 1		0 62 61 1		0 71 61 1		0 63 62 1		0 72 62 1		0 64 63 1		0 73 63 1		0 65 64 1		0 74 64 1		0 66 65 1		0 75 65 1		0 67 66 1		0 76 66 1		0 68 67 1		0 77 67 1		0 69 68 1		0 78 68 1		0 79 69 1		0 71 70 1		0 80 70 1		0 72 71 1		0 81 71 1		0 73 72 1		0 82 72 1		0 74 73 1		0 83 73 1		0 75 74 1		0 84 74 1		0 76 75 1		0 85 75 1		0 77 76 1		0 86 76 1		0 78 77 1		0 87 77 1		0 79 78 1		0 88 78 1		0 89 79 1		0 81 80 1		0 90 80 1		0 82 81 1		0 91 81 1		0 83 82 1		0 92 82 1		0 84 83 1		0 93 83 1		0 85 84 1		0 94 84 1		0 86 85 1		0 95 85 1		0 87 86 1		0 96 86 1		0 88 87 1		0 97 87 1		0 89 88 1		0 98 88 1		0 99 89 1		0 91 90 1		0 92 91 1		0 93 92 1		0 94 93 1		0 95 94 1		0 96 95 1		0 97 96 1		0 98 97 1		0 99 98 1		
1 0 1 1		1 0 10 1		1 1 2 1		1 1 11 1		1 2 3 1		1 2 12 1		1 3 4 1		1 3 13 1		1 4 5 1		1 4 14 1		1 5 6 1		1 5 15 1		1 6 7 1		1 6 16 1		1 7 8 1		1 7 17 1		1 8 9 1		1 8 18 1		1 9 19 1		1 10 11 1		1 10 20 1		1 11 12 1		1 11 21 1		1 12 13 1		1 12 22 1		1 13 14 1		1 13 23 1		1 14 15 1		1 14 24 1		1 15 16 1		1 15 25 1		1 16 17 1		1 16 26 1		1 17 18 1		1 17 27 1		1 18 19 1		1 18 28 1		1 19 29 1		1 20 21 1		1 20 30 1		1 21 22 1		1 21 31 1		1 22 23 1		1 22 32 1		1 23 24 1		1 23 33 1		1 24 25 1		1 24 34 1		1 25 26 1		1 25 35 1		1 26 27 1		1 26 36 1		1 27 28 1		1 27 37 1		1 28 29 1		1 28 38 1		1 29 39 1		1 30 31 1		1 30 40 1		1 31 32 1		1 31 41 1		1 32 33 1		1 32 42 1		1 33 34 1		1 33 43 1		1 34 35 1		1 34 44 1		1 35 36 1		1 35 45 1		1 36 37 1		1 36 46 1		1 37 38 1		1 37 47 1		1 38 39 1		1 38 48 1		1 39 49 1		1 40 41 1		1 40 50 1		1 41 42 1		1 41 51 1		1 42 43 1		1 42 52 1		1 43 44 1		1 43 53 1		1 44 45 1		1 44 54 1		1 45 46 1		1 45 55 1		1 46 47 1		1 46 56 1		1 47 48 1		1 47 57 1		1 48 49 1		1 48 58 1		1 49 59 1		1 50 51 1		1 50 60 1		1 51 52 1		1 51 61 1		1 52 53 1		1 52 62 1		1 53 54 1		1 53 63 1		1 54 55 1		1 54 64 1		1 55 56 1		1 55 65 1		1 56 57 1		1 56 66 1		1 57 58 1		1 57 67 1		1 58 59 1		1 58 68 1		1 59 69 1		1 60 61 1		1 60 70 1		1 61 62 1		1 61 71 1		1 62 63 1		1 62 72 1		1 63 64 1		1 63 73 1		1 64 65 1		1 64 74 1		1 65 66 1		1 65 75 1		1 66 67 1		1 66 76 1		1 67 68 1		1 67 77 1		1 68 69 1		1 68 78 1		1 69 79 1		1 70 71 1		1 70 80 1		1 71 72 1		1 71 81 1		1 72 73 1		1 72 82 1		1 73 74 1		1 73 83 1		1 74 75 1		1 74 84 1		1 75 76 1		1 75 85 1		1 76 77 1		1 76 86 1		1 77 78 1		1 77 87 1		1 78 79 1		1 78 88 1		1 79 89 1		1 80 81 1		1 80 90 1		1 81 82 1		1 81 91 1		1 82 83 1		1 82 92 1		1 83 84 1		1 83 93 1		1 84 85 1		1 84 94 1		1 85 86 1		1 85 95 1		1 86 87 1		1 86 96 1		1 87 88 1		1 87 97 1		1 88 89 1		1 88 98 1		1 89 99 1		1 90 91 1		1 91 92 1		1 92 93 1		1 93 94 1		1 94 95 1		1 95 96 1		1 96 97 1		1 97 98 1		1 98 99 1		1 1 0 1		1 10 0 1		1 2 1 1		1 11 1 1		1 3 2 1		1 12 2 1		1 4 3 1		1 13 3 1		1 5 4 1		1 14 4 1		1 6 5 1		1 15 5 1		1 7 6 1		1 16 6 1		1 8 7 1		1 17 7 1		1 9 8 1		1 18 8 1		1 19 9 1		1 11 10 1		1 20 10 1		1 12 11 1		1 21 11 1		1 13 12 1		1 22 12 1		1 14 13 1		1 23 13 1		1 15 14 1		1 24 14 1		1 16 15 1		1 25 15 1		1 17 16 1		1 26 16 1		1 18 17 1		1 27 17 1		1 19 18 1		1 28 18 1		1 29 19 1		1 21 20 1		1 30 20 1		1 22 21 1		1 31 21 1		1 23 22 1		1 32 22 1		1 24 23 1		1 33 23 1		1 25 24 1		1 34 24 1		1 26 25 1		1 35 25 1		1 27 26 1		1 36 26 1		1 28 27 1		1 37 27 1		1 29 28 1		1 38 28 1		1 39 29 1		1 31 30 1		1 40 30 1		1 32 31 1		1 41 31 1		1 33 32 1		1 42 32 1		1 34 33 1		1 43 33 1		1 35 34 1		1 44 34 1		1 36 35 1		1 45 35 1		1 37 36 1		1 46 36 1		1 38 37 1		1 47 37 1		1 39 38 1		1 48 38 1		1 49 39 1		1 41 40 1		1 50 40 1		1 42 41 1		1 51 41 1		1 43 42 1		1 52 42 1		1 44 43 1		1 53 43 1		1 45 44 1		1 54 44 1		1 46 45 1		1 55 45 1		1 47 46 1		1 56 46 1		1 48 47 1		1 57 47 1		1 49 48 1		1 58 48 1		1 59 49 1		1 51 50 1		1 60 50 1		1 52 51 1		1 61 51 1		1 53 52 1		1 62 52 1		1 54 53 1		1 63 53 1		1 55 54 1		1 64 54 1		1 56 55 1		1 65 55 1		1 57 56 1		1 66 56 1		1 58 57 1		1 67 57 1		1 59 58 1		1 68 58 1		1 69 59 1		1 61 60 1		1 70 60 1		1 62 61 1		1 71 61 1		1 63 62 1		1 72 62 1		1 64 63 1		1 73 63 1		1 65 64 1		1 74 64 1		1 66 65 1		1 75 65 1		1 67 66 1		1 76 66 1		1 68 67 1		1 77 67 1		1 69 68 1		1 78 68 1		1 79 69 1		1 71 70 1		1 80 70 1		1 72 71 1		1 81 71 1		1 73 72 1		1 82 72 1		1 74 73 1		1 83 73 1		1 75 74 1		1 84 74 1		1 76 75 1		1 85 75 1		1 77 76 1		1 86 76 1		1 78 77 1		1 87 77 1		1 79 78 1		1 88 78 1		1 89 79 1		1 81 80 1		1 90 80 1		1 82 81 1		1 91 81 1		1 83 82 1		1 92 82 1		1 84 83 1		1 93 83 1		1 85 84 1		1 94 84 1		1 86 85 1		1 95 85 1		1 87 86 1		1 96 86 1		1 88 87 1		1 97 87 1		1 89 88 1		1 98 88 1		1 99 89 1		1 91 90 1		1 92 91 1		1 93 92 1		1 94 93 1		1 95 94 1		1 96 95 1		1 97 96 1		1 98 97 1		1 99 98 1		
2 0 1 1		2 0 10 1		2 1 2 1		2 1 11 1		2 2 3 1		2 2 12 1		2 3 4 1		2 3 13 1		2 4 5 1		2 4 14 1		2 5 6 1		2 5 15 1		2 6 7 1		2 6 16 1		2 7 8 1		2 7 17 1		2 8 9 1		2 8 18 1		2 9 19 1		2 10 11 1		2 10 20 1		2 11 12 1		2 11 21 1		2 12 13 1		2 12 22 1		2 13 14 1		2 13 23 1		2 14 15 1		2 14 24 1		2 15 16 1		2 15 25 1		2 16 17 1		2 16 26 1		2 17 18 1		2 17 27 1		2 18 19 1		2 18 28 1		2 19 29 1		2 20 21 1		2 20 30 1		2 21 22 1		2 21 31 1		2 22 23 1		2 22 32 1		2 23 24 1		2 23 33 1		2 24 25 1		2 24 34 1		2 25 26 1		2 25 35 1		2 26 27 1		2 26 36 1		2 27 28 1		2 27 37 1		2 28 29 1		2 28 38 1		2 29 39 1		2 30 31 1		2 30 40 1		2 31 32 1		2 31 41 1		2 32 33 1		2 32 42 1		2 33 34 1		2 33 43 1		2 34 35 1		2 34 44 1		2 35 36 1		2 35 45 1		2 36 37 1		2 36 46 1		2 37 38 1		2 37 47 1		2 38 39 1		2 38 48 1		2 39 49 1		2 40 41 1		2 40 50 1		2 41 42 1		2 41 51 1		2 42 43 1		2 42 52 1		2 43 44 1		2 43 53 1		2 44 45 1		2 44 54 1		2 45 46 1		2 45 55 1		2 46 47 1		2 46 56 1		2 47 48 1		2 47 57 1		2 48 49 1		2 48 58 1		2 49 59 1		2 50 51 1		2 50 60 1		2 51 52 1		2 51 61 1		2 52 53 1		2 52 62 1		2 53 54 1		2 53 63 1		2 54 55 1		2 54 64 1		2 55 56 1		2 55 65 1		2 56 57 1		2 56 66 1		2 57 58 1		2 57 67 1		2 58 59 1		2 58 68 1		2 59 69 1		2 60 61 1		2 60 70 1		2 61 62 1		2 61 71 1		2 62 63 1		2 62 72 1		2 63 64 1		2 63 73 1		2 64 65 1		2 64 74 1		2 65 66 1		2 65 75 1		2 66 67 1		2 66 76 1		2 67 68 1		2 67 77 1		2 68 69 1		2 68 78 1		2 69 79 1		2 70 71 1		2 70 80 1		2 71 72 1		2 71 81 1		2 72 73 1		2 72 82 1		2 73 74 1		2 73 83 1		2 74 75 1		2 74 84 1		2 75 76 1		2 75 85 1		2 76 77 1		2 76 86 1		2 77 78 1		2 77 87 1		2 78 79 1		2 78 88 1		2 79 89 1		2 80 81 1		2 80 90 1		2 81 82 1		2 81 91 1		2 82 83 1		2 82 92 1		2 83 84 1		2 83 93 1		2 84 85 1		2 84 94 1		2 85 86 1		2 85 95 1		2 86 87 1		2 86 96 1		2 87 88 1		2 87 97 1		2 88 89 1		2 88 98 1		2 89 99 1		2 90 91 1		2 91 92 1		2 92 93 1		2 93 94 1		2 94 95 1		2 95 96 1		2 96 97 1		2 97 98 1		2 98 99 1		2 1 0 1		2 10 0 1		2 2 1 1		2 11 1 1		2 3 2 1		2 12 2 1		2 4 3 1		2 13 3 1		2 5 4 1		2 14 4 1		2 6 5 1		2 15 5 1		2 7 6 1		2 16 6 1		2 8 7 1		2 17 7 1		2 9 8 1		2 18 8 1		2 19 9 1		2 11 10 1		2 20 10 1		2 12 11 1		2 21 11 1		2 13 12 1		2 22 12 1		2 14 13 1		2 23 13 1		2 15 14 1		2 24 14 1		2 16 15 1		2 25 15 1		2 17 16 1		2 26 16 1		2 18 17 1		2 27 17 1		2 19 18 1		2 28 18 1		2 29 19 1		2 21 20 1		2 30 20 1		2 22 21 1		2 31 21 1		2 23 22 1		2 32 22 1		2 24 23 1		2 33 23 1		2 25 24 1		2 34 24 1		2 26 25 1		2 35 25 1		2 27 26 1		2 36 26 1		2 28 27 1		2 37 27 1		2 29 28 1		2 38 28 1		2 39 29 1		2 31 30 1		2 40 30 1		2 32 31 1		2 41 31 1		2 33 32 1		2 42 32 1		2 34 33 1		2 43 33 1		2 35 34 1		2 44 34 1		2 36 35 1		2 45 35 1		2 37 36 1		2 46 36 1		2 38 37 1		2 47 37 1		2 39 38 1		2 48 38 1		2 49 39 1		2 41 40 1		2 50 40 1		2 42 41 1		2 51 41 1		2 43 42 1		2 52 42 1		2 44 43 1		2 53 43 1		2 45 44 1		2 54 44 1		2 46 45 1		2 55 45 1		2 47 46 1		2 56 46 1		2 48 47 1		2 57 47 1		2 49 48 1		2 58 48 1		2 59 49 1		2 51 50 1		2 60 50 1		2 52 51 1		2 61 51 1		2 53 52 1		2 62 52 1		2 54 53 1		2 63 53 1		2 55 54 1		2 64 54 1		2 56 55 1		2 65 55 1		2 57 56 1		2 66 56 1		2 58 57 1		2 67 57 1		2 59 58 1		2 68 58 1		2 69 59 1		2 61 60 1		2 70 60 1		2 62 61 1		2 71 61 1		2 63 62 1		2 72 62 1		2 64 63 1		2 73 63 1		2 65 64 1		2 74 64 1		2 66 65 1		2 75 65 1		2 67 66 1		2 76 66 1		2 68 67 1		2 77 67 1		2 69 68 1		2 78 68 1		2 79 69 1		2 71 70 1		2 80 70 1		2 72 71 1		2 81 71 1		2 73 72 1		2 82 72 1		2 74 73 1		2 83 73 1		2 75 74 1		2 84 74 1		2 76 75 1		2 85 75 1		2 77 76 1		2 86 76 1		2 78 77 1		2 87 77 1		2 79 78 1		2 88 78 1		2 89 79 1		2 81 80 1		2 90 80 1		2 82 81 1		2 91 81 1		2 83 82 1		2 92 82 1		2 84 83 1		2 93 83 1		2 85 84 1		2 94 84 1		2 86 85 1		2 95 85 1		2 87 86 1		2 96 86 1		2 88 87 1		2 97 87 1		2 89 88 1		2 98 88 1		2 99 89 1		2 91 90 1		2 92 91 1		2 93 92 1		2 94 93 1		2 95 94 1		2 96 95 1		2 97 96 1		2 98 97 1		2 99 98 1		
