param nf:= 100 ;
param nn:= 100 ;
param: E: d:=
65 64 99 1.000504		65 64 66 1.0		
99 65 0 1.0		99 65 1 1.0		99 65 2 1.0		99 65 3 1.0		99 65 4 1.0		99 65 5 1.0		99 65 6 1.0		99 65 7 1.0		99 65 8 1.0		99 65 9 1.0		99 65 10 1.0		99 65 11 1.0		99 65 12 1.0		99 65 13 1.0		99 65 14 1.0		99 65 15 1.0		99 65 16 1.0		99 65 17 1.0		99 65 18 1.0		99 65 19 1.0		99 65 20 1.0		99 65 21 1.0		99 65 22 1.0		99 65 23 1.0		99 65 24 1.0		99 65 25 1.0		99 65 26 1.0		99 65 27 1.0		99 65 28 1.0		99 65 29 1.0		99 65 30 1.0		99 65 31 1.0		99 65 32 1.0		99 65 33 1.0		99 65 34 1.0		99 65 35 1.0		99 65 36 1.0		99 65 37 1.0		99 65 38 1.0		99 65 39 1.0		99 65 40 1.0		99 65 41 1.001134		99 65 42 1.0062		99 65 43 1.015427		99 65 44 1.029006		99 65 45 1.047228		99 65 46 1.070494		99 65 47 1.099346		99 65 48 1.13449		99 65 49 1.176851		99 65 50 1.227633		99 65 51 1.288417		99 65 52 1.3613		99 65 53 1.449109		99 65 54 1.555724		99 65 55 1.686603		99 65 56 1.849657		99 65 57 2.056781		99 65 58 2.326691		99 65 59 2.690613		99 65 60 3.204785		99 65 61 3.981716		99 65 62 5.283981		99 65 63 7.899365		99 65 64 15.766922		99 65 66 15.766922		99 65 67 7.899365		99 65 68 5.283981		99 65 69 3.981716		99 65 70 3.204785		99 65 71 2.690613		99 65 72 2.326691		99 65 73 2.056781		99 65 74 1.849657		99 65 75 1.686603		99 65 76 1.555724		99 65 77 1.449109		99 65 78 1.3613		99 65 79 1.288417		99 65 80 1.227633		99 65 81 1.176851		99 65 82 1.13449		99 65 83 1.099346		99 65 84 1.070494		99 65 85 1.047228		99 65 86 1.029006		99 65 87 1.015427		99 65 88 1.0062		99 65 89 1.001134		99 65 90 1.0		99 65 91 1.0		99 65 92 1.0		99 65 93 1.0		99 65 94 1.0		99 65 95 1.0		99 65 96 1.0		99 65 97 1.0		99 65 98 1.0		
66 65 99 1.000504		66 65 67 1.0		
99 66 0 1.0		99 66 1 1.0		99 66 2 1.0		99 66 3 1.0		99 66 4 1.0		99 66 5 1.0		99 66 6 1.0		99 66 7 1.0		99 66 8 1.0		99 66 9 1.0		99 66 10 1.0		99 66 11 1.0		99 66 12 1.0		99 66 13 1.0		99 66 14 1.0		99 66 15 1.0		99 66 16 1.0		99 66 17 1.0		99 66 18 1.0		99 66 19 1.0		99 66 20 1.0		99 66 21 1.0		99 66 22 1.0		99 66 23 1.0		99 66 24 1.0		99 66 25 1.0		99 66 26 1.0		99 66 27 1.0		99 66 28 1.0		99 66 29 1.0		99 66 30 1.0		99 66 31 1.0		99 66 32 1.0		99 66 33 1.0		99 66 34 1.0		99 66 35 1.0		99 66 36 1.0		99 66 37 1.0		99 66 38 1.0		99 66 39 1.0		99 66 40 1.0		99 66 41 1.0		99 66 42 1.001134		99 66 43 1.0062		99 66 44 1.015427		99 66 45 1.029006		99 66 46 1.047228		99 66 47 1.070494		99 66 48 1.099346		99 66 49 1.13449		99 66 50 1.176851		99 66 51 1.227633		99 66 52 1.288417		99 66 53 1.3613		99 66 54 1.449109		99 66 55 1.555724		99 66 56 1.686603		99 66 57 1.849657		99 66 58 2.056781		99 66 59 2.326691		99 66 60 2.690613		99 66 61 3.204785		99 66 62 3.981716		99 66 63 5.283981		99 66 64 7.899365		99 66 65 15.766922		99 66 67 15.766922		99 66 68 7.899365		99 66 69 5.283981		99 66 70 3.981716		99 66 71 3.204785		99 66 72 2.690613		99 66 73 2.326691		99 66 74 2.056781		99 66 75 1.849657		99 66 76 1.686603		99 66 77 1.555724		99 66 78 1.449109		99 66 79 1.3613		99 66 80 1.288417		99 66 81 1.227633		99 66 82 1.176851		99 66 83 1.13449		99 66 84 1.099346		99 66 85 1.070494		99 66 86 1.047228		99 66 87 1.029006		99 66 88 1.015427		99 66 89 1.0062		99 66 90 1.001134		99 66 91 1.0		99 66 92 1.0		99 66 93 1.0		99 66 94 1.0		99 66 95 1.0		99 66 96 1.0		99 66 97 1.0		99 66 98 1.0		
67 66 99 1.000504		67 66 68 1.0		
99 67 0 1.0		99 67 1 1.0		99 67 2 1.0		99 67 3 1.0		99 67 4 1.0		99 67 5 1.0		99 67 6 1.0		99 67 7 1.0		99 67 8 1.0		99 67 9 1.0		99 67 10 1.0		99 67 11 1.0		99 67 12 1.0		99 67 13 1.0		99 67 14 1.0		99 67 15 1.0		99 67 16 1.0		99 67 17 1.0		99 67 18 1.0		99 67 19 1.0		99 67 20 1.0		99 67 21 1.0		99 67 22 1.0		99 67 23 1.0		99 67 24 1.0		99 67 25 1.0		99 67 26 1.0		99 67 27 1.0		99 67 28 1.0		99 67 29 1.0		99 67 30 1.0		99 67 31 1.0		99 67 32 1.0		99 67 33 1.0		99 67 34 1.0		99 67 35 1.0		99 67 36 1.0		99 67 37 1.0		99 67 38 1.0		99 67 39 1.0		99 67 40 1.0		99 67 41 1.0		99 67 42 1.0		99 67 43 1.001134		99 67 44 1.0062		99 67 45 1.015427		99 67 46 1.029006		99 67 47 1.047228		99 67 48 1.070494		99 67 49 1.099346		99 67 50 1.13449		99 67 51 1.176851		99 67 52 1.227633		99 67 53 1.288417		99 67 54 1.3613		99 67 55 1.449109		99 67 56 1.555724		99 67 57 1.686603		99 67 58 1.849657		99 67 59 2.056781		99 67 60 2.326691		99 67 61 2.690613		99 67 62 3.204785		99 67 63 3.981716		99 67 64 5.283981		99 67 65 7.899365		99 67 66 15.766922		99 67 68 15.766922		99 67 69 7.899365		99 67 70 5.283981		99 67 71 3.981716		99 67 72 3.204785		99 67 73 2.690613		99 67 74 2.326691		99 67 75 2.056781		99 67 76 1.849657		99 67 77 1.686603		99 67 78 1.555724		99 67 79 1.449109		99 67 80 1.3613		99 67 81 1.288417		99 67 82 1.227633		99 67 83 1.176851		99 67 84 1.13449		99 67 85 1.099346		99 67 86 1.070494		99 67 87 1.047228		99 67 88 1.029006		99 67 89 1.015427		99 67 90 1.0062		99 67 91 1.001134		99 67 92 1.0		99 67 93 1.0		99 67 94 1.0		99 67 95 1.0		99 67 96 1.0		99 67 97 1.0		99 67 98 1.0		
68 67 99 1.000504		68 67 69 1.0		
99 68 0 1.0		99 68 1 1.0		99 68 2 1.0		99 68 3 1.0		99 68 4 1.0		99 68 5 1.0		99 68 6 1.0		99 68 7 1.0		99 68 8 1.0		99 68 9 1.0		99 68 10 1.0		99 68 11 1.0		99 68 12 1.0		99 68 13 1.0		99 68 14 1.0		99 68 15 1.0		99 68 16 1.0		99 68 17 1.0		99 68 18 1.0		99 68 19 1.0		99 68 20 1.0		99 68 21 1.0		99 68 22 1.0		99 68 23 1.0		99 68 24 1.0		99 68 25 1.0		99 68 26 1.0		99 68 27 1.0		99 68 28 1.0		99 68 29 1.0		99 68 30 1.0		99 68 31 1.0		99 68 32 1.0		99 68 33 1.0		99 68 34 1.0		99 68 35 1.0		99 68 36 1.0		99 68 37 1.0		99 68 38 1.0		99 68 39 1.0		99 68 40 1.0		99 68 41 1.0		99 68 42 1.0		99 68 43 1.0		99 68 44 1.001134		99 68 45 1.0062		99 68 46 1.015427		99 68 47 1.029006		99 68 48 1.047228		99 68 49 1.070494		99 68 50 1.099346		99 68 51 1.13449		99 68 52 1.176851		99 68 53 1.227633		99 68 54 1.288417		99 68 55 1.3613		99 68 56 1.449109		99 68 57 1.555724		99 68 58 1.686603		99 68 59 1.849657		99 68 60 2.056781		99 68 61 2.326691		99 68 62 2.690613		99 68 63 3.204785		99 68 64 3.981716		99 68 65 5.283981		99 68 66 7.899365		99 68 67 15.766922		99 68 69 15.766922		99 68 70 7.899365		99 68 71 5.283981		99 68 72 3.981716		99 68 73 3.204785		99 68 74 2.690613		99 68 75 2.326691		99 68 76 2.056781		99 68 77 1.849657		99 68 78 1.686603		99 68 79 1.555724		99 68 80 1.449109		99 68 81 1.3613		99 68 82 1.288417		99 68 83 1.227633		99 68 84 1.176851		99 68 85 1.13449		99 68 86 1.099346		99 68 87 1.070494		99 68 88 1.047228		99 68 89 1.029006		99 68 90 1.015427		99 68 91 1.0062		99 68 92 1.001134		99 68 93 1.0		99 68 94 1.0		99 68 95 1.0		99 68 96 1.0		99 68 97 1.0		99 68 98 1.0		
69 68 99 1.000504		69 68 70 1.0		
99 69 0 1.0		99 69 1 1.0		99 69 2 1.0		99 69 3 1.0		99 69 4 1.0		99 69 5 1.0		99 69 6 1.0		99 69 7 1.0		99 69 8 1.0		99 69 9 1.0		99 69 10 1.0		99 69 11 1.0		99 69 12 1.0		99 69 13 1.0		99 69 14 1.0		99 69 15 1.0		99 69 16 1.0		99 69 17 1.0		99 69 18 1.0		99 69 19 1.0		99 69 20 1.0		99 69 21 1.0		99 69 22 1.0		99 69 23 1.0		99 69 24 1.0		99 69 25 1.0		99 69 26 1.0		99 69 27 1.0		99 69 28 1.0		99 69 29 1.0		99 69 30 1.0		99 69 31 1.0		99 69 32 1.0		99 69 33 1.0		99 69 34 1.0		99 69 35 1.0		99 69 36 1.0		99 69 37 1.0		99 69 38 1.0		99 69 39 1.0		99 69 40 1.0		99 69 41 1.0		99 69 42 1.0		99 69 43 1.0		99 69 44 1.0		99 69 45 1.001134		99 69 46 1.0062		99 69 47 1.015427		99 69 48 1.029006		99 69 49 1.047228		99 69 50 1.070494		99 69 51 1.099346		99 69 52 1.13449		99 69 53 1.176851		99 69 54 1.227633		99 69 55 1.288417		99 69 56 1.3613		99 69 57 1.449109		99 69 58 1.555724		99 69 59 1.686603		99 69 60 1.849657		99 69 61 2.056781		99 69 62 2.326691		99 69 63 2.690613		99 69 64 3.204785		99 69 65 3.981716		99 69 66 5.283981		99 69 67 7.899365		99 69 68 15.766922		99 69 70 15.766922		99 69 71 7.899365		99 69 72 5.283981		99 69 73 3.981716		99 69 74 3.204785		99 69 75 2.690613		99 69 76 2.326691		99 69 77 2.056781		99 69 78 1.849657		99 69 79 1.686603		99 69 80 1.555724		99 69 81 1.449109		99 69 82 1.3613		99 69 83 1.288417		99 69 84 1.227633		99 69 85 1.176851		99 69 86 1.13449		99 69 87 1.099346		99 69 88 1.070494		99 69 89 1.047228		99 69 90 1.029006		99 69 91 1.015427		99 69 92 1.0062		99 69 93 1.001134		99 69 94 1.0		99 69 95 1.0		99 69 96 1.0		99 69 97 1.0		99 69 98 1.0		
70 69 99 1.000504		70 69 71 1.0		
99 70 0 1.0		99 70 1 1.0		99 70 2 1.0		99 70 3 1.0		99 70 4 1.0		99 70 5 1.0		99 70 6 1.0		99 70 7 1.0		99 70 8 1.0		99 70 9 1.0		99 70 10 1.0		99 70 11 1.0		99 70 12 1.0		99 70 13 1.0		99 70 14 1.0		99 70 15 1.0		99 70 16 1.0		99 70 17 1.0		99 70 18 1.0		99 70 19 1.0		99 70 20 1.0		99 70 21 1.0		99 70 22 1.0		99 70 23 1.0		99 70 24 1.0		99 70 25 1.0		99 70 26 1.0		99 70 27 1.0		99 70 28 1.0		99 70 29 1.0		99 70 30 1.0		99 70 31 1.0		99 70 32 1.0		99 70 33 1.0		99 70 34 1.0		99 70 35 1.0		99 70 36 1.0		99 70 37 1.0		99 70 38 1.0		99 70 39 1.0		99 70 40 1.0		99 70 41 1.0		99 70 42 1.0		99 70 43 1.0		99 70 44 1.0		99 70 45 1.0		99 70 46 1.001134		99 70 47 1.0062		99 70 48 1.015427		99 70 49 1.029006		99 70 50 1.047228		99 70 51 1.070494		99 70 52 1.099346		99 70 53 1.13449		99 70 54 1.176851		99 70 55 1.227633		99 70 56 1.288417		99 70 57 1.3613		99 70 58 1.449109		99 70 59 1.555724		99 70 60 1.686603		99 70 61 1.849657		99 70 62 2.056781		99 70 63 2.326691		99 70 64 2.690613		99 70 65 3.204785		99 70 66 3.981716		99 70 67 5.283981		99 70 68 7.899365		99 70 69 15.766922		99 70 71 15.766922		99 70 72 7.899365		99 70 73 5.283981		99 70 74 3.981716		99 70 75 3.204785		99 70 76 2.690613		99 70 77 2.326691		99 70 78 2.056781		99 70 79 1.849657		99 70 80 1.686603		99 70 81 1.555724		99 70 82 1.449109		99 70 83 1.3613		99 70 84 1.288417		99 70 85 1.227633		99 70 86 1.176851		99 70 87 1.13449		99 70 88 1.099346		99 70 89 1.070494		99 70 90 1.047228		99 70 91 1.029006		99 70 92 1.015427		99 70 93 1.0062		99 70 94 1.001134		99 70 95 1.0		99 70 96 1.0		99 70 97 1.0		99 70 98 1.0		
71 70 99 1.000504		71 70 72 1.0		
99 71 0 1.0		99 71 1 1.0		99 71 2 1.0		99 71 3 1.0		99 71 4 1.0		99 71 5 1.0		99 71 6 1.0		99 71 7 1.0		99 71 8 1.0		99 71 9 1.0		99 71 10 1.0		99 71 11 1.0		99 71 12 1.0		99 71 13 1.0		99 71 14 1.0		99 71 15 1.0		99 71 16 1.0		99 71 17 1.0		99 71 18 1.0		99 71 19 1.0		99 71 20 1.0		99 71 21 1.0		99 71 22 1.0		99 71 23 1.0		99 71 24 1.0		99 71 25 1.0		99 71 26 1.0		99 71 27 1.0		99 71 28 1.0		99 71 29 1.0		99 71 30 1.0		99 71 31 1.0		99 71 32 1.0		99 71 33 1.0		99 71 34 1.0		99 71 35 1.0		99 71 36 1.0		99 71 37 1.0		99 71 38 1.0		99 71 39 1.0		99 71 40 1.0		99 71 41 1.0		99 71 42 1.0		99 71 43 1.0		99 71 44 1.0		99 71 45 1.0		99 71 46 1.0		99 71 47 1.001134		99 71 48 1.0062		99 71 49 1.015427		99 71 50 1.029006		99 71 51 1.047228		99 71 52 1.070494		99 71 53 1.099346		99 71 54 1.13449		99 71 55 1.176851		99 71 56 1.227633		99 71 57 1.288417		99 71 58 1.3613		99 71 59 1.449109		99 71 60 1.555724		99 71 61 1.686603		99 71 62 1.849657		99 71 63 2.056781		99 71 64 2.326691		99 71 65 2.690613		99 71 66 3.204785		99 71 67 3.981716		99 71 68 5.283981		99 71 69 7.899365		99 71 70 15.766922		99 71 72 15.766922		99 71 73 7.899365		99 71 74 5.283981		99 71 75 3.981716		99 71 76 3.204785		99 71 77 2.690613		99 71 78 2.326691		99 71 79 2.056781		99 71 80 1.849657		99 71 81 1.686603		99 71 82 1.555724		99 71 83 1.449109		99 71 84 1.3613		99 71 85 1.288417		99 71 86 1.227633		99 71 87 1.176851		99 71 88 1.13449		99 71 89 1.099346		99 71 90 1.070494		99 71 91 1.047228		99 71 92 1.029006		99 71 93 1.015427		99 71 94 1.0062		99 71 95 1.001134		99 71 96 1.0		99 71 97 1.0		99 71 98 1.0		
72 71 99 1.000504		72 71 73 1.0		
99 72 0 1.0		99 72 1 1.0		99 72 2 1.0		99 72 3 1.0		99 72 4 1.0		99 72 5 1.0		99 72 6 1.0		99 72 7 1.0		99 72 8 1.0		99 72 9 1.0		99 72 10 1.0		99 72 11 1.0		99 72 12 1.0		99 72 13 1.0		99 72 14 1.0		99 72 15 1.0		99 72 16 1.0		99 72 17 1.0		99 72 18 1.0		99 72 19 1.0		99 72 20 1.0		99 72 21 1.0		99 72 22 1.0		99 72 23 1.0		99 72 24 1.0		99 72 25 1.0		99 72 26 1.0		99 72 27 1.0		99 72 28 1.0		99 72 29 1.0		99 72 30 1.0		99 72 31 1.0		99 72 32 1.0		99 72 33 1.0		99 72 34 1.0		99 72 35 1.0		99 72 36 1.0		99 72 37 1.0		99 72 38 1.0		99 72 39 1.0		99 72 40 1.0		99 72 41 1.0		99 72 42 1.0		99 72 43 1.0		99 72 44 1.0		99 72 45 1.0		99 72 46 1.0		99 72 47 1.0		99 72 48 1.001134		99 72 49 1.0062		99 72 50 1.015427		99 72 51 1.029006		99 72 52 1.047228		99 72 53 1.070494		99 72 54 1.099346		99 72 55 1.13449		99 72 56 1.176851		99 72 57 1.227633		99 72 58 1.288417		99 72 59 1.3613		99 72 60 1.449109		99 72 61 1.555724		99 72 62 1.686603		99 72 63 1.849657		99 72 64 2.056781		99 72 65 2.326691		99 72 66 2.690613		99 72 67 3.204785		99 72 68 3.981716		99 72 69 5.283981		99 72 70 7.899365		99 72 71 15.766922		99 72 73 15.766922		99 72 74 7.899365		99 72 75 5.283981		99 72 76 3.981716		99 72 77 3.204785		99 72 78 2.690613		99 72 79 2.326691		99 72 80 2.056781		99 72 81 1.849657		99 72 82 1.686603		99 72 83 1.555724		99 72 84 1.449109		99 72 85 1.3613		99 72 86 1.288417		99 72 87 1.227633		99 72 88 1.176851		99 72 89 1.13449		99 72 90 1.099346		99 72 91 1.070494		99 72 92 1.047228		99 72 93 1.029006		99 72 94 1.015427		99 72 95 1.0062		99 72 96 1.001134		99 72 97 1.0		99 72 98 1.0		
73 72 99 1.000504		73 72 74 1.0		
99 73 0 1.0		99 73 1 1.0		99 73 2 1.0		99 73 3 1.0		99 73 4 1.0		99 73 5 1.0		99 73 6 1.0		99 73 7 1.0		99 73 8 1.0		99 73 9 1.0		99 73 10 1.0		99 73 11 1.0		99 73 12 1.0		99 73 13 1.0		99 73 14 1.0		99 73 15 1.0		99 73 16 1.0		99 73 17 1.0		99 73 18 1.0		99 73 19 1.0		99 73 20 1.0		99 73 21 1.0		99 73 22 1.0		99 73 23 1.0		99 73 24 1.0		99 73 25 1.0		99 73 26 1.0		99 73 27 1.0		99 73 28 1.0		99 73 29 1.0		99 73 30 1.0		99 73 31 1.0		99 73 32 1.0		99 73 33 1.0		99 73 34 1.0		99 73 35 1.0		99 73 36 1.0		99 73 37 1.0		99 73 38 1.0		99 73 39 1.0		99 73 40 1.0		99 73 41 1.0		99 73 42 1.0		99 73 43 1.0		99 73 44 1.0		99 73 45 1.0		99 73 46 1.0		99 73 47 1.0		99 73 48 1.0		99 73 49 1.001134		99 73 50 1.0062		99 73 51 1.015427		99 73 52 1.029006		99 73 53 1.047228		99 73 54 1.070494		99 73 55 1.099346		99 73 56 1.13449		99 73 57 1.176851		99 73 58 1.227633		99 73 59 1.288417		99 73 60 1.3613		99 73 61 1.449109		99 73 62 1.555724		99 73 63 1.686603		99 73 64 1.849657		99 73 65 2.056781		99 73 66 2.326691		99 73 67 2.690613		99 73 68 3.204785		99 73 69 3.981716		99 73 70 5.283981		99 73 71 7.899365		99 73 72 15.766922		99 73 74 15.766922		99 73 75 7.899365		99 73 76 5.283981		99 73 77 3.981716		99 73 78 3.204785		99 73 79 2.690613		99 73 80 2.326691		99 73 81 2.056781		99 73 82 1.849657		99 73 83 1.686603		99 73 84 1.555724		99 73 85 1.449109		99 73 86 1.3613		99 73 87 1.288417		99 73 88 1.227633		99 73 89 1.176851		99 73 90 1.13449		99 73 91 1.099346		99 73 92 1.070494		99 73 93 1.047228		99 73 94 1.029006		99 73 95 1.015427		99 73 96 1.0062		99 73 97 1.001134		99 73 98 1.0		
74 73 99 1.000504		74 73 75 1.0		
99 74 0 1.0		99 74 1 1.0		99 74 2 1.0		99 74 3 1.0		99 74 4 1.0		99 74 5 1.0		99 74 6 1.0		99 74 7 1.0		99 74 8 1.0		99 74 9 1.0		99 74 10 1.0		99 74 11 1.0		99 74 12 1.0		99 74 13 1.0		99 74 14 1.0		99 74 15 1.0		99 74 16 1.0		99 74 17 1.0		99 74 18 1.0		99 74 19 1.0		99 74 20 1.0		99 74 21 1.0		99 74 22 1.0		99 74 23 1.0		99 74 24 1.0		99 74 25 1.0		99 74 26 1.0		99 74 27 1.0		99 74 28 1.0		99 74 29 1.0		99 74 30 1.0		99 74 31 1.0		99 74 32 1.0		99 74 33 1.0		99 74 34 1.0		99 74 35 1.0		99 74 36 1.0		99 74 37 1.0		99 74 38 1.0		99 74 39 1.0		99 74 40 1.0		99 74 41 1.0		99 74 42 1.0		99 74 43 1.0		99 74 44 1.0		99 74 45 1.0		99 74 46 1.0		99 74 47 1.0		99 74 48 1.0		99 74 49 1.0		99 74 50 1.001134		99 74 51 1.0062		99 74 52 1.015427		99 74 53 1.029006		99 74 54 1.047228		99 74 55 1.070494		99 74 56 1.099346		99 74 57 1.13449		99 74 58 1.176851		99 74 59 1.227633		99 74 60 1.288417		99 74 61 1.3613		99 74 62 1.449109		99 74 63 1.555724		99 74 64 1.686603		99 74 65 1.849657		99 74 66 2.056781		99 74 67 2.326691		99 74 68 2.690613		99 74 69 3.204785		99 74 70 3.981716		99 74 71 5.283981		99 74 72 7.899365		99 74 73 15.766922		99 74 75 15.766922		99 74 76 7.899365		99 74 77 5.283981		99 74 78 3.981716		99 74 79 3.204785		99 74 80 2.690613		99 74 81 2.326691		99 74 82 2.056781		99 74 83 1.849657		99 74 84 1.686603		99 74 85 1.555724		99 74 86 1.449109		99 74 87 1.3613		99 74 88 1.288417		99 74 89 1.227633		99 74 90 1.176851		99 74 91 1.13449		99 74 92 1.099346		99 74 93 1.070494		99 74 94 1.047228		99 74 95 1.029006		99 74 96 1.015427		99 74 97 1.0062		99 74 98 1.001134		
75 74 99 1.000504		75 74 76 1.0		
99 75 0 1.001134		99 75 1 1.0		99 75 2 1.0		99 75 3 1.0		99 75 4 1.0		99 75 5 1.0		99 75 6 1.0		99 75 7 1.0		99 75 8 1.0		99 75 9 1.0		99 75 10 1.0		99 75 11 1.0		99 75 12 1.0		99 75 13 1.0		99 75 14 1.0		99 75 15 1.0		99 75 16 1.0		99 75 17 1.0		99 75 18 1.0		99 75 19 1.0		99 75 20 1.0		99 75 21 1.0		99 75 22 1.0		99 75 23 1.0		99 75 24 1.0		99 75 25 1.0		99 75 26 1.0		99 75 27 1.0		99 75 28 1.0		99 75 29 1.0		99 75 30 1.0		99 75 31 1.0		99 75 32 1.0		99 75 33 1.0		99 75 34 1.0		99 75 35 1.0		99 75 36 1.0		99 75 37 1.0		99 75 38 1.0		99 75 39 1.0		99 75 40 1.0		99 75 41 1.0		99 75 42 1.0		99 75 43 1.0		99 75 44 1.0		99 75 45 1.0		99 75 46 1.0		99 75 47 1.0		99 75 48 1.0		99 75 49 1.0		99 75 50 1.0		99 75 51 1.001134		99 75 52 1.0062		99 75 53 1.015427		99 75 54 1.029006		99 75 55 1.047228		99 75 56 1.070494		99 75 57 1.099346		99 75 58 1.13449		99 75 59 1.176851		99 75 60 1.227633		99 75 61 1.288417		99 75 62 1.3613		99 75 63 1.449109		99 75 64 1.555724		99 75 65 1.686603		99 75 66 1.849657		99 75 67 2.056781		99 75 68 2.326691		99 75 69 2.690613		99 75 70 3.204785		99 75 71 3.981716		99 75 72 5.283981		99 75 73 7.899365		99 75 74 15.766922		99 75 76 15.766922		99 75 77 7.899365		99 75 78 5.283981		99 75 79 3.981716		99 75 80 3.204785		99 75 81 2.690613		99 75 82 2.326691		99 75 83 2.056781		99 75 84 1.849657		99 75 85 1.686603		99 75 86 1.555724		99 75 87 1.449109		99 75 88 1.3613		99 75 89 1.288417		99 75 90 1.227633		99 75 91 1.176851		99 75 92 1.13449		99 75 93 1.099346		99 75 94 1.070494		99 75 95 1.047228		99 75 96 1.029006		99 75 97 1.015427		99 75 98 1.0062		
76 75 99 1.000504		76 75 77 1.0		
99 76 0 1.0062		99 76 1 1.001134		99 76 2 1.0		99 76 3 1.0		99 76 4 1.0		99 76 5 1.0		99 76 6 1.0		99 76 7 1.0		99 76 8 1.0		99 76 9 1.0		99 76 10 1.0		99 76 11 1.0		99 76 12 1.0		99 76 13 1.0		99 76 14 1.0		99 76 15 1.0		99 76 16 1.0		99 76 17 1.0		99 76 18 1.0		99 76 19 1.0		99 76 20 1.0		99 76 21 1.0		99 76 22 1.0		99 76 23 1.0		99 76 24 1.0		99 76 25 1.0		99 76 26 1.0		99 76 27 1.0		99 76 28 1.0		99 76 29 1.0		99 76 30 1.0		99 76 31 1.0		99 76 32 1.0		99 76 33 1.0		99 76 34 1.0		99 76 35 1.0		99 76 36 1.0		99 76 37 1.0		99 76 38 1.0		99 76 39 1.0		99 76 40 1.0		99 76 41 1.0		99 76 42 1.0		99 76 43 1.0		99 76 44 1.0		99 76 45 1.0		99 76 46 1.0		99 76 47 1.0		99 76 48 1.0		99 76 49 1.0		99 76 50 1.0		99 76 51 1.0		99 76 52 1.001134		99 76 53 1.0062		99 76 54 1.015427		99 76 55 1.029006		99 76 56 1.047228		99 76 57 1.070494		99 76 58 1.099346		99 76 59 1.13449		99 76 60 1.176851		99 76 61 1.227633		99 76 62 1.288417		99 76 63 1.3613		99 76 64 1.449109		99 76 65 1.555724		99 76 66 1.686603		99 76 67 1.849657		99 76 68 2.056781		99 76 69 2.326691		99 76 70 2.690613		99 76 71 3.204785		99 76 72 3.981716		99 76 73 5.283981		99 76 74 7.899365		99 76 75 15.766922		99 76 77 15.766922		99 76 78 7.899365		99 76 79 5.283981		99 76 80 3.981716		99 76 81 3.204785		99 76 82 2.690613		99 76 83 2.326691		99 76 84 2.056781		99 76 85 1.849657		99 76 86 1.686603		99 76 87 1.555724		99 76 88 1.449109		99 76 89 1.3613		99 76 90 1.288417		99 76 91 1.227633		99 76 92 1.176851		99 76 93 1.13449		99 76 94 1.099346		99 76 95 1.070494		99 76 96 1.047228		99 76 97 1.029006		99 76 98 1.015427		
77 76 99 1.000504		77 76 78 1.0		
99 77 0 1.015427		99 77 1 1.0062		99 77 2 1.001134		99 77 3 1.0		99 77 4 1.0		99 77 5 1.0		99 77 6 1.0		99 77 7 1.0		99 77 8 1.0		99 77 9 1.0		99 77 10 1.0		99 77 11 1.0		99 77 12 1.0		99 77 13 1.0		99 77 14 1.0		99 77 15 1.0		99 77 16 1.0		99 77 17 1.0		99 77 18 1.0		99 77 19 1.0		99 77 20 1.0		99 77 21 1.0		99 77 22 1.0		99 77 23 1.0		99 77 24 1.0		99 77 25 1.0		99 77 26 1.0		99 77 27 1.0		99 77 28 1.0		99 77 29 1.0		99 77 30 1.0		99 77 31 1.0		99 77 32 1.0		99 77 33 1.0		99 77 34 1.0		99 77 35 1.0		99 77 36 1.0		99 77 37 1.0		99 77 38 1.0		99 77 39 1.0		99 77 40 1.0		99 77 41 1.0		99 77 42 1.0		99 77 43 1.0		99 77 44 1.0		99 77 45 1.0		99 77 46 1.0		99 77 47 1.0		99 77 48 1.0		99 77 49 1.0		99 77 50 1.0		99 77 51 1.0		99 77 52 1.0		99 77 53 1.001134		99 77 54 1.0062		99 77 55 1.015427		99 77 56 1.029006		99 77 57 1.047228		99 77 58 1.070494		99 77 59 1.099346		99 77 60 1.13449		99 77 61 1.176851		99 77 62 1.227633		99 77 63 1.288417		99 77 64 1.3613		99 77 65 1.449109		99 77 66 1.555724		99 77 67 1.686603		99 77 68 1.849657		99 77 69 2.056781		99 77 70 2.326691		99 77 71 2.690613		99 77 72 3.204785		99 77 73 3.981716		99 77 74 5.283981		99 77 75 7.899365		99 77 76 15.766922		99 77 78 15.766922		99 77 79 7.899365		99 77 80 5.283981		99 77 81 3.981716		99 77 82 3.204785		99 77 83 2.690613		99 77 84 2.326691		99 77 85 2.056781		99 77 86 1.849657		99 77 87 1.686603		99 77 88 1.555724		99 77 89 1.449109		99 77 90 1.3613		99 77 91 1.288417		99 77 92 1.227633		99 77 93 1.176851		99 77 94 1.13449		99 77 95 1.099346		99 77 96 1.070494		99 77 97 1.047228		99 77 98 1.029006		
78 77 99 1.000504		78 77 79 1.0		
