param nf:= 100 ;
param nn:= 32 ;
param: E: d:=
3 0 1 1		3 0 4 1		3 1 2 1		3 1 5 1		3 2 3 1		3 2 6 1		3 3 7 1		3 4 5 1		3 4 8 1		3 5 6 1		3 5 9 1		3 6 7 1		3 6 10 1		3 7 11 1		3 8 9 1		3 8 12 1		3 9 10 1		3 9 13 1		3 10 11 1		3 10 14 1		3 11 15 1		3 12 13 1		3 13 14 1		3 14 15 1		3 16 17 1		3 16 20 1		3 17 18 1		3 17 21 1		3 18 19 1		3 18 22 1		3 19 23 1		3 20 21 1		3 20 24 1		3 21 22 1		3 21 25 1		3 22 23 1		3 22 26 1		3 23 27 1		3 24 25 1		3 24 28 1		3 25 26 1		3 25 29 1		3 26 27 1		3 26 30 1		3 27 31 1		3 28 29 1		3 29 30 1		3 30 31 1		3 1 0 1		3 4 0 1		3 2 1 1		3 5 1 1		3 3 2 1		3 6 2 1		3 7 3 1		3 5 4 1		3 8 4 1		3 6 5 1		3 9 5 1		3 7 6 1		3 10 6 1		3 11 7 1		3 9 8 1		3 12 8 1		3 10 9 1		3 13 9 1		3 11 10 1		3 14 10 1		3 15 11 1		3 13 12 1		3 14 13 1		3 15 14 1		3 17 16 1		3 20 16 1		3 18 17 1		3 21 17 1		3 19 18 1		3 22 18 1		3 23 19 1		3 21 20 1		3 24 20 1		3 22 21 1		3 25 21 1		3 23 22 1		3 26 22 1		3 27 23 1		3 25 24 1		3 28 24 1		3 26 25 1		3 29 25 1		3 27 26 1		3 30 26 1		3 31 27 1		3 29 28 1		3 30 29 1		3 31 30 1		3 12 16 1		3 19 15 1		
4 0 1 1		4 0 4 1		4 1 2 1		4 1 5 1		4 2 3 1		4 2 6 1		4 3 7 1		4 4 5 1		4 4 8 1		4 5 6 1		4 5 9 1		4 6 7 1		4 6 10 1		4 7 11 1		4 8 9 1		4 8 12 1		4 9 10 1		4 9 13 1		4 10 11 1		4 10 14 1		4 11 15 1		4 12 13 1		4 13 14 1		4 14 15 1		4 16 17 1		4 16 20 1		4 17 18 1		4 17 21 1		4 18 19 1		4 18 22 1		4 19 23 1		4 20 21 1		4 20 24 1		4 21 22 1		4 21 25 1		4 22 23 1		4 22 26 1		4 23 27 1		4 24 25 1		4 24 28 1		4 25 26 1		4 25 29 1		4 26 27 1		4 26 30 1		4 27 31 1		4 28 29 1		4 29 30 1		4 30 31 1		4 1 0 1		4 4 0 1		4 2 1 1		4 5 1 1		4 3 2 1		4 6 2 1		4 7 3 1		4 5 4 1		4 8 4 1		4 6 5 1		4 9 5 1		4 7 6 1		4 10 6 1		4 11 7 1		4 9 8 1		4 12 8 1		4 10 9 1		4 13 9 1		4 11 10 1		4 14 10 1		4 15 11 1		4 13 12 1		4 14 13 1		4 15 14 1		4 17 16 1		4 20 16 1		4 18 17 1		4 21 17 1		4 19 18 1		4 22 18 1		4 23 19 1		4 21 20 1		4 24 20 1		4 22 21 1		4 25 21 1		4 23 22 1		4 26 22 1		4 27 23 1		4 25 24 1		4 28 24 1		4 26 25 1		4 29 25 1		4 27 26 1		4 30 26 1		4 31 27 1		4 29 28 1		4 30 29 1		4 31 30 1		4 12 16 1		4 19 15 1		
5 0 1 1		5 0 4 1		5 1 2 1		5 1 5 1		5 2 3 1		5 2 6 1		5 3 7 1		5 4 5 1		5 4 8 1		5 5 6 1		5 5 9 1		5 6 7 1		5 6 10 1		5 7 11 1		5 8 9 1		5 8 12 1		5 9 10 1		5 9 13 1		5 10 11 1		5 10 14 1		5 11 15 1		5 12 13 1		5 13 14 1		5 14 15 1		5 16 17 1		5 16 20 1		5 17 18 1		5 17 21 1		5 18 19 1		5 18 22 1		5 19 23 1		5 20 21 1		5 20 24 1		5 21 22 1		5 21 25 1		5 22 23 1		5 22 26 1		5 23 27 1		5 24 25 1		5 24 28 1		5 25 26 1		5 25 29 1		5 26 27 1		5 26 30 1		5 27 31 1		5 28 29 1		5 29 30 1		5 30 31 1		5 1 0 1		5 4 0 1		5 2 1 1		5 5 1 1		5 3 2 1		5 6 2 1		5 7 3 1		5 5 4 1		5 8 4 1		5 6 5 1		5 9 5 1		5 7 6 1		5 10 6 1		5 11 7 1		5 9 8 1		5 12 8 1		5 10 9 1		5 13 9 1		5 11 10 1		5 14 10 1		5 15 11 1		5 13 12 1		5 14 13 1		5 15 14 1		5 17 16 1		5 20 16 1		5 18 17 1		5 21 17 1		5 19 18 1		5 22 18 1		5 23 19 1		5 21 20 1		5 24 20 1		5 22 21 1		5 25 21 1		5 23 22 1		5 26 22 1		5 27 23 1		5 25 24 1		5 28 24 1		5 26 25 1		5 29 25 1		5 27 26 1		5 30 26 1		5 31 27 1		5 29 28 1		5 30 29 1		5 31 30 1		5 12 16 1		5 19 15 1		
6 0 1 1		6 0 4 1		6 1 2 1		6 1 5 1		6 2 3 1		6 2 6 1		6 3 7 1		6 4 5 1		6 4 8 1		6 5 6 1		6 5 9 1		6 6 7 1		6 6 10 1		6 7 11 1		6 8 9 1		6 8 12 1		6 9 10 1		6 9 13 1		6 10 11 1		6 10 14 1		6 11 15 1		6 12 13 1		6 13 14 1		6 14 15 1		6 16 17 1		6 16 20 1		6 17 18 1		6 17 21 1		6 18 19 1		6 18 22 1		6 19 23 1		6 20 21 1		6 20 24 1		6 21 22 1		6 21 25 1		6 22 23 1		6 22 26 1		6 23 27 1		6 24 25 1		6 24 28 1		6 25 26 1		6 25 29 1		6 26 27 1		6 26 30 1		6 27 31 1		6 28 29 1		6 29 30 1		6 30 31 1		6 1 0 1		6 4 0 1		6 2 1 1		6 5 1 1		6 3 2 1		6 6 2 1		6 7 3 1		6 5 4 1		6 8 4 1		6 6 5 1		6 9 5 1		6 7 6 1		6 10 6 1		6 11 7 1		6 9 8 1		6 12 8 1		6 10 9 1		6 13 9 1		6 11 10 1		6 14 10 1		6 15 11 1		6 13 12 1		6 14 13 1		6 15 14 1		6 17 16 1		6 20 16 1		6 18 17 1		6 21 17 1		6 19 18 1		6 22 18 1		6 23 19 1		6 21 20 1		6 24 20 1		6 22 21 1		6 25 21 1		6 23 22 1		6 26 22 1		6 27 23 1		6 25 24 1		6 28 24 1		6 26 25 1		6 29 25 1		6 27 26 1		6 30 26 1		6 31 27 1		6 29 28 1		6 30 29 1		6 31 30 1		6 12 16 1		6 19 15 1		
7 0 1 1		7 0 4 1		7 1 2 1		7 1 5 1		7 2 3 1		7 2 6 1		7 3 7 1		7 4 5 1		7 4 8 1		7 5 6 1		7 5 9 1		7 6 7 1		7 6 10 1		7 7 11 1		7 8 9 1		7 8 12 1		7 9 10 1		7 9 13 1		7 10 11 1		7 10 14 1		7 11 15 1		7 12 13 1		7 13 14 1		7 14 15 1		7 16 17 1		7 16 20 1		7 17 18 1		7 17 21 1		7 18 19 1		7 18 22 1		7 19 23 1		7 20 21 1		7 20 24 1		7 21 22 1		7 21 25 1		7 22 23 1		7 22 26 1		7 23 27 1		7 24 25 1		7 24 28 1		7 25 26 1		7 25 29 1		7 26 27 1		7 26 30 1		7 27 31 1		7 28 29 1		7 29 30 1		7 30 31 1		7 1 0 1		7 4 0 1		7 2 1 1		7 5 1 1		7 3 2 1		7 6 2 1		7 7 3 1		7 5 4 1		7 8 4 1		7 6 5 1		7 9 5 1		7 7 6 1		7 10 6 1		7 11 7 1		7 9 8 1		7 12 8 1		7 10 9 1		7 13 9 1		7 11 10 1		7 14 10 1		7 15 11 1		7 13 12 1		7 14 13 1		7 15 14 1		7 17 16 1		7 20 16 1		7 18 17 1		7 21 17 1		7 19 18 1		7 22 18 1		7 23 19 1		7 21 20 1		7 24 20 1		7 22 21 1		7 25 21 1		7 23 22 1		7 26 22 1		7 27 23 1		7 25 24 1		7 28 24 1		7 26 25 1		7 29 25 1		7 27 26 1		7 30 26 1		7 31 27 1		7 29 28 1		7 30 29 1		7 31 30 1		7 12 16 1		7 19 15 1		
8 0 1 1		8 0 4 1		8 1 2 1		8 1 5 1		8 2 3 1		8 2 6 1		8 3 7 1		8 4 5 1		8 4 8 1		8 5 6 1		8 5 9 1		8 6 7 1		8 6 10 1		8 7 11 1		8 8 9 1		8 8 12 1		8 9 10 1		8 9 13 1		8 10 11 1		8 10 14 1		8 11 15 1		8 12 13 1		8 13 14 1		8 14 15 1		8 16 17 1		8 16 20 1		8 17 18 1		8 17 21 1		8 18 19 1		8 18 22 1		8 19 23 1		8 20 21 1		8 20 24 1		8 21 22 1		8 21 25 1		8 22 23 1		8 22 26 1		8 23 27 1		8 24 25 1		8 24 28 1		8 25 26 1		8 25 29 1		8 26 27 1		8 26 30 1		8 27 31 1		8 28 29 1		8 29 30 1		8 30 31 1		8 1 0 1		8 4 0 1		8 2 1 1		8 5 1 1		8 3 2 1		8 6 2 1		8 7 3 1		8 5 4 1		8 8 4 1		8 6 5 1		8 9 5 1		8 7 6 1		8 10 6 1		8 11 7 1		8 9 8 1		8 12 8 1		8 10 9 1		8 13 9 1		8 11 10 1		8 14 10 1		8 15 11 1		8 13 12 1		8 14 13 1		8 15 14 1		8 17 16 1		8 20 16 1		8 18 17 1		8 21 17 1		8 19 18 1		8 22 18 1		8 23 19 1		8 21 20 1		8 24 20 1		8 22 21 1		8 25 21 1		8 23 22 1		8 26 22 1		8 27 23 1		8 25 24 1		8 28 24 1		8 26 25 1		8 29 25 1		8 27 26 1		8 30 26 1		8 31 27 1		8 29 28 1		8 30 29 1		8 31 30 1		8 12 16 1		8 19 15 1		
9 0 1 1		9 0 4 1		9 1 2 1		9 1 5 1		9 2 3 1		9 2 6 1		9 3 7 1		9 4 5 1		9 4 8 1		9 5 6 1		9 5 9 1		9 6 7 1		9 6 10 1		9 7 11 1		9 8 9 1		9 8 12 1		9 9 10 1		9 9 13 1		9 10 11 1		9 10 14 1		9 11 15 1		9 12 13 1		9 13 14 1		9 14 15 1		9 16 17 1		9 16 20 1		9 17 18 1		9 17 21 1		9 18 19 1		9 18 22 1		9 19 23 1		9 20 21 1		9 20 24 1		9 21 22 1		9 21 25 1		9 22 23 1		9 22 26 1		9 23 27 1		9 24 25 1		9 24 28 1		9 25 26 1		9 25 29 1		9 26 27 1		9 26 30 1		9 27 31 1		9 28 29 1		9 29 30 1		9 30 31 1		9 1 0 1		9 4 0 1		9 2 1 1		9 5 1 1		9 3 2 1		9 6 2 1		9 7 3 1		9 5 4 1		9 8 4 1		9 6 5 1		9 9 5 1		9 7 6 1		9 10 6 1		9 11 7 1		9 9 8 1		9 12 8 1		9 10 9 1		9 13 9 1		9 11 10 1		9 14 10 1		9 15 11 1		9 13 12 1		9 14 13 1		9 15 14 1		9 17 16 1		9 20 16 1		9 18 17 1		9 21 17 1		9 19 18 1		9 22 18 1		9 23 19 1		9 21 20 1		9 24 20 1		9 22 21 1		9 25 21 1		9 23 22 1		9 26 22 1		9 27 23 1		9 25 24 1		9 28 24 1		9 26 25 1		9 29 25 1		9 27 26 1		9 30 26 1		9 31 27 1		9 29 28 1		9 30 29 1		9 31 30 1		9 12 16 1		9 19 15 1		
10 0 1 1		10 0 4 1		10 1 2 1		10 1 5 1		10 2 3 1		10 2 6 1		10 3 7 1		10 4 5 1		10 4 8 1		10 5 6 1		10 5 9 1		10 6 7 1		10 6 10 1		10 7 11 1		10 8 9 1		10 8 12 1		10 9 10 1		10 9 13 1		10 10 11 1		10 10 14 1		10 11 15 1		10 12 13 1		10 13 14 1		10 14 15 1		10 16 17 1		10 16 20 1		10 17 18 1		10 17 21 1		10 18 19 1		10 18 22 1		10 19 23 1		10 20 21 1		10 20 24 1		10 21 22 1		10 21 25 1		10 22 23 1		10 22 26 1		10 23 27 1		10 24 25 1		10 24 28 1		10 25 26 1		10 25 29 1		10 26 27 1		10 26 30 1		10 27 31 1		10 28 29 1		10 29 30 1		10 30 31 1		10 1 0 1		10 4 0 1		10 2 1 1		10 5 1 1		10 3 2 1		10 6 2 1		10 7 3 1		10 5 4 1		10 8 4 1		10 6 5 1		10 9 5 1		10 7 6 1		10 10 6 1		10 11 7 1		10 9 8 1		10 12 8 1		10 10 9 1		10 13 9 1		10 11 10 1		10 14 10 1		10 15 11 1		10 13 12 1		10 14 13 1		10 15 14 1		10 17 16 1		10 20 16 1		10 18 17 1		10 21 17 1		10 19 18 1		10 22 18 1		10 23 19 1		10 21 20 1		10 24 20 1		10 22 21 1		10 25 21 1		10 23 22 1		10 26 22 1		10 27 23 1		10 25 24 1		10 28 24 1		10 26 25 1		10 29 25 1		10 27 26 1		10 30 26 1		10 31 27 1		10 29 28 1		10 30 29 1		10 31 30 1		10 12 16 1		10 19 15 1		
11 0 1 1		11 0 4 1		11 1 2 1		11 1 5 1		11 2 3 1		11 2 6 1		11 3 7 1		11 4 5 1		11 4 8 1		11 5 6 1		11 5 9 1		11 6 7 1		11 6 10 1		11 7 11 1		11 8 9 1		11 8 12 1		11 9 10 1		11 9 13 1		11 10 11 1		11 10 14 1		11 11 15 1		11 12 13 1		11 13 14 1		11 14 15 1		11 16 17 1		11 16 20 1		11 17 18 1		11 17 21 1		11 18 19 1		11 18 22 1		11 19 23 1		11 20 21 1		11 20 24 1		11 21 22 1		11 21 25 1		11 22 23 1		11 22 26 1		11 23 27 1		11 24 25 1		11 24 28 1		11 25 26 1		11 25 29 1		11 26 27 1		11 26 30 1		11 27 31 1		11 28 29 1		11 29 30 1		11 30 31 1		11 1 0 1		11 4 0 1		11 2 1 1		11 5 1 1		11 3 2 1		11 6 2 1		11 7 3 1		11 5 4 1		11 8 4 1		11 6 5 1		11 9 5 1		11 7 6 1		11 10 6 1		11 11 7 1		11 9 8 1		11 12 8 1		11 10 9 1		11 13 9 1		11 11 10 1		11 14 10 1		11 15 11 1		11 13 12 1		11 14 13 1		11 15 14 1		11 17 16 1		11 20 16 1		11 18 17 1		11 21 17 1		11 19 18 1		11 22 18 1		11 23 19 1		11 21 20 1		11 24 20 1		11 22 21 1		11 25 21 1		11 23 22 1		11 26 22 1		11 27 23 1		11 25 24 1		11 28 24 1		11 26 25 1		11 29 25 1		11 27 26 1		11 30 26 1		11 31 27 1		11 29 28 1		11 30 29 1		11 31 30 1		11 12 16 1		11 19 15 1		
12 0 1 1		12 0 4 1		12 1 2 1		12 1 5 1		12 2 3 1		12 2 6 1		12 3 7 1		12 4 5 1		12 4 8 1		12 5 6 1		12 5 9 1		12 6 7 1		12 6 10 1		12 7 11 1		12 8 9 1		12 8 12 1		12 9 10 1		12 9 13 1		12 10 11 1		12 10 14 1		12 11 15 1		12 12 13 1		12 13 14 1		12 14 15 1		12 16 17 1		12 16 20 1		12 17 18 1		12 17 21 1		12 18 19 1		12 18 22 1		12 19 23 1		12 20 21 1		12 20 24 1		12 21 22 1		12 21 25 1		12 22 23 1		12 22 26 1		12 23 27 1		12 24 25 1		12 24 28 1		12 25 26 1		12 25 29 1		12 26 27 1		12 26 30 1		12 27 31 1		12 28 29 1		12 29 30 1		12 30 31 1		12 1 0 1		12 4 0 1		12 2 1 1		12 5 1 1		12 3 2 1		12 6 2 1		12 7 3 1		12 5 4 1		12 8 4 1		12 6 5 1		12 9 5 1		12 7 6 1		12 10 6 1		12 11 7 1		12 9 8 1		12 12 8 1		12 10 9 1		12 13 9 1		12 11 10 1		12 14 10 1		12 15 11 1		12 13 12 1		12 14 13 1		12 15 14 1		12 17 16 1		12 20 16 1		12 18 17 1		12 21 17 1		12 19 18 1		12 22 18 1		12 23 19 1		12 21 20 1		12 24 20 1		12 22 21 1		12 25 21 1		12 23 22 1		12 26 22 1		12 27 23 1		12 25 24 1		12 28 24 1		12 26 25 1		12 29 25 1		12 27 26 1		12 30 26 1		12 31 27 1		12 29 28 1		12 30 29 1		12 31 30 1		12 12 16 1		12 19 15 1		
13 0 1 1		13 0 4 1		13 1 2 1		13 1 5 1		13 2 3 1		13 2 6 1		13 3 7 1		13 4 5 1		13 4 8 1		13 5 6 1		13 5 9 1		13 6 7 1		13 6 10 1		13 7 11 1		13 8 9 1		13 8 12 1		13 9 10 1		13 9 13 1		13 10 11 1		13 10 14 1		13 11 15 1		13 12 13 1		13 13 14 1		13 14 15 1		13 16 17 1		13 16 20 1		13 17 18 1		13 17 21 1		13 18 19 1		13 18 22 1		13 19 23 1		13 20 21 1		13 20 24 1		13 21 22 1		13 21 25 1		13 22 23 1		13 22 26 1		13 23 27 1		13 24 25 1		13 24 28 1		13 25 26 1		13 25 29 1		13 26 27 1		13 26 30 1		13 27 31 1		13 28 29 1		13 29 30 1		13 30 31 1		13 1 0 1		13 4 0 1		13 2 1 1		13 5 1 1		13 3 2 1		13 6 2 1		13 7 3 1		13 5 4 1		13 8 4 1		13 6 5 1		13 9 5 1		13 7 6 1		13 10 6 1		13 11 7 1		13 9 8 1		13 12 8 1		13 10 9 1		13 13 9 1		13 11 10 1		13 14 10 1		13 15 11 1		13 13 12 1		13 14 13 1		13 15 14 1		13 17 16 1		13 20 16 1		13 18 17 1		13 21 17 1		13 19 18 1		13 22 18 1		13 23 19 1		13 21 20 1		13 24 20 1		13 22 21 1		13 25 21 1		13 23 22 1		13 26 22 1		13 27 23 1		13 25 24 1		13 28 24 1		13 26 25 1		13 29 25 1		13 27 26 1		13 30 26 1		13 31 27 1		13 29 28 1		13 30 29 1		13 31 30 1		13 12 16 1		13 19 15 1		
14 0 1 1		14 0 4 1		14 1 2 1		14 1 5 1		14 2 3 1		14 2 6 1		14 3 7 1		14 4 5 1		14 4 8 1		14 5 6 1		14 5 9 1		14 6 7 1		14 6 10 1		14 7 11 1		14 8 9 1		14 8 12 1		14 9 10 1		14 9 13 1		14 10 11 1		14 10 14 1		14 11 15 1		14 12 13 1		14 13 14 1		14 14 15 1		14 16 17 1		14 16 20 1		14 17 18 1		14 17 21 1		14 18 19 1		14 18 22 1		14 19 23 1		14 20 21 1		14 20 24 1		14 21 22 1		14 21 25 1		14 22 23 1		14 22 26 1		14 23 27 1		14 24 25 1		14 24 28 1		14 25 26 1		14 25 29 1		14 26 27 1		14 26 30 1		14 27 31 1		14 28 29 1		14 29 30 1		14 30 31 1		14 1 0 1		14 4 0 1		14 2 1 1		14 5 1 1		14 3 2 1		14 6 2 1		14 7 3 1		14 5 4 1		14 8 4 1		14 6 5 1		14 9 5 1		14 7 6 1		14 10 6 1		14 11 7 1		14 9 8 1		14 12 8 1		14 10 9 1		14 13 9 1		14 11 10 1		14 14 10 1		14 15 11 1		14 13 12 1		14 14 13 1		14 15 14 1		14 17 16 1		14 20 16 1		14 18 17 1		14 21 17 1		14 19 18 1		14 22 18 1		14 23 19 1		14 21 20 1		14 24 20 1		14 22 21 1		14 25 21 1		14 23 22 1		14 26 22 1		14 27 23 1		14 25 24 1		14 28 24 1		14 26 25 1		14 29 25 1		14 27 26 1		14 30 26 1		14 31 27 1		14 29 28 1		14 30 29 1		14 31 30 1		14 12 16 1		14 19 15 1		
