instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons
airport28nDr1nDe0,1.263158,0.455507,0.196198,0.651705,9412,9378,27951,27951
airport2nDr1nDe0,1.157895,0.276786,0.100719,0.377505,5636,5618,15900,15900
airport30nDr1nDe0,0.894737,0.061364,0.032713,0.094077,1514,1514,3560,3560
airport31nDr1nDe0,0.947368,0.248936,0.080920,0.329856,5044,5028,13997,13997
airport32nDr1nDe0,1.263158,0.034752,0.017998,0.052750,850,850,1843,1843
grid25nDr1nDe0,1.157895,3.485350,0.509799,3.995149,24360,24234,48650,48650
airport33nDr1nDe0,1.368421,0.235868,0.084739,0.320607,4302,4296,12156,12156
metroplex35nDr1nDe0,0.105263,4.312036,1.316309,5.628345,17538,17378,49808,49808
airport36nDr1nDe0,0.631579,0.310159,0.115398,0.425557,7142,7124,20882,20882
airport34nDr1nDe0,0.526316,0.648410,0.293552,0.941962,13028,12978,39355,39355
grid26nDr1nDe0,1.947368,1.104580,0.138989,1.243569,9558,9514,18181,18181
airport35nDr1nDe0,0.473684,0.768197,0.350480,1.118677,14324,14276,43816,43816
grid27nDr1nDe0,1.842105,0.791991,0.101015,0.893006,6356,6338,11753,11753
airport38nDr1nDe0,1.105263,0.397562,0.143059,0.540621,7392,7366,21283,21283
metroplex38nDr1nDe0,1.789474,1.927329,0.298893,2.226222,9112,9046,24598,24598
airport37nDr1nDe0,1.368421,0.792039,0.243554,1.035593,12158,12104,35327,35327
airport39nDr1nDe0,1.736842,0.411531,0.188101,0.599632,8704,8680,26085,26085
airport3nDr1nDe0,1.368421,0.150341,0.033636,0.183977,2064,2064,5294,5294
airport40nDr1nDe0,1.105263,0.111026,0.060396,0.171422,2940,2940,8127,8127
airport42nDr1nDe0,1.263158,0.136690,0.040307,0.176997,2768,2768,7162,7162
airport43nDr1nDe0,0.473684,0.030205,0.026627,0.056832,1330,1330,3647,3647
airport41nDr1nDe0,0.315789,0.419257,0.149238,0.568495,7900,7865,22009,22009
airport43nDr1nDe1,0.463659,0.073620,0.070072,0.143692,3393,3391,9455,9455
airport44nDr1nDe0,1.157895,0.087229,0.032782,0.120011,1834,1834,4306,4306
grid29nDr1nDe0,2.842105,0.502731,0.052052,0.554783,4348,4348,7833,7833
airport46nDr1nDe0,0.736842,0.101504,0.047074,0.148578,2912,2912,8270,8270
airport47nDr1nDe0,1.157895,0.138818,0.052031,0.190849,3604,3604,10204,10204
grid28nDr1nDe0,2.947368,1.957291,0.224614,2.181905,15576,15504,30315,30315
airport45nDr1nDe0,1.421053,0.610830,0.277933,0.888763,10528,10486,30736,30736
metroplex37nDr1nDe0,1.263158,4.576155,0.848364,5.424519,21612,21468,63987,63987
grid2nDr1nDe0,1.894737,0.697424,0.083188,0.780612,6550,6532,12124,12124
metroplex39nDr1nDe0,2.052632,1.338719,0.167831,1.506550,8256,8198,22456,22456
airport48nDr1nDe0,1.000000,0.503466,0.283230,0.786696,12140,12104,37655,37655
grid30nDr1nDe0,2.894737,1.118779,0.123421,1.242200,8598,8558,16118,16118
metroplex3nDr1nDe1,2.471178,0.477034,0.180408,0.657442,4383,4375,11855,11855
airport49nDr1nDe0,0.000000,0.778695,0.345853,1.124548,12960,12888,37622,37622
airport4nDr1nDe0,1.052632,0.546398,0.222013,0.768411,9700,9662,28294,28294
airport51nDr0nDe1,1.147870,0.163296,0.086357,0.249653,3637,3635,9592,9592
airport51nDr1nDe0,1.000000,0.022687,0.011798,0.034485,384,384,703,703
grid31nDr1nDe0,2.684211,0.335871,0.040992,0.376863,2176,2176,3713,3713
metroplex3nDr1nDe0,3.263158,1.362290,0.142653,1.504943,5906,5872,15438,15438
airport52nDr1nDe0,0.789474,0.111528,0.030413,0.141941,1602,1602,3719,3719
airport50nDr1nDe0,1.105263,0.846237,0.250417,1.096654,8640,8606,25262,25262
metroplex40nDr1nDe0,1.736842,0.812064,0.118085,0.930149,4604,4572,11571,11571
grid33nDr1nDe0,1.315789,0.069179,0.042979,0.112158,1206,1206,1906,1906
grid32nDr1nDe0,1.842105,1.072186,0.085976,1.158162,6786,6762,12492,12492
airport55nDr1nDe0,0.894737,0.478904,0.129414,0.608318,6924,6900,19872,19872
airport54nDr1nDe0,0.473684,0.638730,0.281253,0.919983,11474,11424,33817,33817
airport56nDr1nDe0,0.947368,0.100194,0.040000,0.140194,2094,2094,5153,5153
airport53nDr1nDe0,0.210526,1.290512,0.455609,1.746121,13856,13794,41147,41147
metroplex42nDr1nDe0,3.526316,0.364943,0.025303,0.390246,1566,1566,3608,3608
airport58nDr0nDe1,0.726817,0.203461,0.105342,0.308803,3539,3537,9438,9438
airport58nDr1nDe0,1.210526,0.062610,0.032579,0.095189,1692,1692,4302,4302
airport57nDr1nDe0,1.000000,0.685295,0.231191,0.916486,11580,11538,34348,34348
airport5nDr1nDe0,0.894737,0.172433,0.095855,0.268288,3374,3364,8942,8942
airport59nDr1nDe0,1.526316,0.410289,0.204616,0.614905,7186,7160,20452,20452
airport61nDr1nDe0,0.842105,0.230592,0.083252,0.313844,4228,4216,11818,11818
metroplex43nDr1nDe0,2.578947,1.384212,0.173280,1.557492,6018,5968,15575,15575
grid36nDr1nDe0,2.578947,0.953334,0.083398,1.036732,5248,5240,9603,9603
metroplex44nDr1nDe0,1.631579,0.408542,0.079815,0.488357,2764,2742,6665,6665
airport62nDr1nDe0,0.947368,0.208902,0.111102,0.320004,4552,4540,13043,13043
airport60nDr1nDe0,0.947368,0.885413,0.236081,1.121494,10284,10250,31217,31217
airport63nDr1nDe0,0.842105,0.266854,0.065922,0.332776,3198,3185,8219,8219
airport64nDr1nDe0,0.842105,0.183192,0.096505,0.279697,4636,4628,13223,13223
airport66nDr1nDe0,0.842105,0.111227,0.042758,0.153985,2528,2528,6414,6414
metroplex41nDr1nDe0,3.421053,4.281017,0.503485,4.784502,18672,18554,55006,55006
grid34nDr1nDe0,2.000000,3.278837,0.434122,3.712959,21476,21374,42509,42509
airport68nDr1nDe0,1.157895,0.088074,0.024579,0.112653,1574,1573,3671,3671
airport69nDr1nDe0,0.894737,0.016996,0.012129,0.029125,510,510,988,988
grid35nDr1nDe0,0.842105,3.613712,0.748393,4.362105,22420,22290,44307,44307
airport65nDr1nDe0,0.000000,1.184541,0.704792,1.889333,15924,15850,47690,47690
airport67nDr1nDe0,0.000000,1.299937,0.481880,1.781817,12942,12872,37655,37655
airport70nDr1nDe0,1.000000,0.550947,0.139017,0.689964,8144,8126,25225,25225
airport6nDr1nDe0,0.736842,1.383161,0.510951,1.894112,15940,15882,49385,49385
airport72nDr1nDe0,0.631579,0.084299,0.046891,0.131190,2342,2342,6269,6269
grid37nDr1nDe0,2.210526,3.472655,0.650560,4.123215,20464,20364,40519,40519
airport71nDr1nDe0,0.684211,0.751832,0.180629,0.932461,8722,8682,25055,25055
grid38nDr1nDe0,3.052632,1.721757,0.207302,1.929059,8942,8904,16789,16789
metroplex46nDr1nDe0,3.210526,2.667676,0.363339,3.031015,8722,8658,23422,23422
airport76nDr1nDe0,0.947368,0.200352,0.078984,0.279336,4096,4088,11075,11075
airport73nDr1nDe0,1.368421,1.391046,0.465786,1.856832,12530,12482,36737,36737
airport75nDr1nDe0,1.210526,0.704237,0.189397,0.893634,9460,9418,27207,27207
metroplex47nDr1nDe0,1.315789,2.086758,0.253988,2.340746,7988,7934,22006,22006
airport74nDr1nDe0,0.000000,0.909585,0.619251,1.528836,13582,13506,39277,39277
airport77nDr1nDe0,0.842105,0.093846,0.046932,0.140778,1800,1800,5022,5022
metroplex45nDr1nDe0,0.894737,4.887350,1.057447,5.944797,18880,18742,54847,54847
grid39nDr1nDe0,2.736842,1.576802,0.189564,1.766366,7692,7664,14480,14480
grid3nDr1nDe0,0.368421,0.011175,0.018094,0.029269,224,224,316,316
airport7nDr0nDe1,0.726817,0.123878,0.105885,0.229763,3068,3066,8307,8307
airport78nDr1nDe0,0.736842,0.725026,0.287684,1.012710,12818,12774,38728,38728
airport7nDr1nDe0,0.631579,0.018479,0.022364,0.040843,526,526,1365,1365
airport7nDr1nDe1,0.726817,0.067498,0.074617,0.142115,3068,3066,8305,8305
airport79nDr1nDe0,1.368421,1.305186,0.553678,1.858864,15118,15066,46765,46765
airport80nDr1nDe0,1.368421,1.182716,0.439426,1.622142,11150,11102,32403,32403
airport81nDr1nDe0,0.842105,0.584264,0.256500,0.840764,8042,8008,23266,23266
grid40nDr1nDe0,2.368421,1.423519,0.208712,1.632231,8068,8036,15184,15184
airport82nDr1nDe0,0.789474,1.109829,0.663610,1.773439,11622,11572,34273,34273
grid42nDr1nDe0,2.421053,1.364744,0.148316,1.513060,6200,6182,11307,11307
metroplex48nDr1nDe0,2.105263,5.870248,1.365114,7.235362,18608,18486,55134,55134
airport84nDr1nDe0,1.105263,0.878865,0.395947,1.274812,11028,10986,33056,33056
airport83nDr1nDe0,1.105263,1.334199,0.419566,1.753765,11340,11298,33247,33247
airport86nDr1nDe0,0.842105,0.422554,0.119914,0.542468,5518,5494,15741,15741
grid43nDr1nDe0,3.105263,1.379013,0.134038,1.513051,6118,6100,11406,11406
airport85nDr1nDe0,0.210526,1.615863,0.612644,2.228507,13940,13879,40910,40910
grid41nDr1nDe0,1.789474,3.755811,0.693204,4.449015,16448,16372,32390,32390
airport87nDr1nDe0,0.947368,0.592582,0.367997,0.960579,9728,9708,30823,30823
metroplex49nDr1nDe0,2.947368,5.263497,0.757622,6.021119,13952,13854,40477,40477
grid44nDr1nDe0,2.736842,1.940313,0.202081,2.142394,7594,7562,14113,14113
airport88nDr1nDe0,1.105263,0.954001,0.290014,1.244015,8936,8904,25964,25964
metroplex50nDr1nDe0,3.315789,0.735530,0.074764,0.810294,2728,2728,6762,6762
airport90nDr1nDe0,0.736842,0.153062,0.042685,0.195747,2164,2164,5530,5530
airport8nDr1nDe0,0.736842,1.326414,0.429287,1.755701,11790,11746,34763,34763
airport91nDr1nDe0,0.947368,0.708701,0.315275,1.023976,8334,8304,24749,24749
metroplex51nDr1nDe0,2.473684,1.832239,0.120980,1.953219,5042,5010,12662,12662
airport92nDr1nDe0,0.684211,0.795780,0.248141,1.043921,7862,7834,22645,22645
airport94nDr1nDe0,1.315789,0.445171,0.121803,0.566974,5678,5664,15833,15833
airport95nDr1nDe0,0.631579,0.399056,0.197766,0.596822,4834,4820,13619,13619
airport93nDr1nDe0,1.210526,1.343293,0.332742,1.676035,11830,11784,34480,34480
metroplex4nDr1nDe0,3.578947,7.205548,1.432112,8.637660,17374,17266,50807,50807
metroplex52nDr1nDe0,1.842105,0.484424,0.040312,0.524736,2072,2072,4685,4685
airport97nDr1nDe0,0.789474,0.632124,0.316197,0.948321,8748,8728,27083,27083
grid46nDr1nDe0,3.368421,3.094480,0.359260,3.453740,13270,13220,25519,25519
airport96nDr1nDe0,0.000000,1.082891,0.595900,1.678791,11714,11646,33478,33478
grid45nDr1nDe0,2.000000,6.512048,0.934732,7.446780,25782,25662,51490,51490
airport98nDr1nDe0,1.105263,0.494130,0.189014,0.683144,5952,5942,17256,17256
grid47nDr1nDe0,2.368421,2.297965,0.219176,2.517141,8910,8870,16870,16870
airport99nDr1nDe0,0.000000,1.329777,0.611944,1.941721,12962,12894,38105,38105
airport9nDr1nDe0,0.000000,1.533983,1.057863,2.591846,16118,16036,48134,48134
grid48nDr1nDe0,2.631579,4.754536,0.698459,5.452995,22316,22212,44475,44475
grid4nDr1nDe0,2.578947,1.668397,0.206520,1.874917,9980,9934,18822,18822
metroplex53nDr1nDe0,0.157895,7.986622,1.182835,9.169457,20666,20498,59603,59603
grid50nDr1nDe1,4.135338,0.464964,0.193226,0.658190,5369,5367,12164,12164
metroplex56nDr1nDe0,2.157895,2.351405,0.494715,2.846120,8186,8128,22053,22053
grid49nDr1nDe0,0.263158,5.399947,1.242709,6.642656,23382,23240,46235,46235
grid51nDr1nDe0,3.105263,0.808989,0.057875,0.866864,4234,4234,7636,7636
metroplex54nDr1nDe0,3.157895,8.780969,1.332125,10.113094,20336,20210,59576,59576
grid50nDr1nDe0,3.526316,5.159166,0.701545,5.860711,21498,21400,42914,42914
grid52nDr1nDe0,3.052632,1.332809,0.083611,1.416420,6300,6282,11628,11628
metroplex55nDr1nDe0,2.157895,7.961789,3.744123,11.705912,21428,21286,63603,63603
metroplex57nDr1nDe0,1.578947,3.896002,0.459780,4.355782,11802,11720,33224,33224
metroplex58nDr1nDe0,2.789474,2.560954,0.202830,2.763784,7270,7230,19497,19497
grid56nDr1nDe0,1.631579,0.309059,0.033595,0.342654,2122,2122,3566,3566
grid54nDr1nDe0,1.157895,4.337249,0.446208,4.783457,21068,20962,41821,41821
grid53nDr1nDe0,0.473684,6.641335,1.179435,7.820770,26092,25952,52049,52049
metroplex5nDr1nDe0,2.157895,1.785293,0.172599,1.957892,5206,5174,13513,13513
grid55nDr1nDe0,0.947368,4.815992,1.306034,6.122026,23746,23610,47199,47199
metroplex59nDr1nDe0,2.947368,4.925974,0.731517,5.657491,12482,12388,35394,35394
metroplex61nDr1nDe1,2.328321,0.584031,0.362962,0.946993,3138,3136,8239,8239
grid57nDr1nDe0,2.473684,2.150840,0.155865,2.306705,8980,8946,17116,17116
metroplex61nDr1nDe0,3.052632,0.983005,0.092167,1.075172,3108,3096,7501,7501
grid58nDr1nDe0,3.315789,1.317345,0.135576,1.452921,5484,5474,9978,9978
metroplex60nDr1nDe0,2.263158,4.843908,0.534687,5.378595,12682,12590,35660,35660
grid59nDr1nDe0,2.315789,1.957072,0.480434,2.437506,13760,13702,26768,26768
metroplex63nDr1nDe0,2.736842,3.035645,0.494759,3.530404,9732,9668,26774,26774
metroplex64nDr1nDe0,2.210526,2.012160,0.316252,2.328412,7620,7564,20284,20284
grid61nDr1nDe0,1.578947,0.345280,0.043415,0.388695,2014,2014,3365,3365
metroplex62nDr1nDe0,2.210526,5.011174,0.932001,5.943175,14892,14806,43475,43475
grid5nDr1nDe0,2.368421,2.897560,0.174130,3.071690,10664,10604,20317,20317
grid62nDr1nDe0,1.736842,1.557730,0.154537,1.712267,6940,6922,12803,12803
grid63nDr1nDe0,2.105263,0.701825,0.070796,0.772621,3570,3570,6291,6291
metroplex66nDr1nDe0,3.052632,1.376999,0.120984,1.497983,4158,4136,10453,10453
grid60nDr1nDe0,2.263158,5.880032,0.735181,6.615213,19728,19636,39057,39057
metroplex68nDr1nDe0,1.894737,0.233546,0.029325,0.262871,1078,1078,2223,2223
grid65nDr1nDe0,2.105263,2.775956,0.522544,3.298500,16634,16570,32415,32415
metroplex69nDr1nDe0,3.105263,0.659854,0.040078,0.699932,2362,2362,5482,5482
grid64nDr1nDe0,1.526316,4.304719,0.349834,4.654553,18658,18564,36814,36814
grid66nDr1nDe0,2.157895,0.533839,0.051773,0.585612,3720,3720,6631,6631
metroplex67nDr1nDe0,2.421053,5.765281,0.817073,6.582354,17294,17164,49846,49846
grid68nDr1nDe0,1.947368,0.112769,0.011737,0.124506,848,847,1281,1281
grid69nDr1nDe0,2.842105,0.213515,0.024862,0.238377,1354,1354,2162,2162
metroplex65nDr1nDe0,2.210526,8.674826,1.447877,10.122703,22210,22064,65836,65836
grid67nDr1nDe0,1.789474,3.765728,0.428442,4.194170,21114,21016,41835,41835
metroplex6nDr1nDe0,1.684211,3.203600,0.642571,3.846171,11668,11594,32891,32891
metroplex70nDr1nDe0,2.526316,2.509912,0.422759,2.932671,7752,7690,20406,20406
grid70nDr1nDe0,2.210526,1.369453,0.169327,1.538780,9408,9374,17735,17735
grid6nDr1nDe0,2.315789,2.690557,0.257509,2.948066,14690,14618,28415,28415
metroplex72nDr1nDe0,2.421053,0.639107,0.064221,0.703328,3750,3732,9101,9101
grid72nDr1nDe0,2.315789,0.120190,0.018670,0.138860,1370,1369,2175,2175
metroplex71nDr1nDe0,1.263158,5.719306,0.982298,6.701604,18180,18040,52664,52664
grid71nDr1nDe0,1.578947,6.087842,0.860678,6.948520,23480,23364,46909,46909
metroplex73nDr1nDe0,1.842105,4.572890,1.711406,6.284296,18840,18706,55016,55016
metroplex75nDr1nDe0,1.894737,1.498583,0.200158,1.698741,4616,4580,11480,11480
grid73nDr1nDe0,1.473684,6.541086,0.842057,7.383143,23398,23272,46451,46451
grid75nDr1nDe0,2.578947,1.718373,0.255823,1.974196,9760,9722,18537,18537
metroplex74nDr1nDe0,2.789474,6.664069,1.404225,8.068294,17090,16978,50134,50134
grid76nDr1nDe0,0.789474,1.138177,0.225867,1.364044,8970,8926,16881,16881
metroplex76nDr1nDe0,1.947368,2.164224,0.292259,2.456483,10220,10150,27991,27991
grid74nDr1nDe0,0.631579,6.144382,1.229887,7.374269,24754,24628,49372,49372
metroplex77nDr1nDe0,3.105263,0.486135,0.058983,0.545118,2300,2300,5388,5388
grid77nDr1nDe0,1.736842,0.441902,0.067707,0.509609,3244,3244,5642,5642
grid7nDr1nDe0,2.315789,0.242806,0.018428,0.261234,1672,1671,2730,2730
metroplex7nDr1nDe0,3.315789,0.586564,0.055890,0.642454,2040,2040,4908,4908
metroplex78nDr1nDe0,2.684211,4.117775,0.657385,4.775160,12750,12652,35881,35881
metroplex81nDr1nDe0,1.894737,0.332422,0.039603,0.372025,2436,2436,5640,5640
grid79nDr1nDe0,2.473684,4.303315,0.733835,5.037150,16610,16528,32421,32421
grid78nDr1nDe0,0.578947,5.653662,0.858622,6.512284,22286,22160,44276,44276
metroplex79nDr1nDe0,1.894737,6.330212,0.766655,7.096867,18416,18286,53599,53599
grid80nDr1nDe0,2.315789,3.941555,0.839007,4.780562,18974,18886,37316,37316
metroplex80nDr1nDe0,2.736842,5.044273,1.281798,6.326071,17126,17010,49639,49639
grid81nDr1nDe0,1.894737,3.834614,0.880169,4.714783,22092,21992,44020,44020
metroplex82nDr1nDe0,1.894737,4.003736,0.515612,4.519348,11056,10972,30651,30651
grid82nDr1nDe0,2.052632,3.862487,0.556965,4.419452,14556,14484,28280,28280
grid83nDr1nDe0,1.894737,2.389515,0.784968,3.174483,18120,18038,35618,35618
metroplex83nDr1nDe0,2.000000,5.749191,0.486183,6.235374,12930,12826,36204,36204
grid84nDr1nDe0,1.315789,4.606062,0.622092,5.228154,19220,19128,37867,37867
metroplex86nDr1nDe0,2.684211,2.148827,0.179221,2.328048,6136,6100,15986,15986
grid86nDr1nDe0,3.263158,3.062718,0.694403,3.757121,16576,16492,32402,32402
metroplex87nDr1nDe0,1.578947,1.160203,0.151477,1.311680,4240,4216,10517,10517
metroplex84nDr1nDe0,2.157895,6.056029,0.975255,7.031284,15096,14988,42814,42814
grid85nDr1nDe0,0.789474,6.660437,1.303980,7.964417,22998,22868,45508,45508
grid87nDr1nDe0,2.473684,2.751255,0.531903,3.283158,15434,15366,30164,30164
metroplex85nDr1nDe0,0.894737,6.902678,2.495474,9.398152,21264,21118,62976,62976
grid88nDr1nDe0,1.421053,5.221258,0.820936,6.042194,22934,22814,45659,45659
metroplex88nDr1nDe0,1.105263,5.337812,1.002407,6.340219,18718,18592,54599,54599
metroplex89nDr1nDe0,1.736842,5.523701,0.663242,6.186943,18156,18018,52624,52624
grid89nDr1nDe0,0.315789,5.088887,1.537591,6.626478,23392,23248,46524,46524
grid90nDr1nDe0,1.789474,1.316269,0.132703,1.448972,5736,5718,10512,10512
grid8nDr1nDe0,2.842105,4.896675,0.824710,5.721385,18168,18084,35872,35872
metroplex90nDr1nDe0,2.105263,1.859524,0.500118,2.359642,9884,9818,27153,27153
grid92nDr1nDe0,2.842105,0.433196,0.038816,0.472012,2914,2914,5056,5056
metroplex8nDr1nDe0,2.105263,6.735755,0.702766,7.438521,16366,16250,47144,47144
metroplex92nDr1nDe0,2.157895,0.343540,0.049949,0.393489,1626,1626,3924,3924
grid91nDr1nDe0,0.578947,6.458710,0.920267,7.378977,24922,24786,49486,49486
grid93nDr1nDe0,2.263158,4.882072,0.669754,5.551826,22732,22616,45337,45337
grid94nDr1nDe0,1.842105,4.356519,0.527382,4.883901,16820,16740,32934,32934
grid95nDr1nDe0,1.842105,3.255623,0.432699,3.688322,11464,11402,21797,21797
metroplex91nDr1nDe0,1.421053,6.747271,1.359507,8.106778,17912,17794,52351,52351
metroplex95nDr1nDe0,1.842105,1.578957,0.074914,1.653871,4566,4536,11444,11444
metroplex93nDr1nDe0,2.157895,4.956303,2.095142,7.051445,18314,18182,53204,53204
metroplex94nDr1nDe0,2.315789,5.494502,0.661433,6.155935,14850,14754,42410,42410
grid96nDr1nDe0,1.263158,4.172945,1.089877,5.262822,21622,21508,42856,42856
grid97nDr1nDe0,2.210526,3.343166,0.402096,3.745262,13552,13484,26201,26201
grid98nDr1nDe0,2.210526,3.008369,0.413947,3.422316,16868,16792,32918,32918
grid9nDr1nDe0,2.526316,2.347585,0.301941,2.649526,11558,11506,22109,22109
grid99nDr1nDe0,0.473684,4.536867,0.898932,5.435799,23274,23146,46063,46063
metroplex97nDr1nDe0,1.526316,4.065533,0.709944,4.775477,15456,15352,44573,44573
metroplex98nDr1nDe0,2.842105,2.683700,0.261120,2.944820,7714,7652,20641,20641
