instance,timeLim,opt,totalTime,bestTime,nIter,optIter
airport69,30,3.260652,5.342003,0.512112,4,1
airport75,30,1001.157895,5.061032,0.417556,4,1
airport73,30,0.761905,6.207063,0.473700,4,1
airport7,30,1001.105263,4.915933,0.419485,4,1
airport65,30,1001.105263,8.448361,0.538501,4,1
airport76,30,1001.681704,6.061248,0.566566,4,1
airport80,30,1.734336,4.788239,0.503664,4,1
airport81,30,1.105263,4.354178,0.378007,4,1
airport74,30,1002.293233,6.675711,4.642859,4,3
airport78,30,2002.428571,6.297189,0.494990,4,1
airport77,30,3.260652,7.133445,0.712211,4,1
airport82,30,1.681704,5.442831,0.489427,4,1
airport83,30,1.894737,4.854910,0.330478,4,1
airport6,30,1.842105,9.448239,0.662260,4,1
airport84,30,1.157895,5.854555,0.387376,4,1
airport86,30,1.681704,5.903264,0.492029,4,1
airport70,30,1.872180,11.323763,0.858205,4,1
airport85,30,1000.807018,6.689609,0.415276,4,1
airport79,30,1.681704,9.787944,0.709145,4,1
airport88,30,3000.000000,6.237819,0.464787,4,1
airport91,30,1001.473684,4.862330,0.420456,4,1
airport8,30,2001.210526,6.183890,0.423207,4,1
airport90,30,1002.015038,6.035204,2.384911,4,2
airport92,30,1001.776942,5.499924,2.162040,4,2
airport95,30,1.421053,5.199432,0.348084,4,1
airport96,30,1.105263,5.256752,5.232538,4,4
airport93,30,1.105263,6.237265,0.535264,4,1
airport97,30,1001.315789,5.871958,0.364175,4,1
airport94,30,1001.263158,6.621921,2.576972,4,2
airport99,30,8001.305764,5.858341,0.436427,4,1
airport98,30,1.681704,7.363987,0.541136,4,1
airport87,30,1.681704,11.349393,4.393702,4,2
grid10,30,0.000000,8.199609,1.213101,3,1
grid0,30,2004.864662,9.394909,3.897346,4,2
airport9,30,2.388471,10.711742,4.466447,4,2
grid14,30,1002.265664,9.609514,4.139702,4,2
grid18,30,1002.508772,8.837983,0.931188,4,1
grid13,30,2.872180,12.077361,5.129151,4,2
grid12,30,1003.791980,12.429034,5.393574,4,2
grid20,30,2.020050,11.169758,1.487629,4,1
grid24,30,2.699248,10.911180,4.550564,4,2
grid23,30,1001.771930,11.825657,0.917405,5,1
grid25,30,2003.483709,12.459848,5.217456,4,2
grid19,30,3008.478697,16.418729,1.499142,5,1
grid26,30,1008.383459,13.041057,9.283091,4,3
grid11,30,2.157895,19.612079,3.825377,7,2
grid30,30,1002.631579,9.864353,0.991656,4,1
grid21,30,4005.456140,20.324861,4.350004,6,2
grid27,30,0.842105,15.127185,0.682767,5,1
grid2,30,3.388471,13.056684,5.427119,4,2
grid33,30,2.661654,10.498543,4.230709,4,2
grid1,30,1000.947368,25.638507,1.085651,10,1
grid3,30,3003.253133,10.044244,7.600884,7,6
grid28,30,5.263158,23.823816,1.350576,6,1
grid43,30,2003.328321,8.966902,3.631764,4,2
grid40,30,1.210526,10.324818,4.282568,4,2
grid37,30,3.270677,16.762548,1.079212,5,1
grid41,30,1008.208020,11.925765,1.179989,4,1
grid34,30,1007.340852,27.814537,1.339521,7,1
grid29,30,1007.110276,34.837287,2.845919,7,1
grid47,30,5002.543860,10.627600,1.161957,4,1
grid49,30,0.684211,10.498196,1.166515,4,1
grid52,30,1.263158,15.822097,0.606975,6,1
grid46,30,1.157895,29.900875,4.218504,8,2
grid48,30,1.736842,33.991100,0.728380,10,1
grid16,30,4003.002506,67.989505,1.353327,10,1
grid56,30,3002.263158,7.998198,0.927123,4,1
grid38,30,8002.576441,62.412956,1.001000,17,1
grid50,30,1.330827,51.146011,1.569004,5,1
grid58,30,1005.388471,23.125782,1.387265,7,1
grid5,30,1001.000000,9.268390,3.684346,4,2
grid59,30,5027.578947,25.863949,17.414827,7,5
grid31,30,1.789474,95.176050,0.522091,21,1
grid61,30,4.027569,18.727808,1.298082,5,1
grid63,30,4007.047619,21.071605,1.936122,5,1
grid62,30,4001.907268,26.089185,1.293937,7,1
grid64,30,0.052632,18.878793,1.228687,6,1
grid66,30,8001.817043,11.218269,1.227604,4,1
grid65,30,0.789474,17.519584,1.152017,5,1
grid68,30,1.208020,11.495986,4.914072,4,2
grid6,30,7001.684211,16.495589,0.635812,6,1
grid4,30,0.468672,143.563422,1.550475,11,1
grid42,30,0.000000,161.478974,0.709522,16,1
grid70,30,7.057644,12.316212,5.150632,4,2
grid71,30,1.000000,10.987023,1.283515,4,1
grid72,30,4003.020050,11.393886,1.360937,4,1
grid74,30,1000.578947,26.211418,0.739283,7,1
grid67,30,2003.052632,75.737503,1.051589,11,1
grid35,30,1003.235589,209.019599,7.911356,11,3
grid75,30,8001.473684,26.708744,1.218805,8,1
grid76,30,9001.368421,9.706272,1.038590,4,1
grid60,30,1.263158,130.303211,1.564987,12,1
grid73,30,2.263158,45.827757,1.746301,7,1
grid79,30,2.368421,11.190987,4.692363,4,2
grid77,30,5005.185464,19.336785,1.206150,5,1
grid78,30,1.959900,14.532581,1.125025,5,1
grid82,30,0.759398,10.680282,1.065609,4,1
grid85,30,6.165414,10.670546,1.523917,4,1
grid80,30,1.609023,28.560996,0.996054,5,1
grid83,30,2.080201,34.720531,1.810198,8,1
grid86,30,1010.012531,23.873659,10.030949,5,2
grid89,30,6.992481,11.746146,4.950648,4,2
grid88,30,1.090226,21.400536,1.134211,6,1
grid55,30,1.097744,242.257907,5.003529,13,2
grid8,30,0.157895,17.240356,1.230618,6,1
grid84,30,1002.022556,77.468723,1.056998,13,1
grid91,30,3.884712,12.298103,4.996473,4,2
grid92,30,1006.842105,10.816673,4.591126,4,2
grid93,30,1001.503759,12.829950,5.418121,4,2
grid95,30,3001.526316,14.353872,0.679146,6,1
grid94,30,1004.248120,21.925515,1.377796,6,1
grid96,30,2.862155,10.190880,4.194400,4,2
grid97,30,1003.771930,8.504088,6.022299,4,3
grid51,30,0.669173,313.011004,1.166842,19,1
grid45,30,1004.518797,326.386159,1.809267,16,1
grid9,30,1.120301,11.791336,1.420773,4,1
grid98,30,4006.260652,20.591468,0.849494,7,1
grid44,30,1009.929825,334.035686,7.322596,17,2
metroplex0,30,6.441103,12.952190,5.779265,4,2
metroplex13,30,5.090226,13.175497,6.454751,4,2
metroplex14,30,1002.844612,11.093918,7.665369,4,3
grid15,30,2.428571,382.454399,5.474189,18,2
metroplex12,30,46.358396,24.889234,12.030827,6,4
metroplex15,30,1002.721805,12.623959,12.564738,4,4
metroplex16,30,1002.847118,12.519007,8.831738,4,3
metroplex11,30,1004.127820,37.868665,2.651547,8,1
metroplex17,30,5002.210526,19.780337,6.284201,5,2
grid99,30,1001.363409,68.410476,59.202242,12,9
grid54,30,1002.957393,357.687345,3.505896,21,2
metroplex19,30,1011.338346,37.242491,2.337786,6,1
metroplex22,30,1002.751880,16.113743,6.741327,4,2
grid87,30,4.275689,171.287842,1.215397,9,1
metroplex21,30,2010.167920,35.661389,28.851235,5,4
grid32,30,5.177945,438.301995,5.845755,19,2
metroplex23,30,8.425473,34.473741,10.159287,4,1
metroplex24,30,4.799499,28.804174,1.463013,7,1
metroplex25,30,2.578947,31.033357,6.163515,10,3
metroplex26,30,1006.523810,30.959108,4.686656,7,2
metroplex2,30,23.413534,14.156347,2.974697,7,4
metroplex29,30,1002.365915,23.589498,5.962692,6,2
metroplex32,30,1004.295739,9.350000,0.973095,4,1
metroplex28,30,1001.388471,27.889162,6.962101,6,2
metroplex18,30,16.250627,97.027523,76.767166,4,3
metroplex27,30,1.919799,46.230785,4.831673,14,2
metroplex30,30,5011.548872,29.974835,2.039322,6,1
metroplex35,30,3.947368,14.449440,11.319477,5,4
metroplex34,30,26.812030,24.834844,12.694457,6,4
metroplex3,30,1.989975,13.412171,9.335529,4,3
metroplex38,30,4010.475894,33.574317,9.663421,5,2
metroplex36,30,2005.744361,46.828420,33.527723,8,5
metroplex42,30,1002.676692,16.869137,5.731161,5,2
grid90,30,2004.165414,253.190759,246.656456,14,12
metroplex40,30,1005.052632,37.480268,9.204277,6,1
metroplex43,30,4.498747,12.735329,4.436065,5,2
metroplex45,30,1003.644110,12.443953,8.791486,4,3
metroplex44,30,3005.480611,24.264844,18.822318,8,6
metroplex10,30,11.451128,227.661329,29.367079,7,1
grid36,30,70.689223,569.749433,83.172109,21,7
metroplex48,30,6.167920,14.816629,6.452462,4,2
metroplex4,30,1003.887218,14.344536,1.218159,4,1
metroplex49,30,1.393484,18.518845,10.109309,5,3
metroplex46,30,1006.295739,52.318232,41.566664,5,3
metroplex51,30,2.388471,13.041640,5.387574,4,2
grid22,30,3001.250627,624.572206,1.583641,21,1
metroplex37,30,5.636591,144.216128,124.737528,8,6
metroplex53,30,1.994987,23.750556,1.652120,6,1
metroplex54,30,1001.706767,22.085964,17.060063,5,4
metroplex1,30,4032.388446,243.653703,138.529717,9,6
metroplex56,30,3002.115288,14.902964,14.845933,5,5
grid53,30,1005.659148,602.196391,1.286200,21,1
metroplex57,30,1.802005,18.963037,10.774435,5,3
metroplex55,30,4.195489,31.734225,6.305555,7,2
metroplex58,30,5004.516291,25.598546,7.099290,6,2
metroplex60,30,1.210526,23.040283,11.932159,6,3
metroplex61,30,2.962406,24.816624,5.262041,7,2
metroplex63,30,5004.411028,21.609260,10.139235,6,3
grid17,30,1004.037594,684.776917,1.565859,21,1
metroplex33,30,1127.448544,208.421366,173.103669,8,7
metroplex31,30,2014.551378,236.282853,71.464709,8,3
grid39,30,9.456140,686.638210,2.345438,21,1
metroplex65,30,1013.606516,43.093346,30.914435,4,3
metroplex70,30,2.210526,11.055424,7.833175,4,3
metroplex66,30,1013.325815,45.075698,32.681118,11,8
grid69,30,1.413534,568.413268,1.219658,21,1
metroplex71,30,2.040100,21.989738,12.124051,7,4
metroplex75,30,1012.313283,15.549901,11.395059,4,3
grid57,30,1000.000000,665.349337,0.839752,21,1
metroplex52,30,2012.273183,139.034971,6.510790,5,1
metroplex78,30,3.696742,14.705932,9.507856,6,4
metroplex7,30,1009.939850,14.482602,6.932841,4,2
metroplex59,30,8049.275393,133.565250,133.476542,6,6
metroplex68,30,5.984962,95.882417,23.633586,10,4
metroplex80,30,6.408521,38.924046,2.635108,5,1
metroplex83,30,3.157895,13.830591,7.593395,5,3
metroplex41,30,37.827068,273.438062,170.141391,10,7
metroplex86,30,1007.195489,19.954685,13.321632,5,3
grid81,30,1.052632,576.274542,1.143625,21,1
metroplex85,30,5.005013,30.152776,20.252754,6,4
metroplex8,30,2010.288221,16.643928,7.068407,4,2
metroplex76,30,3019.959900,113.570286,15.259068,5,1
metroplex67,30,4041.315789,166.453539,99.213834,7,5
metroplex91,30,5.909774,15.276193,6.332437,4,2
metroplex47,30,62.556391,282.285141,139.778074,10,6
metroplex72,30,1016.812030,144.423662,97.001865,6,4
metroplex93,30,2.390977,18.032600,10.035875,5,3
metroplex96,30,2.959900,12.365169,5.040060,4,2
metroplex94,30,1002.894737,26.446113,18.503355,7,5
metroplex84,30,6012.155388,101.657964,63.797984,4,2
grid7,30,1004.107769,655.313636,1.366473,21,1
metroplex98,30,9.874687,16.608924,8.929684,4,2
metroplex97,30,1005.666667,20.547218,13.697317,5,3
metroplex6,30,60.343358,203.846254,135.575603,8,6
metroplex99,30,3.273183,15.378552,5.825621,5,2
metroplex89,30,4.528822,86.596410,2.015774,6,1
metroplex9,30,0.709273,17.194626,5.635778,5,2
metroplex69,30,4010.037594,214.050455,45.637057,7,2
metroplex73,30,7.395990,196.998535,21.895695,9,2
metroplex82,30,9.679198,161.337500,139.057552,9,7
metroplex77,30,11.476190,197.904549,168.103651,8,6
metroplex88,30,4.709273,145.763977,1.467194,8,1
metroplex81,30,1007.233083,236.790265,1.863021,8,1
metroplex90,30,2041.982160,167.684117,100.124908,7,5
metroplex39,30,1004.616541,520.720078,12.856688,21,3
metroplex87,30,2018.155388,290.797955,30.472284,9,1
metroplex50,30,1005.917268,501.119124,14.847774,21,3
metroplex20,30,3.491228,696.954894,1.830746,21,1
metroplex92,30,2011.453634,333.926900,103.502421,11,4
metroplex62,30,13.012531,679.941235,8.344004,21,1
