param nf:= 15 ;
param nn:= 50 ;
param: E: d:=
2 0 1 1		2 0 5 1		2 1 2 1		2 1 6 1		2 2 3 1		2 2 7 1		2 3 4 1		2 3 8 1		2 4 9 1		2 5 6 1		2 5 10 1		2 6 7 1		2 6 11 1		2 7 8 1		2 7 12 1		2 8 9 1		2 8 13 1		2 9 14 1		2 10 11 1		2 10 15 1		2 11 12 1		2 11 16 1		2 12 13 1		2 12 17 1		2 13 14 1		2 13 18 1		2 14 19 1		2 15 16 1		2 15 20 1		2 16 17 1		2 16 21 1		2 17 18 1		2 17 22 1		2 18 19 1		2 18 23 1		2 19 24 1		2 20 21 1		2 21 22 1		2 22 23 1		2 23 24 1		2 25 26 1		2 25 30 1		2 26 27 1		2 26 31 1		2 27 28 1		2 27 32 1		2 28 29 1		2 28 33 1		2 29 34 1		2 30 31 1		2 30 35 1		2 31 32 1		2 31 36 1		2 32 33 1		2 32 37 1		2 33 34 1		2 33 38 1		2 34 39 1		2 35 36 1		2 35 40 1		2 36 37 1		2 36 41 1		2 37 38 1		2 37 42 1		2 38 39 1		2 38 43 1		2 39 44 1		2 40 41 1		2 40 45 1		2 41 42 1		2 41 46 1		2 42 43 1		2 42 47 1		2 43 44 1		2 43 48 1		2 44 49 1		2 45 46 1		2 46 47 1		2 47 48 1		2 48 49 1		2 1 0 1		2 5 0 1		2 2 1 1		2 6 1 1		2 3 2 1		2 7 2 1		2 4 3 1		2 8 3 1		2 9 4 1		2 6 5 1		2 10 5 1		2 7 6 1		2 11 6 1		2 8 7 1		2 12 7 1		2 9 8 1		2 13 8 1		2 14 9 1		2 11 10 1		2 15 10 1		2 12 11 1		2 16 11 1		2 13 12 1		2 17 12 1		2 14 13 1		2 18 13 1		2 19 14 1		2 16 15 1		2 20 15 1		2 17 16 1		2 21 16 1		2 18 17 1		2 22 17 1		2 19 18 1		2 23 18 1		2 24 19 1		2 21 20 1		2 22 21 1		2 23 22 1		2 24 23 1		2 26 25 1		2 30 25 1		2 27 26 1		2 31 26 1		2 28 27 1		2 32 27 1		2 29 28 1		2 33 28 1		2 34 29 1		2 31 30 1		2 35 30 1		2 32 31 1		2 36 31 1		2 33 32 1		2 37 32 1		2 34 33 1		2 38 33 1		2 39 34 1		2 36 35 1		2 40 35 1		2 37 36 1		2 41 36 1		2 38 37 1		2 42 37 1		2 39 38 1		2 43 38 1		2 44 39 1		2 41 40 1		2 45 40 1		2 42 41 1		2 46 41 1		2 43 42 1		2 47 42 1		2 44 43 1		2 48 43 1		2 49 44 1		2 46 45 1		2 47 46 1		2 48 47 1		2 49 48 1		2 20 25 1		2 29 24 1		
3 0 1 1		3 0 5 1		3 1 2 1		3 1 6 1		3 2 3 1		3 2 7 1		3 3 4 1		3 3 8 1		3 4 9 1		3 5 6 1		3 5 10 1		3 6 7 1		3 6 11 1		3 7 8 1		3 7 12 1		3 8 9 1		3 8 13 1		3 9 14 1		3 10 11 1		3 10 15 1		3 11 12 1		3 11 16 1		3 12 13 1		3 12 17 1		3 13 14 1		3 13 18 1		3 14 19 1		3 15 16 1		3 15 20 1		3 16 17 1		3 16 21 1		3 17 18 1		3 17 22 1		3 18 19 1		3 18 23 1		3 19 24 1		3 20 21 1		3 21 22 1		3 22 23 1		3 23 24 1		3 25 26 1		3 25 30 1		3 26 27 1		3 26 31 1		3 27 28 1		3 27 32 1		3 28 29 1		3 28 33 1		3 29 34 1		3 30 31 1		3 30 35 1		3 31 32 1		3 31 36 1		3 32 33 1		3 32 37 1		3 33 34 1		3 33 38 1		3 34 39 1		3 35 36 1		3 35 40 1		3 36 37 1		3 36 41 1		3 37 38 1		3 37 42 1		3 38 39 1		3 38 43 1		3 39 44 1		3 40 41 1		3 40 45 1		3 41 42 1		3 41 46 1		3 42 43 1		3 42 47 1		3 43 44 1		3 43 48 1		3 44 49 1		3 45 46 1		3 46 47 1		3 47 48 1		3 48 49 1		3 1 0 1		3 5 0 1		3 2 1 1		3 6 1 1		3 3 2 1		3 7 2 1		3 4 3 1		3 8 3 1		3 9 4 1		3 6 5 1		3 10 5 1		3 7 6 1		3 11 6 1		3 8 7 1		3 12 7 1		3 9 8 1		3 13 8 1		3 14 9 1		3 11 10 1		3 15 10 1		3 12 11 1		3 16 11 1		3 13 12 1		3 17 12 1		3 14 13 1		3 18 13 1		3 19 14 1		3 16 15 1		3 20 15 1		3 17 16 1		3 21 16 1		3 18 17 1		3 22 17 1		3 19 18 1		3 23 18 1		3 24 19 1		3 21 20 1		3 22 21 1		3 23 22 1		3 24 23 1		3 26 25 1		3 30 25 1		3 27 26 1		3 31 26 1		3 28 27 1		3 32 27 1		3 29 28 1		3 33 28 1		3 34 29 1		3 31 30 1		3 35 30 1		3 32 31 1		3 36 31 1		3 33 32 1		3 37 32 1		3 34 33 1		3 38 33 1		3 39 34 1		3 36 35 1		3 40 35 1		3 37 36 1		3 41 36 1		3 38 37 1		3 42 37 1		3 39 38 1		3 43 38 1		3 44 39 1		3 41 40 1		3 45 40 1		3 42 41 1		3 46 41 1		3 43 42 1		3 47 42 1		3 44 43 1		3 48 43 1		3 49 44 1		3 46 45 1		3 47 46 1		3 48 47 1		3 49 48 1		3 20 25 1		3 29 24 1		
4 0 1 1		4 0 5 1		4 1 2 1		4 1 6 1		4 2 3 1		4 2 7 1		4 3 4 1		4 3 8 1		4 4 9 1		4 5 6 1		4 5 10 1		4 6 7 1		4 6 11 1		4 7 8 1		4 7 12 1		4 8 9 1		4 8 13 1		4 9 14 1		4 10 11 1		4 10 15 1		4 11 12 1		4 11 16 1		4 12 13 1		4 12 17 1		4 13 14 1		4 13 18 1		4 14 19 1		4 15 16 1		4 15 20 1		4 16 17 1		4 16 21 1		4 17 18 1		4 17 22 1		4 18 19 1		4 18 23 1		4 19 24 1		4 20 21 1		4 21 22 1		4 22 23 1		4 23 24 1		4 25 26 1		4 25 30 1		4 26 27 1		4 26 31 1		4 27 28 1		4 27 32 1		4 28 29 1		4 28 33 1		4 29 34 1		4 30 31 1		4 30 35 1		4 31 32 1		4 31 36 1		4 32 33 1		4 32 37 1		4 33 34 1		4 33 38 1		4 34 39 1		4 35 36 1		4 35 40 1		4 36 37 1		4 36 41 1		4 37 38 1		4 37 42 1		4 38 39 1		4 38 43 1		4 39 44 1		4 40 41 1		4 40 45 1		4 41 42 1		4 41 46 1		4 42 43 1		4 42 47 1		4 43 44 1		4 43 48 1		4 44 49 1		4 45 46 1		4 46 47 1		4 47 48 1		4 48 49 1		4 1 0 1		4 5 0 1		4 2 1 1		4 6 1 1		4 3 2 1		4 7 2 1		4 4 3 1		4 8 3 1		4 9 4 1		4 6 5 1		4 10 5 1		4 7 6 1		4 11 6 1		4 8 7 1		4 12 7 1		4 9 8 1		4 13 8 1		4 14 9 1		4 11 10 1		4 15 10 1		4 12 11 1		4 16 11 1		4 13 12 1		4 17 12 1		4 14 13 1		4 18 13 1		4 19 14 1		4 16 15 1		4 20 15 1		4 17 16 1		4 21 16 1		4 18 17 1		4 22 17 1		4 19 18 1		4 23 18 1		4 24 19 1		4 21 20 1		4 22 21 1		4 23 22 1		4 24 23 1		4 26 25 1		4 30 25 1		4 27 26 1		4 31 26 1		4 28 27 1		4 32 27 1		4 29 28 1		4 33 28 1		4 34 29 1		4 31 30 1		4 35 30 1		4 32 31 1		4 36 31 1		4 33 32 1		4 37 32 1		4 34 33 1		4 38 33 1		4 39 34 1		4 36 35 1		4 40 35 1		4 37 36 1		4 41 36 1		4 38 37 1		4 42 37 1		4 39 38 1		4 43 38 1		4 44 39 1		4 41 40 1		4 45 40 1		4 42 41 1		4 46 41 1		4 43 42 1		4 47 42 1		4 44 43 1		4 48 43 1		4 49 44 1		4 46 45 1		4 47 46 1		4 48 47 1		4 49 48 1		4 20 25 1		4 29 24 1		
5 0 1 1		5 0 5 1		5 1 2 1		5 1 6 1		5 2 3 1		5 2 7 1		5 3 4 1		5 3 8 1		5 4 9 1		5 5 6 1		5 5 10 1		5 6 7 1		5 6 11 1		5 7 8 1		5 7 12 1		5 8 9 1		5 8 13 1		5 9 14 1		5 10 11 1		5 10 15 1		5 11 12 1		5 11 16 1		5 12 13 1		5 12 17 1		5 13 14 1		5 13 18 1		5 14 19 1		5 15 16 1		5 15 20 1		5 16 17 1		5 16 21 1		5 17 18 1		5 17 22 1		5 18 19 1		5 18 23 1		5 19 24 1		5 20 21 1		5 21 22 1		5 22 23 1		5 23 24 1		5 25 26 1		5 25 30 1		5 26 27 1		5 26 31 1		5 27 28 1		5 27 32 1		5 28 29 1		5 28 33 1		5 29 34 1		5 30 31 1		5 30 35 1		5 31 32 1		5 31 36 1		5 32 33 1		5 32 37 1		5 33 34 1		5 33 38 1		5 34 39 1		5 35 36 1		5 35 40 1		5 36 37 1		5 36 41 1		5 37 38 1		5 37 42 1		5 38 39 1		5 38 43 1		5 39 44 1		5 40 41 1		5 40 45 1		5 41 42 1		5 41 46 1		5 42 43 1		5 42 47 1		5 43 44 1		5 43 48 1		5 44 49 1		5 45 46 1		5 46 47 1		5 47 48 1		5 48 49 1		5 1 0 1		5 5 0 1		5 2 1 1		5 6 1 1		5 3 2 1		5 7 2 1		5 4 3 1		5 8 3 1		5 9 4 1		5 6 5 1		5 10 5 1		5 7 6 1		5 11 6 1		5 8 7 1		5 12 7 1		5 9 8 1		5 13 8 1		5 14 9 1		5 11 10 1		5 15 10 1		5 12 11 1		5 16 11 1		5 13 12 1		5 17 12 1		5 14 13 1		5 18 13 1		5 19 14 1		5 16 15 1		5 20 15 1		5 17 16 1		5 21 16 1		5 18 17 1		5 22 17 1		5 19 18 1		5 23 18 1		5 24 19 1		5 21 20 1		5 22 21 1		5 23 22 1		5 24 23 1		5 26 25 1		5 30 25 1		5 27 26 1		5 31 26 1		5 28 27 1		5 32 27 1		5 29 28 1		5 33 28 1		5 34 29 1		5 31 30 1		5 35 30 1		5 32 31 1		5 36 31 1		5 33 32 1		5 37 32 1		5 34 33 1		5 38 33 1		5 39 34 1		5 36 35 1		5 40 35 1		5 37 36 1		5 41 36 1		5 38 37 1		5 42 37 1		5 39 38 1		5 43 38 1		5 44 39 1		5 41 40 1		5 45 40 1		5 42 41 1		5 46 41 1		5 43 42 1		5 47 42 1		5 44 43 1		5 48 43 1		5 49 44 1		5 46 45 1		5 47 46 1		5 48 47 1		5 49 48 1		5 20 25 1		5 29 24 1		
6 0 1 1		6 0 5 1		6 1 2 1		6 1 6 1		6 2 3 1		6 2 7 1		6 3 4 1		6 3 8 1		6 4 9 1		6 5 6 1		6 5 10 1		6 6 7 1		6 6 11 1		6 7 8 1		6 7 12 1		6 8 9 1		6 8 13 1		6 9 14 1		6 10 11 1		6 10 15 1		6 11 12 1		6 11 16 1		6 12 13 1		6 12 17 1		6 13 14 1		6 13 18 1		6 14 19 1		6 15 16 1		6 15 20 1		6 16 17 1		6 16 21 1		6 17 18 1		6 17 22 1		6 18 19 1		6 18 23 1		6 19 24 1		6 20 21 1		6 21 22 1		6 22 23 1		6 23 24 1		6 25 26 1		6 25 30 1		6 26 27 1		6 26 31 1		6 27 28 1		6 27 32 1		6 28 29 1		6 28 33 1		6 29 34 1		6 30 31 1		6 30 35 1		6 31 32 1		6 31 36 1		6 32 33 1		6 32 37 1		6 33 34 1		6 33 38 1		6 34 39 1		6 35 36 1		6 35 40 1		6 36 37 1		6 36 41 1		6 37 38 1		6 37 42 1		6 38 39 1		6 38 43 1		6 39 44 1		6 40 41 1		6 40 45 1		6 41 42 1		6 41 46 1		6 42 43 1		6 42 47 1		6 43 44 1		6 43 48 1		6 44 49 1		6 45 46 1		6 46 47 1		6 47 48 1		6 48 49 1		6 1 0 1		6 5 0 1		6 2 1 1		6 6 1 1		6 3 2 1		6 7 2 1		6 4 3 1		6 8 3 1		6 9 4 1		6 6 5 1		6 10 5 1		6 7 6 1		6 11 6 1		6 8 7 1		6 12 7 1		6 9 8 1		6 13 8 1		6 14 9 1		6 11 10 1		6 15 10 1		6 12 11 1		6 16 11 1		6 13 12 1		6 17 12 1		6 14 13 1		6 18 13 1		6 19 14 1		6 16 15 1		6 20 15 1		6 17 16 1		6 21 16 1		6 18 17 1		6 22 17 1		6 19 18 1		6 23 18 1		6 24 19 1		6 21 20 1		6 22 21 1		6 23 22 1		6 24 23 1		6 26 25 1		6 30 25 1		6 27 26 1		6 31 26 1		6 28 27 1		6 32 27 1		6 29 28 1		6 33 28 1		6 34 29 1		6 31 30 1		6 35 30 1		6 32 31 1		6 36 31 1		6 33 32 1		6 37 32 1		6 34 33 1		6 38 33 1		6 39 34 1		6 36 35 1		6 40 35 1		6 37 36 1		6 41 36 1		6 38 37 1		6 42 37 1		6 39 38 1		6 43 38 1		6 44 39 1		6 41 40 1		6 45 40 1		6 42 41 1		6 46 41 1		6 43 42 1		6 47 42 1		6 44 43 1		6 48 43 1		6 49 44 1		6 46 45 1		6 47 46 1		6 48 47 1		6 49 48 1		6 20 25 1		6 29 24 1		
7 0 1 1		7 0 5 1		7 1 2 1		7 1 6 1		7 2 3 1		7 2 7 1		7 3 4 1		7 3 8 1		7 4 9 1		7 5 6 1		7 5 10 1		7 6 7 1		7 6 11 1		7 7 8 1		7 7 12 1		7 8 9 1		7 8 13 1		7 9 14 1		7 10 11 1		7 10 15 1		7 11 12 1		7 11 16 1		7 12 13 1		7 12 17 1		7 13 14 1		7 13 18 1		7 14 19 1		7 15 16 1		7 15 20 1		7 16 17 1		7 16 21 1		7 17 18 1		7 17 22 1		7 18 19 1		7 18 23 1		7 19 24 1		7 20 21 1		7 21 22 1		7 22 23 1		7 23 24 1		7 25 26 1		7 25 30 1		7 26 27 1		7 26 31 1		7 27 28 1		7 27 32 1		7 28 29 1		7 28 33 1		7 29 34 1		7 30 31 1		7 30 35 1		7 31 32 1		7 31 36 1		7 32 33 1		7 32 37 1		7 33 34 1		7 33 38 1		7 34 39 1		7 35 36 1		7 35 40 1		7 36 37 1		7 36 41 1		7 37 38 1		7 37 42 1		7 38 39 1		7 38 43 1		7 39 44 1		7 40 41 1		7 40 45 1		7 41 42 1		7 41 46 1		7 42 43 1		7 42 47 1		7 43 44 1		7 43 48 1		7 44 49 1		7 45 46 1		7 46 47 1		7 47 48 1		7 48 49 1		7 1 0 1		7 5 0 1		7 2 1 1		7 6 1 1		7 3 2 1		7 7 2 1		7 4 3 1		7 8 3 1		7 9 4 1		7 6 5 1		7 10 5 1		7 7 6 1		7 11 6 1		7 8 7 1		7 12 7 1		7 9 8 1		7 13 8 1		7 14 9 1		7 11 10 1		7 15 10 1		7 12 11 1		7 16 11 1		7 13 12 1		7 17 12 1		7 14 13 1		7 18 13 1		7 19 14 1		7 16 15 1		7 20 15 1		7 17 16 1		7 21 16 1		7 18 17 1		7 22 17 1		7 19 18 1		7 23 18 1		7 24 19 1		7 21 20 1		7 22 21 1		7 23 22 1		7 24 23 1		7 26 25 1		7 30 25 1		7 27 26 1		7 31 26 1		7 28 27 1		7 32 27 1		7 29 28 1		7 33 28 1		7 34 29 1		7 31 30 1		7 35 30 1		7 32 31 1		7 36 31 1		7 33 32 1		7 37 32 1		7 34 33 1		7 38 33 1		7 39 34 1		7 36 35 1		7 40 35 1		7 37 36 1		7 41 36 1		7 38 37 1		7 42 37 1		7 39 38 1		7 43 38 1		7 44 39 1		7 41 40 1		7 45 40 1		7 42 41 1		7 46 41 1		7 43 42 1		7 47 42 1		7 44 43 1		7 48 43 1		7 49 44 1		7 46 45 1		7 47 46 1		7 48 47 1		7 49 48 1		7 20 25 1		7 29 24 1		
8 0 1 1		8 0 5 1		8 1 2 1		8 1 6 1		8 2 3 1		8 2 7 1		8 3 4 1		8 3 8 1		8 4 9 1		8 5 6 1		8 5 10 1		8 6 7 1		8 6 11 1		8 7 8 1		8 7 12 1		8 8 9 1		8 8 13 1		8 9 14 1		8 10 11 1		8 10 15 1		8 11 12 1		8 11 16 1		8 12 13 1		8 12 17 1		8 13 14 1		8 13 18 1		8 14 19 1		8 15 16 1		8 15 20 1		8 16 17 1		8 16 21 1		8 17 18 1		8 17 22 1		8 18 19 1		8 18 23 1		8 19 24 1		8 20 21 1		8 21 22 1		8 22 23 1		8 23 24 1		8 25 26 1		8 25 30 1		8 26 27 1		8 26 31 1		8 27 28 1		8 27 32 1		8 28 29 1		8 28 33 1		8 29 34 1		8 30 31 1		8 30 35 1		8 31 32 1		8 31 36 1		8 32 33 1		8 32 37 1		8 33 34 1		8 33 38 1		8 34 39 1		8 35 36 1		8 35 40 1		8 36 37 1		8 36 41 1		8 37 38 1		8 37 42 1		8 38 39 1		8 38 43 1		8 39 44 1		8 40 41 1		8 40 45 1		8 41 42 1		8 41 46 1		8 42 43 1		8 42 47 1		8 43 44 1		8 43 48 1		8 44 49 1		8 45 46 1		8 46 47 1		8 47 48 1		8 48 49 1		8 1 0 1		8 5 0 1		8 2 1 1		8 6 1 1		8 3 2 1		8 7 2 1		8 4 3 1		8 8 3 1		8 9 4 1		8 6 5 1		8 10 5 1		8 7 6 1		8 11 6 1		8 8 7 1		8 12 7 1		8 9 8 1		8 13 8 1		8 14 9 1		8 11 10 1		8 15 10 1		8 12 11 1		8 16 11 1		8 13 12 1		8 17 12 1		8 14 13 1		8 18 13 1		8 19 14 1		8 16 15 1		8 20 15 1		8 17 16 1		8 21 16 1		8 18 17 1		8 22 17 1		8 19 18 1		8 23 18 1		8 24 19 1		8 21 20 1		8 22 21 1		8 23 22 1		8 24 23 1		8 26 25 1		8 30 25 1		8 27 26 1		8 31 26 1		8 28 27 1		8 32 27 1		8 29 28 1		8 33 28 1		8 34 29 1		8 31 30 1		8 35 30 1		8 32 31 1		8 36 31 1		8 33 32 1		8 37 32 1		8 34 33 1		8 38 33 1		8 39 34 1		8 36 35 1		8 40 35 1		8 37 36 1		8 41 36 1		8 38 37 1		8 42 37 1		8 39 38 1		8 43 38 1		8 44 39 1		8 41 40 1		8 45 40 1		8 42 41 1		8 46 41 1		8 43 42 1		8 47 42 1		8 44 43 1		8 48 43 1		8 49 44 1		8 46 45 1		8 47 46 1		8 48 47 1		8 49 48 1		8 20 25 1		8 29 24 1		
9 0 1 1		9 0 5 1		9 1 2 1		9 1 6 1		9 2 3 1		9 2 7 1		9 3 4 1		9 3 8 1		9 4 9 1		9 5 6 1		9 5 10 1		9 6 7 1		9 6 11 1		9 7 8 1		9 7 12 1		9 8 9 1		9 8 13 1		9 9 14 1		9 10 11 1		9 10 15 1		9 11 12 1		9 11 16 1		9 12 13 1		9 12 17 1		9 13 14 1		9 13 18 1		9 14 19 1		9 15 16 1		9 15 20 1		9 16 17 1		9 16 21 1		9 17 18 1		9 17 22 1		9 18 19 1		9 18 23 1		9 19 24 1		9 20 21 1		9 21 22 1		9 22 23 1		9 23 24 1		9 25 26 1		9 25 30 1		9 26 27 1		9 26 31 1		9 27 28 1		9 27 32 1		9 28 29 1		9 28 33 1		9 29 34 1		9 30 31 1		9 30 35 1		9 31 32 1		9 31 36 1		9 32 33 1		9 32 37 1		9 33 34 1		9 33 38 1		9 34 39 1		9 35 36 1		9 35 40 1		9 36 37 1		9 36 41 1		9 37 38 1		9 37 42 1		9 38 39 1		9 38 43 1		9 39 44 1		9 40 41 1		9 40 45 1		9 41 42 1		9 41 46 1		9 42 43 1		9 42 47 1		9 43 44 1		9 43 48 1		9 44 49 1		9 45 46 1		9 46 47 1		9 47 48 1		9 48 49 1		9 1 0 1		9 5 0 1		9 2 1 1		9 6 1 1		9 3 2 1		9 7 2 1		9 4 3 1		9 8 3 1		9 9 4 1		9 6 5 1		9 10 5 1		9 7 6 1		9 11 6 1		9 8 7 1		9 12 7 1		9 9 8 1		9 13 8 1		9 14 9 1		9 11 10 1		9 15 10 1		9 12 11 1		9 16 11 1		9 13 12 1		9 17 12 1		9 14 13 1		9 18 13 1		9 19 14 1		9 16 15 1		9 20 15 1		9 17 16 1		9 21 16 1		9 18 17 1		9 22 17 1		9 19 18 1		9 23 18 1		9 24 19 1		9 21 20 1		9 22 21 1		9 23 22 1		9 24 23 1		9 26 25 1		9 30 25 1		9 27 26 1		9 31 26 1		9 28 27 1		9 32 27 1		9 29 28 1		9 33 28 1		9 34 29 1		9 31 30 1		9 35 30 1		9 32 31 1		9 36 31 1		9 33 32 1		9 37 32 1		9 34 33 1		9 38 33 1		9 39 34 1		9 36 35 1		9 40 35 1		9 37 36 1		9 41 36 1		9 38 37 1		9 42 37 1		9 39 38 1		9 43 38 1		9 44 39 1		9 41 40 1		9 45 40 1		9 42 41 1		9 46 41 1		9 43 42 1		9 47 42 1		9 44 43 1		9 48 43 1		9 49 44 1		9 46 45 1		9 47 46 1		9 48 47 1		9 49 48 1		9 20 25 1		9 29 24 1		
10 0 1 1		10 0 5 1		10 1 2 1		10 1 6 1		10 2 3 1		10 2 7 1		10 3 4 1		10 3 8 1		10 4 9 1		10 5 6 1		10 5 10 1		10 6 7 1		10 6 11 1		10 7 8 1		10 7 12 1		10 8 9 1		10 8 13 1		10 9 14 1		10 10 11 1		10 10 15 1		10 11 12 1		10 11 16 1		10 12 13 1		10 12 17 1		10 13 14 1		10 13 18 1		10 14 19 1		10 15 16 1		10 15 20 1		10 16 17 1		10 16 21 1		10 17 18 1		10 17 22 1		10 18 19 1		10 18 23 1		10 19 24 1		10 20 21 1		10 21 22 1		10 22 23 1		10 23 24 1		10 25 26 1		10 25 30 1		10 26 27 1		10 26 31 1		10 27 28 1		10 27 32 1		10 28 29 1		10 28 33 1		10 29 34 1		10 30 31 1		10 30 35 1		10 31 32 1		10 31 36 1		10 32 33 1		10 32 37 1		10 33 34 1		10 33 38 1		10 34 39 1		10 35 36 1		10 35 40 1		10 36 37 1		10 36 41 1		10 37 38 1		10 37 42 1		10 38 39 1		10 38 43 1		10 39 44 1		10 40 41 1		10 40 45 1		10 41 42 1		10 41 46 1		10 42 43 1		10 42 47 1		10 43 44 1		10 43 48 1		10 44 49 1		10 45 46 1		10 46 47 1		10 47 48 1		10 48 49 1		10 1 0 1		10 5 0 1		10 2 1 1		10 6 1 1		10 3 2 1		10 7 2 1		10 4 3 1		10 8 3 1		10 9 4 1		10 6 5 1		10 10 5 1		10 7 6 1		10 11 6 1		10 8 7 1		10 12 7 1		10 9 8 1		10 13 8 1		10 14 9 1		10 11 10 1		10 15 10 1		10 12 11 1		10 16 11 1		10 13 12 1		10 17 12 1		10 14 13 1		10 18 13 1		10 19 14 1		10 16 15 1		10 20 15 1		10 17 16 1		10 21 16 1		10 18 17 1		10 22 17 1		10 19 18 1		10 23 18 1		10 24 19 1		10 21 20 1		10 22 21 1		10 23 22 1		10 24 23 1		10 26 25 1		10 30 25 1		10 27 26 1		10 31 26 1		10 28 27 1		10 32 27 1		10 29 28 1		10 33 28 1		10 34 29 1		10 31 30 1		10 35 30 1		10 32 31 1		10 36 31 1		10 33 32 1		10 37 32 1		10 34 33 1		10 38 33 1		10 39 34 1		10 36 35 1		10 40 35 1		10 37 36 1		10 41 36 1		10 38 37 1		10 42 37 1		10 39 38 1		10 43 38 1		10 44 39 1		10 41 40 1		10 45 40 1		10 42 41 1		10 46 41 1		10 43 42 1		10 47 42 1		10 44 43 1		10 48 43 1		10 49 44 1		10 46 45 1		10 47 46 1		10 48 47 1		10 49 48 1		10 20 25 1		10 29 24 1		
11 0 1 1		11 0 5 1		11 1 2 1		11 1 6 1		11 2 3 1		11 2 7 1		11 3 4 1		11 3 8 1		11 4 9 1		11 5 6 1		11 5 10 1		11 6 7 1		11 6 11 1		11 7 8 1		11 7 12 1		11 8 9 1		11 8 13 1		11 9 14 1		11 10 11 1		11 10 15 1		11 11 12 1		11 11 16 1		11 12 13 1		11 12 17 1		11 13 14 1		11 13 18 1		11 14 19 1		11 15 16 1		11 15 20 1		11 16 17 1		11 16 21 1		11 17 18 1		11 17 22 1		11 18 19 1		11 18 23 1		11 19 24 1		11 20 21 1		11 21 22 1		11 22 23 1		11 23 24 1		11 25 26 1		11 25 30 1		11 26 27 1		11 26 31 1		11 27 28 1		11 27 32 1		11 28 29 1		11 28 33 1		11 29 34 1		11 30 31 1		11 30 35 1		11 31 32 1		11 31 36 1		11 32 33 1		11 32 37 1		11 33 34 1		11 33 38 1		11 34 39 1		11 35 36 1		11 35 40 1		11 36 37 1		11 36 41 1		11 37 38 1		11 37 42 1		11 38 39 1		11 38 43 1		11 39 44 1		11 40 41 1		11 40 45 1		11 41 42 1		11 41 46 1		11 42 43 1		11 42 47 1		11 43 44 1		11 43 48 1		11 44 49 1		11 45 46 1		11 46 47 1		11 47 48 1		11 48 49 1		11 1 0 1		11 5 0 1		11 2 1 1		11 6 1 1		11 3 2 1		11 7 2 1		11 4 3 1		11 8 3 1		11 9 4 1		11 6 5 1		11 10 5 1		11 7 6 1		11 11 6 1		11 8 7 1		11 12 7 1		11 9 8 1		11 13 8 1		11 14 9 1		11 11 10 1		11 15 10 1		11 12 11 1		11 16 11 1		11 13 12 1		11 17 12 1		11 14 13 1		11 18 13 1		11 19 14 1		11 16 15 1		11 20 15 1		11 17 16 1		11 21 16 1		11 18 17 1		11 22 17 1		11 19 18 1		11 23 18 1		11 24 19 1		11 21 20 1		11 22 21 1		11 23 22 1		11 24 23 1		11 26 25 1		11 30 25 1		11 27 26 1		11 31 26 1		11 28 27 1		11 32 27 1		11 29 28 1		11 33 28 1		11 34 29 1		11 31 30 1		11 35 30 1		11 32 31 1		11 36 31 1		11 33 32 1		11 37 32 1		11 34 33 1		11 38 33 1		11 39 34 1		11 36 35 1		11 40 35 1		11 37 36 1		11 41 36 1		11 38 37 1		11 42 37 1		11 39 38 1		11 43 38 1		11 44 39 1		11 41 40 1		11 45 40 1		11 42 41 1		11 46 41 1		11 43 42 1		11 47 42 1		11 44 43 1		11 48 43 1		11 49 44 1		11 46 45 1		11 47 46 1		11 48 47 1		11 49 48 1		11 20 25 1		11 29 24 1		
