instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons
airport24nDr1nDe0,1.157895,0.607905,0.389809,0.997714,13394,13344,40639,40639
airport25nDr1nDe0,1.315789,0.659933,0.314585,0.974518,11830,11780,34139,34139
airport24nDr0nDe1,0.571429,0.597359,0.734930,1.332289,14453,14344,44511,44511
airport24nDr0nDe2,1.047619,0.620632,0.786132,1.406764,15940,15654,49660,49660
airport25nDr0nDe3,1.015038,0.636859,0.525612,1.162471,15766,15167,47516,47516
airport25nDr1nDe1,1.543860,0.653319,0.522287,1.175606,13107,13014,39780,39780
airport26nDr0nDe3,2.568922,0.108505,0.157514,0.266019,6225,5752,14828,14828
airport25nDr0nDe1,17.419679,0.650554,0.828373,1.478927,13277,13178,39926,39926
airport27nDr0nDe1,1.075188,0.160194,0.092394,0.252588,4632,4604,13022,13022
airport24nDr0nDe3,1.619048,0.591976,1.240463,1.832439,17569,16962,54249,54249
airport26nDr1nDe1,1.147870,0.247118,0.144334,0.391452,6397,6358,18570,18570
airport26nDr0nDe2,1.380952,0.397070,0.263183,0.660253,10800,10565,32569,32569
airport26nDr1nDe0,0.842105,0.436993,0.187000,0.623993,9322,9294,27310,27310
airport27nDr1nDe0,1.052632,0.024975,0.037378,0.062353,820,820,1846,1846
airport27nDr1nDe1,1.042607,0.117629,0.061631,0.179260,3673,3654,9853,9853
airport26nDr0nDe1,0.964912,0.759730,0.883733,1.643463,15131,15027,46653,46653
airport27nDr0nDe3,2.754386,0.264031,0.229417,0.493448,9427,8907,26064,26064
airport27nDr0nDe2,1.902256,0.422442,0.215347,0.637789,11302,11058,34424,34424
airport29nDr0nDe1,1.295740,0.107355,0.082902,0.190257,4417,4393,12693,12693
airport29nDr1nDe0,0.526316,0.007714,0.033480,0.041194,292,292,517,517
airport29nDr0nDe2,1.223058,0.095653,0.101928,0.197581,4996,4822,13316,13316
airport29nDr1nDe1,0.621554,0.095577,0.064148,0.159725,3850,3833,10811,10811
airport29nDr0nDe3,1.699248,0.115740,0.126931,0.242671,6404,5935,15583,15583
airport28nDr1nDe0,1.263158,0.416582,0.238663,0.655245,9412,9378,27951,27951
airport28nDr0nDe3,3.501253,0.412610,0.414698,0.827308,12929,12376,38547,38547
airport28nDr1nDe1,1.834586,0.408548,0.384559,0.793107,10492,10424,32344,32344
airport30nDr0nDe1,0.822055,0.085049,0.074811,0.159860,3186,3164,8193,8193
airport30nDr0nDe2,1.393484,0.084195,0.086014,0.170209,4182,4005,10032,10032
airport30nDr1nDe0,0.894737,0.060783,0.035240,0.096023,1514,1514,3560,3560
airport2nDr0nDe3,1.107769,0.078230,0.150750,0.228980,5237,4774,11061,11061
airport2nDr1nDe0,1.157895,0.243860,0.100436,0.344296,5636,5618,15900,15900
airport30nDr0nDe3,1.909774,0.168686,0.193146,0.361832,7801,7304,20176,20176
airport30nDr1nDe1,3.255639,0.150620,0.105275,0.255895,4710,4679,13128,13128
airport28nDr0nDe2,1.909774,0.594075,0.543626,1.137701,14164,13896,43882,43882
airport2nDr0nDe1,2.017544,0.438315,0.312212,0.750527,10126,10061,30696,30696
grid11nDr1nDe0,3.210526,0.558886,0.055958,0.614844,5264,5258,9545,9545
airport2nDr1nDe1,1.333333,0.319175,0.335635,0.654810,8061,8009,23986,23986
airport2nDr0nDe2,1.972431,0.384176,0.275959,0.660135,10258,10029,30819,30819
grid11nDr1nDe1,3.626567,0.487756,0.198269,0.686025,5789,5754,13092,13092
airport32nDr0nDe1,0.822055,0.120092,0.088191,0.208283,3614,3587,9413,9413
airport31nDr1nDe0,0.947368,0.222811,0.076271,0.299082,5044,5028,13997,13997
airport31nDr0nDe1,1.107769,0.347661,0.245149,0.592810,9195,9130,27726,27726
airport28nDr0nDe1,8.949875,0.636096,0.888128,1.524224,13742,13648,42478,42478
grid10nDr1nDe1,3.172932,0.574818,0.246955,0.821773,6830,6778,15277,15277
airport25nDr0nDe2,6.780581,0.643589,3.025938,3.669527,14896,14596,45259,45259
airport32nDr1nDe0,1.263158,0.031625,0.025953,0.057578,850,850,1843,1843
airport31nDr0nDe3,6.736842,0.235297,0.231335,0.466632,9014,8500,24556,24556
airport31nDr1nDe1,0.832080,0.254740,0.144463,0.399203,6687,6638,19316,19316
airport31nDr0nDe2,1.393484,0.340632,0.311617,0.652249,10074,9842,29981,29981
airport32nDr0nDe3,1.593985,0.110211,0.129979,0.240190,5805,5328,13101,13101
airport32nDr0nDe2,8.932331,0.255401,0.175812,0.431213,7502,7295,21251,21251
grid12nDr1nDe0,2.210526,0.993508,0.116596,1.110104,8748,8714,16446,16446
grid10nDr0nDe3,3.922306,0.450867,0.829700,1.280567,8721,8165,20953,20953
airport32nDr1nDe1,8.598998,0.235969,0.207060,0.443029,6261,6219,17955,17955
airport33nDr1nDe0,1.368421,0.156672,0.062414,0.219086,4302,4296,12156,12156
airport33nDr0nDe3,2.796992,0.153750,0.184716,0.338466,7549,7062,19574,19574
airport33nDr0nDe1,1.443609,0.363149,0.195684,0.558833,8612,8556,25894,25894
grid10nDr1nDe0,2.263158,1.448437,0.181083,1.629520,12248,12186,23575,23575
airport33nDr1nDe1,1.243108,0.296499,0.209885,0.506384,7597,7546,22535,22535
airport33nDr0nDe2,1.889724,0.466392,0.303160,0.769552,12306,12068,38037,38037
grid0nDr1nDe1,5.694236,1.325620,0.466062,1.791682,12394,12281,27963,27963
airport35nDr0nDe3,2.067669,0.183404,0.197973,0.381377,8158,7654,21585,21585
grid12nDr0nDe1,3.288221,1.334042,0.563318,1.897360,13313,13204,30041,30041
grid12nDr1nDe1,2.649123,1.250802,0.702486,1.953288,12828,12725,28882,28882
airport34nDr1nDe1,1.160401,0.264287,0.270145,0.534432,8479,8430,25947,25947
airport36nDr0nDe3,2.172932,0.124927,0.129371,0.254298,6559,6090,16130,16130
airport34nDr0nDe2,1.591479,0.494408,0.415719,0.910127,13866,13612,43508,43508
airport36nDr1nDe1,1.253133,0.216850,0.133500,0.350350,6003,5968,17420,17420
airport36nDr0nDe2,1.508772,0.278904,0.195013,0.473917,9506,9295,28610,28610
grid0nDr1nDe0,3.526316,1.989257,0.228905,2.218162,15170,15092,29674,29674
airport36nDr1nDe0,0.631579,0.286073,0.138498,0.424571,7142,7124,20882,20882
airport34nDr0nDe1,0.686717,0.590107,0.507177,1.097284,14418,14328,45064,45064
grid11nDr0nDe1,2.832080,1.482490,0.897526,2.380016,13651,13529,30578,30578
airport34nDr1nDe0,0.526316,0.596185,0.434129,1.030314,13028,12978,39355,39355
airport36nDr0nDe1,3.939850,0.420091,0.320444,0.740535,11200,11136,34813,34813
airport34nDr0nDe3,1.258145,0.587636,0.543595,1.131231,16936,16355,52324,52324
grid10nDr0nDe1,2.358396,1.611348,1.010148,2.621496,15022,14890,33787,33787
grid13nDr0nDe1,5.932331,0.710872,0.336797,1.047669,7870,7804,17675,17675
airport35nDr1nDe1,1.305764,0.623053,0.357538,0.980591,14382,14303,45504,45504
grid0nDr0nDe1,3.498747,1.972719,0.821137,2.793856,17050,16899,38625,38625
airport35nDr1nDe0,0.473684,0.662374,0.430296,1.092670,14324,14276,43816,43816
grid11nDr0nDe3,5.964912,0.802578,1.827853,2.630431,12293,11681,31047,31047
grid13nDr1nDe0,3.052632,0.687247,0.093469,0.780716,6402,6384,11859,11859
airport35nDr0nDe1,0.854637,0.650363,0.755837,1.406200,14950,14860,46945,46945
grid11nDr0nDe2,8.899749,1.812019,1.164303,2.976322,18326,17970,44729,44729
airport38nDr0nDe3,1.646617,0.199520,0.189181,0.388701,8121,7614,21416,21416
airport37nDr0nDe3,1.699248,0.407362,0.305968,0.713330,12389,11830,36349,36349
airport38nDr1nDe1,3.020050,0.164905,0.123682,0.288587,4712,4680,13053,13053
grid13nDr0nDe2,6.686717,0.699435,1.001723,1.701158,9236,8981,22488,22488
airport38nDr0nDe2,1.523810,0.340220,0.243047,0.583267,9646,9410,28452,28452
airport38nDr1nDe0,1.105263,0.336570,0.170738,0.507308,7392,7366,21283,21283
airport38nDr0nDe1,1.411028,0.518619,0.331015,0.849634,10974,10894,33041,33041
airport37nDr1nDe0,1.368421,0.713565,0.400353,1.113918,12158,12104,35327,35327
grid12nDr0nDe3,3.020050,1.564328,1.955260,3.519588,19313,18615,49558,49558
airport39nDr0nDe3,1.739348,0.130278,0.183693,0.313971,7526,7051,19800,19800
airport35nDr0nDe2,1.142857,0.675555,1.501941,2.177496,17318,17030,54805,54805
grid13nDr1nDe1,1.807018,0.857867,0.421505,1.279372,9475,9391,21253,21253
airport37nDr1nDe1,3.308271,0.734494,0.569890,1.304384,13868,13765,42266,42266
grid0nDr0nDe2,2.982456,2.322614,1.584135,3.906749,21198,20812,52427,52427
airport3nDr0nDe1,1.508772,0.137967,0.095347,0.233314,4785,4759,13665,13665
airport37nDr0nDe2,1.238095,0.769444,0.844950,1.614394,15538,15229,47536,47536
airport3nDr1nDe0,1.368421,0.076490,0.040265,0.116755,2064,2064,5294,5294
airport39nDr0nDe1,2.035088,0.418780,0.287207,0.705987,10542,10481,32686,32686
airport39nDr1nDe1,1.012531,0.283701,0.218486,0.502187,8082,8037,24585,24585
airport3nDr1nDe1,0.822055,0.110530,0.082712,0.193242,4036,4014,11161,11161
airport39nDr0nDe2,2.375940,0.445726,0.409200,0.854926,13152,12907,41134,41134
airport39nDr1nDe0,1.736842,0.353732,0.177213,0.530945,8704,8680,26085,26085
airport40nDr0nDe1,1.370927,0.110586,0.064668,0.175254,4383,4365,12617,12617
airport40nDr1nDe0,1.105263,0.101209,0.038502,0.139711,2940,2940,8127,8127
grid14nDr0nDe2,2.842105,0.370973,0.336968,0.707941,6294,6085,14947,14947
grid10nDr0nDe2,5.453634,2.796323,1.586888,4.383211,25640,25229,62804,62804
grid12nDr0nDe2,9.578947,1.233653,3.072833,4.306486,14502,14198,35602,35602
airport37nDr0nDe1,5.260410,0.734839,1.471146,2.205985,14261,14136,42957,42957
airport3nDr0nDe2,2.092732,0.440262,0.362633,0.802895,12334,12089,38172,38172
airport40nDr0nDe2,1.791980,0.256312,0.192109,0.448421,8194,7980,23895,23895
grid13nDr0nDe3,8.553885,0.806917,2.031416,2.838333,12584,11969,31801,31801
airport40nDr0nDe3,1.631579,0.220587,0.232713,0.453300,9171,8662,25250,25250
airport40nDr1nDe1,1.333333,0.393017,0.309972,0.702989,10663,10600,33080,33080
airport42nDr0nDe1,0.937343,0.239256,0.185604,0.424860,6286,6238,17919,17919
airport41nDr0nDe1,0.619048,0.388528,0.441009,0.829537,9302,9217,27003,27003
airport42nDr0nDe3,1.804511,0.122473,0.146578,0.269051,5981,5501,13851,13851
airport41nDr0nDe3,1.962406,0.335830,0.248254,0.584084,10553,10013,29874,29874
airport41nDr1nDe0,0.315789,0.396412,0.208719,0.605131,7900,7865,22009,22009
airport41nDr1nDe1,1.390977,0.361684,0.243048,0.604732,7983,7928,23470,23470
airport42nDr1nDe0,1.263158,0.161438,0.036053,0.197491,2768,2768,7162,7162
airport42nDr1nDe1,1.754386,0.134899,0.063037,0.197936,4009,3989,10933,10933
airport42nDr0nDe2,1.774436,0.334503,0.158939,0.493442,6776,6575,18726,18726
airport43nDr1nDe0,0.473684,0.027492,0.019788,0.047280,1330,1330,3647,3647
airport43nDr0nDe1,0.874687,0.155064,0.136017,0.291081,5662,5627,16573,16573
airport43nDr1nDe1,0.463659,0.066398,0.062986,0.129384,3393,3379,9455,9455
airport3nDr0nDe3,1.428571,0.673519,1.075401,1.748920,16969,16370,52020,52020
airport44nDr1nDe0,1.157895,0.085596,0.025368,0.110964,1834,1834,4306,4306
airport41nDr0nDe2,0.476190,0.403547,0.664558,1.068105,10078,9833,29221,29221
airport44nDr0nDe1,1.443609,0.107568,0.069516,0.177084,3460,3442,9196,9196
airport44nDr1nDe1,1.175439,0.107755,0.079812,0.187567,3493,3475,9207,9207
airport44nDr0nDe2,1.393484,0.196944,0.125486,0.322430,6454,6256,17567,17567
grid14nDr1nDe0,2.263158,1.823217,0.238054,2.061271,14840,14764,28794,28794
airport43nDr0nDe3,2.330827,0.300808,0.267724,0.568532,11186,10659,32572,32572
airport43nDr0nDe2,2.235589,0.347330,0.281741,0.629071,10730,10500,32937,32937
airport46nDr1nDe0,0.736842,0.089076,0.038966,0.128042,2912,2912,8270,8270
airport44nDr0nDe3,2.067669,0.348752,0.249655,0.598407,10600,10059,29822,29822
airport47nDr1nDe0,1.157895,0.126813,0.048868,0.175681,3604,3604,10204,10204
airport46nDr0nDe1,1.022556,0.280545,0.196050,0.476595,8102,8058,24564,24564
airport45nDr1nDe0,1.421053,0.559165,0.270207,0.829372,10528,10486,30736,30736
airport45nDr1nDe1,1.558897,0.437587,0.274339,0.711926,9909,9836,29825,29825
airport47nDr0nDe1,0.937343,0.323923,0.265539,0.589462,8904,8846,26997,26997
airport45nDr0nDe1,0.200501,0.667345,0.529532,1.196877,13301,13200,40169,40169
airport47nDr1nDe1,1.050125,0.278078,0.292497,0.570575,7826,7772,23339,23339
airport48nDr0nDe3,1.699248,0.102765,0.130323,0.233088,6575,6101,16193,16193
airport45nDr0nDe3,0.962406,0.669418,0.538714,1.208132,16347,15744,49727,49727
airport46nDr1nDe1,8.010025,0.345989,0.682920,1.028909,9094,9039,27613,27613
airport45nDr0nDe2,0.719298,0.693018,0.728670,1.421688,15140,14857,46581,46581
airport47nDr0nDe2,0.676692,0.639461,0.501615,1.141076,16134,15858,50835,50835
airport46nDr0nDe2,9.526316,0.473329,0.861487,1.334816,13664,13419,42799,42799
airport48nDr0nDe1,1.952381,0.450673,0.435595,0.886268,12637,12566,39976,39976
airport48nDr1nDe1,1.012531,0.243707,0.272688,0.516395,8413,8365,25909,25909
grid17nDr0nDe2,6.481203,0.737794,0.762929,1.500723,9858,9599,24107,24107
airport48nDr1nDe0,1.000000,0.460130,0.329164,0.789294,12140,12104,37655,37655
airport48nDr0nDe2,2.596491,0.498924,0.509019,1.007943,14710,14458,46818,46818
grid17nDr0nDe1,3.042607,1.253173,0.469580,1.722753,12110,12013,27258,27258
airport47nDr0nDe3,2.047619,0.634662,1.055258,1.689920,17977,17366,55937,55937
grid14nDr1nDe1,2.967419,2.799525,1.094839,3.894364,22246,22061,50069,50069
grid17nDr1nDe0,2.421053,0.876763,0.096705,0.973468,7714,7684,14318,14318
airport46nDr0nDe3,1.010025,0.806160,1.233517,2.039677,19399,18777,60764,60764
grid16nDr1nDe1,2.481203,1.637727,0.709413,2.347140,15139,15006,33853,33853
grid14nDr0nDe1,1.478697,2.938402,1.573040,4.511442,23710,23501,52996,52996
grid15nDr1nDe0,1.842105,3.141404,0.485264,3.626668,23750,23628,47061,47061
airport49nDr1nDe0,0.000000,0.714147,0.499166,1.213313,12960,12888,37622,37622
airport49nDr1nDe1,1.561404,0.673792,0.494707,1.168499,13375,13280,41027,41027
grid16nDr1nDe0,2.736842,2.818432,0.330298,3.148730,20748,20654,41053,41053
airport50nDr0nDe2,1.328321,0.181541,0.128004,0.309545,5494,5313,14738,14738
airport49nDr0nDe1,1.333333,0.707083,1.132712,1.839795,14377,14259,43714,43714
airport50nDr0nDe3,1.804511,0.149905,0.146278,0.296183,6988,6503,17521,17521
grid0nDr0nDe3,6.408521,2.705742,5.975001,8.680743,26076,25284,67489,67489
grid17nDr0nDe3,7.912281,0.642996,1.712915,2.355911,10841,10262,26987,26987
airport4nDr1nDe0,1.052632,0.474396,0.314816,0.789212,9700,9662,28294,28294
airport51nDr0nDe1,1.147870,0.120080,0.063071,0.183151,3637,3618,9592,9592
airport4nDr0nDe1,0.190476,0.702792,0.646453,1.349245,13916,13809,42196,42196
airport49nDr0nDe2,1.904762,0.701015,1.128985,1.830000,15742,15440,48462,48462
airport4nDr0nDe3,0.914787,0.668795,0.677789,1.346584,16782,16178,51232,51232
airport4nDr0nDe2,0.666667,0.671487,0.894271,1.565758,15338,15052,47167,47167
airport50nDr1nDe0,1.105263,0.395974,0.172914,0.568888,8640,8606,25262,25262
airport51nDr0nDe3,3.912281,0.124132,0.162256,0.286388,6259,5783,14766,14766
airport51nDr1nDe0,1.000000,0.011004,0.032287,0.043291,384,384,703,703
airport51nDr0nDe2,8.067669,0.216088,0.361744,0.577832,7092,6881,19612,19612
airport4nDr1nDe1,1.596491,0.582817,0.466875,1.049692,12566,12482,38567,38567
airport49nDr0nDe3,2.380952,0.700266,1.288064,1.988330,17497,16879,53537,53537
airport50nDr1nDe1,1.147870,0.494330,0.292457,0.786787,11701,11630,36249,36249
grid16nDr0nDe1,2.145363,3.187183,1.254259,4.441442,25446,25239,56868,56868
grid17nDr1nDe1,9.185464,0.833176,0.444663,1.277839,8748,8678,19629,19629
airport52nDr0nDe1,0.726817,0.180850,0.109070,0.289920,5089,5048,14004,14004
airport51nDr1nDe1,7.466165,0.202938,0.214277,0.417215,5740,5700,16211,16211
airport52nDr0nDe2,1.365915,0.120061,0.123173,0.243234,4894,4713,12461,12461
grid15nDr0nDe1,4.360902,3.498754,2.242995,5.741749,27330,27098,61088,61088
airport50nDr0nDe1,1.781955,0.775682,0.766957,1.542639,15340,15238,47654,47654
airport52nDr1nDe0,0.789474,0.065099,0.036526,0.101625,1602,1602,3719,3719
grid18nDr1nDe0,2.000000,0.687232,0.110588,0.797820,6582,6562,12173,12173
grid15nDr1nDe1,3.779449,3.119515,2.105633,5.225148,25584,25384,57476,57476
airport52nDr1nDe1,0.822055,0.199762,0.152296,0.352058,5426,5378,14987,14987
airport52nDr0nDe3,2.646617,0.542402,0.330335,0.872737,14009,13430,42121,42121
grid18nDr0nDe1,4.441103,1.610500,0.744602,2.355102,14299,14178,32188,32188
airport55nDr1nDe1,0.791980,0.077194,0.061064,0.138258,3017,3002,7808,7808
airport55nDr1nDe0,0.894737,0.316932,0.170734,0.487666,6924,6900,19872,19872
metroplex11nDr1nDe0,2.105263,0.479995,0.069841,0.549836,3340,3330,8200,8200
airport54nDr1nDe0,0.473684,0.598710,0.418038,1.016748,11474,11424,33817,33817
airport53nDr1nDe0,0.210526,0.724976,0.497100,1.222076,13856,13794,41147,41147
airport53nDr1nDe1,1.438596,0.727354,0.443683,1.171037,14294,14206,44601,44601
grid16nDr0nDe2,4.709273,3.221063,2.872213,6.093276,27404,26960,66441,66441
airport56nDr0nDe1,1.716792,0.309736,0.175259,0.484995,7069,7018,20601,20601
airport56nDr1nDe0,0.947368,0.092875,0.035895,0.128770,2094,2094,5153,5153
airport54nDr0nDe3,1.238095,0.567322,0.642571,1.209893,16027,15431,48725,48725
airport56nDr0nDe2,1.433584,0.290245,0.160701,0.450946,7684,7472,21980,21980
airport56nDr0nDe3,2.681704,0.148117,0.250071,0.398188,6289,5807,14820,14820
metroplex10nDr1nDe1,2.040100,0.665095,0.242231,0.907326,4682,4631,12852,12852
metroplex12nDr1nDe0,2.052632,0.848861,0.080610,0.929471,4510,4484,11408,11408
airport54nDr1nDe1,0.726817,0.496446,0.412190,0.908636,11150,11074,34081,34081
metroplex10nDr1nDe0,2.421053,0.844728,0.123904,0.968632,5532,5494,14402,14402
airport53nDr0nDe1,0.333333,0.713775,0.922328,1.636103,15240,15130,46951,46951
airport54nDr0nDe2,0.761905,0.551384,0.895579,1.446963,13650,13374,41728,41728
airport55nDr0nDe1,1.754386,0.559369,0.367138,0.926507,11158,11086,33728,33728
metroplex0nDr1nDe1,3.832080,0.708492,0.370698,1.079190,5587,5520,15559,15559
airport54nDr0nDe1,0.952381,0.559751,1.008506,1.568257,12873,12766,39081,39081
airport53nDr0nDe2,1.142857,0.758647,0.980513,1.739160,16816,16522,52470,52470
grid18nDr0nDe2,8.190476,2.016903,1.308404,3.325307,19948,19573,48850,48850
airport55nDr0nDe3,1.285714,0.610595,0.773188,1.383783,15378,14776,45932,45932
airport56nDr1nDe1,1.491228,0.317610,0.149015,0.466625,7322,7277,21635,21635
airport53nDr0nDe3,2.571429,0.709258,1.464135,2.173393,18267,17646,56379,56379
airport58nDr0nDe1,0.726817,0.103523,0.071546,0.175069,3539,3522,9438,9438
metroplex11nDr1nDe1,13.180155,0.964363,0.622445,1.586808,6191,6115,17308,17308
airport57nDr1nDe1,1.127820,0.177535,0.168720,0.346255,4830,4794,13399,13399
airport55nDr0nDe2,11.413534,0.646725,1.100632,1.747357,13516,13242,40935,40935
metroplex0nDr1nDe0,2.052632,1.647006,0.246555,1.893561,8176,8118,21849,21849
metroplex11nDr0nDe1,9.644110,0.996736,0.936732,1.933468,7019,6935,20062,20062
airport57nDr0nDe3,6.614035,0.294564,0.320186,0.614750,9685,9163,26854,26854
metroplex10nDr0nDe2,4.944836,0.563959,1.425433,1.989392,5358,5144,14532,14532
