instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons
grid17nDr0nDe1,3.042607,2.562082,0.883372,3.445454,12110,12013,26442,26442
metroplex15nDr0nDe2,6.824561,5.005696,10.928832,15.934528,22734,22232,62748,62748
airport18nDr1nDe0,1.157895,0.071076,0.036387,0.107463,992,991,1851,1851
metroplex17nDr0nDe3,10.729323,0.385459,6.080761,6.466220,6522,5978,14855,14855
airport17nDr1nDe1,1.253133,0.937613,0.573591,1.511204,10268,10197,25506,25506
airport14nDr0nDe3,2.904762,1.508751,3.169935,4.678686,21020,20393,56358,56358
airport18nDr0nDe3,5.583960,0.515809,0.420678,0.936487,8408,7901,20251,20251
airport19nDr1nDe0,1.421053,0.140107,0.028135,0.168242,1818,1818,3686,3686
airport19nDr0nDe3,1.646617,0.230800,0.270273,0.501073,6126,5656,13227,13227
grid14nDr1nDe1,2.967419,5.444583,2.216810,7.661393,22246,22061,48117,48117
airport19nDr0nDe1,1.032581,0.488643,0.227642,0.716285,6744,6699,16493,16493
grid14nDr0nDe1,1.478697,5.442063,3.489052,8.931115,23710,23501,50856,50856
metroplex18nDr1nDe0,2.578947,2.607443,0.331759,2.939202,7686,7636,16960,16960
grid16nDr1nDe1,2.481203,3.455911,1.811376,5.267287,15139,15006,32715,32715
airport1nDr0nDe1,0.979950,0.275487,0.136914,0.412401,4263,4236,10125,10125
airport1nDr1nDe0,1.052632,0.057216,0.028979,0.086195,828,828,1520,1520
airport19nDr1nDe1,1.032581,0.274292,0.276401,0.550693,5948,5914,14496,14496
airport18nDr0nDe2,1.634085,1.365427,0.561216,1.926643,14230,13958,37222,37222
airport18nDr1nDe1,6.175439,0.689146,0.608871,1.298017,8177,8118,20136,20136
grid15nDr1nDe0,1.842105,6.983378,1.070027,8.053405,23750,23628,44847,44847
airport20nDr1nDe0,0.736842,0.204615,0.082086,0.286701,2862,2862,5867,5867
airport1nDr0nDe2,1.476190,0.678186,0.402335,1.080521,10448,10213,26746,26746
airport1nDr1nDe1,0.726817,0.417185,0.280634,0.697819,7253,7202,17696,17696
airport20nDr0nDe1,3.378446,0.252187,0.216765,0.468952,4373,4344,10241,10241
airport20nDr0nDe2,3.568922,0.329816,0.225098,0.554914,5340,5151,12524,12524
airport19nDr0nDe2,2.120301,1.091203,0.696550,1.787753,13632,13374,35693,35693
grid16nDr1nDe0,2.736842,6.021439,0.645032,6.666471,20748,20654,39021,39021
airport1nDr0nDe3,2.278195,1.158573,0.647438,1.806011,14900,14322,39460,39460
grid15nDr1nDe1,3.779449,6.210018,2.580032,8.790050,25584,25384,55294,55294
airport20nDr1nDe1,0.979950,0.739616,0.460230,1.199846,9651,9577,23886,23886
airport22nDr0nDe2,1.581454,0.296399,0.182353,0.478752,5274,5090,12465,12465
airport22nDr1nDe0,0.789474,0.116206,0.038605,0.154811,1514,1513,2961,2961
metroplex15nDr0nDe1,9.461153,5.612201,13.541098,19.153299,21052,20795,54321,54321
airport22nDr0nDe1,1.270677,0.432219,0.297354,0.729573,6490,6454,16012,16012
airport22nDr1nDe1,1.295739,0.225190,0.167697,0.392887,4126,4102,9740,9740
airport22nDr0nDe3,1.593985,0.370637,0.415977,0.786614,9825,9311,24324,24324
airport23nDr0nDe2,1.466165,0.303010,0.207753,0.510763,5794,5608,13844,13844
grid16nDr0nDe1,2.145363,6.518071,2.875887,9.393958,25446,25239,54578,54578
grid17nDr1nDe0,2.421053,1.761518,0.185690,1.947208,7714,7684,13742,13742
metroplex19nDr1nDe1,2.203008,0.813244,0.942987,1.756231,4320,4276,10491,10491
grid17nDr0nDe3,7.912281,1.336797,3.210298,4.547095,10841,10262,26629,26629
airport21nDr1nDe1,4.132832,0.822965,0.670453,1.493418,12392,12322,31537,31537
airport21nDr0nDe1,0.476190,1.533050,0.701420,2.234470,15561,15456,39342,39342
grid17nDr1nDe1,9.185464,1.714532,0.904034,2.618566,8748,8678,19137,19137
airport23nDr1nDe0,0.526316,0.753834,0.277590,1.031424,8610,8576,19841,19841
airport21nDr1nDe0,0.210526,1.487389,0.844367,2.331756,14240,14184,33483,33483
airport23nDr0nDe1,1.476190,0.981119,0.596242,1.577361,11461,11384,28674,28674
metroplex19nDr0nDe2,3.789474,0.592557,2.951588,3.544145,4698,4492,11492,11492
metroplex19nDr1nDe0,2.210526,2.942158,0.416309,3.358467,8156,8104,18233,18233
airport21nDr0nDe2,1.238095,1.463715,1.358333,2.822048,16966,16679,44586,44586
airport23nDr0nDe3,0.962406,0.861912,0.724737,1.586649,14781,14195,38403,38403
airport23nDr1nDe1,0.884712,0.671463,0.698443,1.369906,9966,9899,24853,24853
grid16nDr0nDe2,4.709273,6.393993,4.377288,10.771281,27404,26960,64193,64193
metroplex0nDr0nDe3,12.010025,3.605321,23.003492,26.608813,19772,18959,56703,56703
airport20nDr0nDe3,2.285714,1.471290,2.357654,3.828944,17099,16481,45172,45172
grid15nDr0nDe1,4.360902,6.669505,5.585951,12.255456,27330,27098,58704,58704
airport24nDr1nDe0,1.157895,1.174836,0.349602,1.524438,13394,13344,31609,31609
metroplex19nDr0nDe1,3.626566,3.677554,1.886206,5.563760,14085,13928,36760,36760
airport21nDr0nDe3,1.428571,1.501502,2.348202,3.849704,18108,17500,48139,48139
airport24nDr1nDe1,0.832080,1.190265,0.585150,1.775415,13044,12964,33068,33068
airport24nDr0nDe1,0.571429,1.221117,1.149491,2.370608,14453,14344,36225,36225
airport25nDr1nDe0,1.315789,1.125057,0.384105,1.509162,11830,11780,27065,27065
metroplex1nDr1nDe0,2.105263,1.075363,0.107853,1.183216,3952,3938,8320,8320
airport25nDr0nDe1,17.419679,1.421260,0.775438,2.196698,13277,13178,33004,33004
metroplex18nDr0nDe1,13.395990,4.639292,4.468975,9.108267,12674,12539,32846,32846
airport24nDr0nDe2,1.047619,1.264963,1.236141,2.501104,15940,15654,41602,41602
airport24nDr0nDe3,1.619048,1.187767,1.508062,2.695829,17569,16962,46475,46475
airport26nDr0nDe3,2.568922,0.183174,0.355256,0.538430,6225,5752,13552,13552
airport26nDr0nDe2,1.380952,0.766009,0.352006,1.118015,10800,10565,27847,27847
airport25nDr0nDe3,1.015038,1.456587,0.894889,2.351476,15766,15167,41682,41682
airport25nDr1nDe1,1.543860,1.456661,0.741890,2.198551,13107,13014,32864,32864
metroplex18nDr1nDe1,4.421053,4.711242,3.239937,7.951179,13340,13197,34609,34609
grid18nDr1nDe0,2.000000,1.279029,0.160862,1.439891,6582,6562,11715,11715
airport27nDr0nDe1,1.075188,0.286524,0.124018,0.410542,4632,4604,11094,11094
airport26nDr1nDe1,1.147870,0.458072,0.254431,0.712503,6397,6358,15624,15624
airport27nDr1nDe0,1.052632,0.057473,0.017936,0.075409,820,820,1508,1508
airport26nDr1nDe0,0.842105,0.925786,0.243359,1.169145,9322,9294,21420,21420
metroplex1nDr0nDe1,12.390977,2.062610,2.681877,4.744487,8220,8135,21007,21007
metroplex16nDr0nDe2,19.739348,4.846311,17.325237,22.171548,17750,17337,49023,49023
airport27nDr1nDe1,1.042607,0.254786,0.112947,0.367733,3673,3654,8545,8545
airport26nDr0nDe1,0.964912,1.682187,1.009153,2.691340,15131,15027,38127,38127
metroplex16nDr0nDe3,7.942356,4.832622,16.110998,20.943620,23514,22658,67769,67769
airport27nDr0nDe3,2.754386,0.499280,0.554977,1.054257,9427,8907,23262,23262
airport27nDr0nDe2,1.902256,0.841948,0.319273,1.161221,11302,11058,29312,29312
airport25nDr0nDe2,6.780581,1.211860,3.006459,4.218319,14896,14596,38553,38553
airport29nDr0nDe1,1.295739,0.225291,0.155599,0.380890,4417,4393,10645,10645
airport29nDr0nDe2,1.223058,0.218283,0.175618,0.393901,4996,4822,11708,11708
airport29nDr1nDe0,0.526316,0.016729,0.019242,0.035971,292,292,445,445
metroplex10nDr0nDe1,18.583960,3.627885,26.851632,30.479517,15248,15080,40111,40111
airport29nDr1nDe1,0.621554,0.120212,0.097304,0.217516,3850,3833,9163,9163
airport29nDr0nDe3,1.699248,0.219602,0.266045,0.485647,6404,5935,14029,14029
grid18nDr0nDe1,4.441103,3.053344,4.249496,7.302840,14299,14178,31144,31144
grid18nDr0nDe2,8.190476,3.762991,2.674648,6.437639,19948,19573,47510,47510
airport28nDr1nDe0,1.263158,0.967996,0.270684,1.238680,9412,9378,21819,21819
airport30nDr0nDe1,0.822055,0.177719,0.120055,0.297774,3186,3164,7163,7163
airport2nDr0nDe3,1.107769,0.158135,0.304079,0.462214,5237,4774,10285,10285
airport28nDr1nDe1,1.834586,0.791284,0.520557,1.311841,10492,10424,26408,26408
airport28nDr0nDe3,3.501253,0.916627,0.608710,1.525337,12929,12376,33481,33481
airport30nDr0nDe2,1.393484,0.179624,0.179034,0.358658,4182,4005,9154,9154
metroplex18nDr0nDe3,5.666667,3.783947,8.319294,12.103241,15390,14670,43322,43322
airport30nDr1nDe0,0.894737,0.119557,0.053064,0.172621,1514,1514,2904,2904
airport2nDr1nDe0,1.157895,0.452330,0.126713,0.579043,5636,5618,12520,12520
grid19nDr0nDe3,7.511278,1.625682,1.653637,3.279319,12907,12302,32171,32171
airport28nDr0nDe2,1.909774,1.245485,0.571483,1.816968,14164,13896,37084,37084
metroplex19nDr0nDe3,4.102757,1.354783,7.634383,8.989166,9156,8553,23695,23695
airport30nDr0nDe3,1.909774,0.364997,0.403185,0.768182,7801,7304,18138,18138
airport30nDr1nDe1,3.255639,0.339578,0.220831,0.560409,4710,4679,11164,11164
metroplex1nDr1nDe1,2.418546,3.282242,1.461086,4.743328,11016,10903,28643,28643
airport2nDr1nDe1,1.333333,0.721687,0.409933,1.131620,8061,8009,19862,19862
airport2nDr0nDe2,1.972431,0.862146,0.451181,1.313327,10258,10029,26361,26361
metroplex20nDr0nDe1,3.310777,0.897577,2.028256,2.925833,5461,5401,13483,13483
airport2nDr0nDe1,2.017544,0.978514,0.424373,1.402887,10126,10061,25244,25244
airport31nDr1nDe0,0.947368,0.406332,0.142514,0.548846,5044,5028,11069,11069
airport32nDr0nDe1,0.822055,0.270717,0.144498,0.415215,3614,3587,8239,8239
metroplex15nDr0nDe3,7.711779,5.122111,21.574652,26.696763,25283,24383,72758,72758
grid19nDr1nDe0,2.578947,2.784959,0.304382,3.089341,10944,10892,19912,19912
airport31nDr0nDe1,1.107769,0.777714,0.320107,1.097821,9195,9130,22820,22820
airport31nDr0nDe3,6.736842,0.521809,0.404212,0.926021,9014,8500,21914,21914
airport32nDr1nDe0,1.263158,0.071188,0.026204,0.097392,850,850,1523,1523
airport31nDr0nDe2,1.393484,0.764648,0.382805,1.147453,10074,9842,25649,25649
airport31nDr1nDe1,0.832080,0.578147,0.326912,0.905059,6687,6638,16216,16216
airport32nDr0nDe2,8.932331,0.527676,0.292762,0.820438,7502,7295,18531,18531
airport28nDr0nDe1,8.949875,1.269178,1.709687,2.978865,13742,13648,34636,34636
grid19nDr0nDe1,5.674185,3.500565,1.643927,5.144492,16303,16168,35586,35586
metroplex20nDr1nDe0,2.578947,0.295631,0.020168,0.315799,1254,1253,2319,2319
grid18nDr1nDe1,1.794486,3.819319,1.646907,5.466226,16538,16388,35846,35846
airport32nDr0nDe3,1.593985,0.231090,0.284005,0.515095,5805,5328,12197,12197
grid19nDr1nDe1,10.553885,1.424122,1.115049,2.539171,7629,7574,16732,16732
airport32nDr1nDe1,8.598998,0.309645,0.221760,0.531405,6261,6219,15113,15113
airport33nDr1nDe0,1.368421,0.369271,0.112425,0.481696,4302,4296,9556,9556
airport33nDr0nDe3,2.796992,0.313615,0.400052,0.713667,7549,7062,17560,17560
grid16nDr0nDe3,2.824561,6.996213,9.388080,16.384293,30414,29570,75303,75303
airport33nDr1nDe1,1.243108,0.578441,0.244483,0.822924,7597,7546,18743,18743
airport33nDr0nDe1,1.443609,0.817923,0.388059,1.205982,8612,8556,21446,21446
grid18nDr0nDe3,9.007519,4.925192,4.209182,9.134374,25225,24459,63039,63039
airport33nDr0nDe2,1.889724,1.037407,0.397105,1.434512,12306,12068,32163,32163
metroplex18nDr0nDe2,15.130326,5.931308,9.310631,15.241939,18380,17976,51239,51239
airport34nDr0nDe2,1.591479,0.958099,0.491632,1.449731,13866,13612,36390,36390
airport35nDr0nDe3,2.067669,0.401639,0.442469,0.844108,8158,7654,19293,19293
airport36nDr0nDe3,2.172932,0.264108,0.271132,0.535240,6559,6090,14674,14674
airport34nDr0nDe1,0.686717,1.328547,0.520963,1.849510,14418,14328,36484,36484
airport34nDr1nDe1,1.160401,0.585202,0.685296,1.270498,8479,8430,21183,21183
grid1nDr0nDe1,9.245614,3.112124,1.031358,4.143482,14583,14479,31861,31861
airport36nDr1nDe0,0.631579,0.605483,0.190569,0.796052,7142,7124,16336,16336
airport34nDr0nDe3,1.258145,1.050075,0.760908,1.810983,16936,16355,44762,44762
airport36nDr0nDe2,1.508772,0.621938,0.379143,1.001081,9506,9295,24304,24304
grid1nDr1nDe0,2.210526,1.971333,0.184687,2.156020,8424,8404,15205,15205
airport36nDr1nDe1,1.253133,0.489983,0.244257,0.734240,6003,5968,14632,14632
airport36nDr0nDe1,3.939850,0.940731,0.486516,1.427247,11200,11136,28313,28313
grid20nDr1nDe0,1.736842,0.176058,0.025223,0.201281,1568,1568,2457,2457
airport35nDr1nDe0,0.473684,1.380240,0.405891,1.786131,14324,14276,34092,34092
airport34nDr1nDe0,0.526316,1.287347,0.936114,2.223461,13028,12978,30701,30701
airport35nDr1nDe1,1.305764,1.343200,0.511950,1.855150,14382,14303,36810,36810
grid20nDr0nDe1,3.375940,1.280539,0.333689,1.614228,6915,6864,15236,15236
airport35nDr0nDe1,0.854637,1.455802,0.670908,2.126710,14950,14860,38043,38043
grid15nDr0nDe2,5.463659,7.541247,13.705767,21.247014,29430,28953,69104,69104
airport35nDr0nDe2,1.142857,1.395185,1.127473,2.522658,17318,17030,45555,45555
metroplex1nDr0nDe3,15.270677,2.139895,7.772478,9.912373,11383,10755,31009,31009
airport37nDr0nDe3,1.699248,0.827843,0.532778,1.360621,12389,11830,31853,31853
grid14nDr0nDe3,4.428571,5.100204,17.739052,22.839256,27890,27052,69164,69164
airport38nDr1nDe1,3.020050,0.369871,0.196635,0.566506,4712,4680,11167,11167
airport38nDr0nDe3,1.646617,0.437729,0.324827,0.762556,8121,7614,19286,19286
airport38nDr0nDe2,1.523810,0.704530,0.338459,1.042989,9646,9410,24490,24490
airport38nDr0nDe1,1.411028,1.013030,0.331409,1.344439,10974,10894,27305,27305
airport38nDr1nDe0,1.105263,0.686757,0.217316,0.904073,7392,7366,16727,16727
grid19nDr0nDe2,9.250627,3.125538,6.203938,9.329476,15938,15611,38183,38183
metroplex10nDr0nDe3,18.967419,3.975749,33.214118,37.189867,24420,23563,71571,71571
airport37nDr1nDe0,1.368421,1.514480,0.366073,1.880553,12158,12104,27901,27901
airport37nDr0nDe2,1.238095,1.512006,0.808276,2.320282,15538,15229,40440,40440
airport39nDr0nDe3,1.739348,0.276018,0.373873,0.649891,7526,7051,17388,17388
metroplex20nDr1nDe1,5.824561,2.128507,2.071774,4.200281,7282,7202,18167,18167
airport39nDr0nDe1,2.035088,0.881248,0.333298,1.214546,10542,10481,26648,26648
airport39nDr0nDe2,2.375940,0.910426,0.445524,1.355950,13152,12907,34442,34442
airport37nDr1nDe1,3.308271,1.664676,0.884578,2.549254,13868,13765,34786,34786
airport3nDr1nDe0,1.368421,0.089690,0.055551,0.145241,2064,2064,4238,4238
airport3nDr0nDe1,1.508772,0.303829,0.134366,0.438195,4785,4759,11519,11519
grid20nDr0nDe2,10.180451,1.789823,1.544863,3.334686,10592,10328,25350,25350
metroplex20nDr0nDe2,12.107769,1.883923,6.647618,8.531541,9264,8976,24500,24500
airport39nDr1nDe1,1.012531,0.429611,0.276765,0.706376,8082,8037,20165,20165
airport3nDr1nDe1,0.822055,0.165598,0.100455,0.266053,4036,4014,9521,9521
grid15nDr0nDe3,4.385965,6.851514,16.672885,23.524399,32158,31279,79815,79815
airport40nDr0nDe1,1.370927,0.246027,0.128644,0.374671,4383,4365,10577,10577
airport37nDr0nDe1,5.260410,1.548332,2.023977,3.572309,14261,14136,35387,35387
airport40nDr1nDe0,1.105263,0.175081,0.073612,0.248693,2940,2940,6397,6397
airport39nDr1nDe0,1.736842,0.797594,0.256972,1.054566,8704,8680,20317,20317
grid1nDr1nDe1,2.609023,3.438566,1.492596,4.931162,15896,15773,34599,34599
airport40nDr0nDe2,1.791980,0.455517,0.295874,0.751391,8194,7980,20617,20617
airport40nDr0nDe3,1.631579,0.463907,0.412245,0.876152,9171,8662,22348,22348
airport40nDr1nDe1,1.333333,0.519427,0.349040,0.868467,10663,10600,26900,26900
airport3nDr0nDe2,2.092732,0.853077,0.645994,1.499071,12334,12089,32184,32184
grid1nDr0nDe2,8.333333,4.155539,4.287259,8.442798,20082,19724,48039,48039
airport42nDr0nDe1,0.937343,0.397387,0.210419,0.607806,6286,6238,15091,15091
airport42nDr1nDe0,1.263158,0.278204,0.068973,0.347177,2768,2768,5738,5738
airport42nDr0nDe3,1.804511,0.264932,0.205894,0.470826,5981,5501,12885,12885
airport42nDr1nDe1,1.754386,0.302056,0.097194,0.399250,4009,3989,9417,9417
airport42nDr0nDe2,1.774436,0.438155,0.303732,0.741887,6776,6575,16466,16466
airport41nDr0nDe1,0.619048,0.874991,0.515147,1.390138,9302,9217,22511,22511
airport41nDr1nDe0,0.315789,0.804799,0.245266,1.050065,7900,7865,17477,17477
airport41nDr0nDe3,1.962406,0.748193,0.482413,1.230606,10553,10013,26638,26638
grid20nDr1nDe1,2.934837,2.316623,2.210874,4.527497,11299,11207,24696,24696
airport43nDr0nDe1,0.874687,0.334315,0.190544,0.524859,5662,5627,13753,13753
airport41nDr1nDe1,1.390977,0.708451,0.325028,1.033479,7983,7928,19632,19632
airport43nDr1nDe0,0.473684,0.059419,0.033763,0.093182,1330,1330,2863,2863
airport41nDr0nDe2,0.476190,0.854600,0.658675,1.513275,10078,9833,25359,25359
grid20nDr0nDe3,14.721805,1.808175,3.649605,5.457780,12506,11906,30900,30900
