instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport69,1.310777,0.546331,0.580047,1.126378,12192,7257,19215,19215,0
airport72,1.421053,0.558236,0.254354,0.812590,13684,9370,28260,28260,0
airport6,1.842105,0.747925,0.449221,1.197146,18636,12156,38120,38120,0
airport71,2.007519,0.559864,0.332611,0.892475,13836,9439,28306,28306,0
airport73,0.761905,0.792349,0.416174,1.208523,13794,8356,21809,21809,0
airport75,1000.947368,0.696990,0.197178,0.894168,12318,7429,19350,19350,0
airport70,1.501253,0.678810,0.868862,1.547672,17278,10065,28401,28401,0
airport76,1001.681704,0.654188,0.428059,1.082247,15830,10737,32598,32598,0
airport74,1002.293233,0.743947,0.626014,1.369961,16462,11204,33957,33957,0
airport77,3.260652,0.553728,0.728350,1.282078,13362,7878,21535,21535,0
airport7,1000.894737,0.548670,0.229638,0.778308,11800,7059,18565,18565,0
airport78,2002.428571,0.657452,0.671695,1.329147,16538,11065,33920,33920,0
airport81,1.105263,0.528984,0.383010,0.911994,13534,9289,27659,27659,0
airport80,1.468672,0.601128,0.380188,0.981316,11710,7110,18358,18358,0
airport79,1.310777,0.677425,0.800062,1.477487,16424,9581,26808,26808,0
airport83,1.894737,0.590735,0.308662,0.899397,14058,9575,28977,28977,0
airport82,1.310777,0.575966,0.423033,0.998999,12498,7496,19702,19702,0
airport86,1.310777,0.521075,0.313573,0.834648,12372,7278,19818,19818,0
airport84,1.157895,0.661392,0.898108,1.559500,19084,13646,42293,42293,0
airport85,1000.807018,0.807571,0.554927,1.362498,17288,11550,35560,35560,0
airport88,3000.000000,0.721365,0.301257,1.022622,16962,11449,34954,34954,0
airport87,1.310777,0.588398,0.942312,1.530710,16862,9735,27754,27754,0
airport91,1001.263158,0.579429,0.187615,0.767044,11838,7027,18680,18680,0
airport90,1002.015037,0.675786,0.511830,1.187616,15466,10548,31884,31884,0
airport8,2001.000000,0.790610,0.542838,1.333448,17990,12608,39244,39244,0
airport92,1001.776942,0.616235,0.426585,1.042820,14946,10142,30598,30598,0
airport94,1001.052632,0.761067,0.250595,1.011662,14114,8476,22509,22509,0
airport95,1.421053,0.619571,0.347519,0.967090,14580,9948,30214,30214,0
airport97,1001.105263,0.472604,0.199357,0.671961,12928,7488,20931,20931,0
airport93,1.105263,0.782364,1.106305,1.888669,19934,14343,44803,44803,0
airport98,1.310777,0.609933,0.464893,1.074826,14326,8441,23097,23097,0
airport99,8001.305764,0.647031,0.304072,0.951103,15688,10622,32479,32479,0
airport96,1.105263,0.627637,1.007297,1.634934,18282,13121,40284,40284,0
airport9,2.017544,0.892952,1.152664,2.045616,16718,9926,26748,26748,0
grid10,0.000000,3.244962,1.096125,4.341087,25114,15079,28876,28876,0
grid11,2.157895,3.279781,1.171537,4.451318,25569,16118,37899,37899,0
grid12,1003.791980,3.154083,1.602690,4.756773,24608,14874,28367,28367,0
grid16,4002.736842,3.347865,1.075058,4.422923,27011,16976,39301,39301,0
grid0,2004.493734,3.002889,2.943817,5.946706,21706,13109,24909,24909,0
grid18,1002.508772,2.887891,1.841106,4.728997,26494,17624,46503,46503,0
grid1,1000.947368,3.329738,1.402361,4.732099,27660,17541,41230,41230,0
grid20,1.754386,3.233298,1.053465,4.286763,24606,14900,28367,28367,0
grid24,2.699248,3.015428,1.079425,4.094853,25058,15015,28893,28893,0
grid21,4005.456140,3.150176,1.479536,4.629712,22774,13719,26161,26161,0
grid15,2.428571,3.478685,2.841986,6.320671,26472,15883,30228,30228,0
grid17,1004.037594,3.439065,3.245592,6.684657,33168,22481,64738,64738,0
grid25,2003.165414,3.242499,1.698673,4.941172,25236,15076,29077,29077,0
grid19,3008.478697,3.199943,3.825492,7.025435,33416,23360,71155,71155,0
grid23,1001.771930,2.619611,3.782016,6.401627,31164,21881,65607,65607,0
grid27,0.842105,3.340942,0.429252,3.770194,24914,14883,28580,28580,0
grid14,1002.265664,2.874074,5.566322,8.440396,33427,23867,73267,73267,0
grid26,1008.383459,3.002898,3.887075,6.889973,31468,21312,61236,61236,0
grid13,2.872180,3.193282,7.072166,10.265448,28654,18902,49976,49976,0
grid22,3001.250627,3.458618,6.172248,9.630866,40904,28959,90541,90541,0
grid28,5.263158,3.430192,1.462355,4.892547,28403,17842,41599,41599,0
grid2,3.017544,3.343377,1.450671,4.794048,26352,15823,30130,30130,0
grid29,1007.110276,3.460352,2.376523,5.836875,25002,15074,29175,29175,0
grid33,2.661654,2.996857,0.645632,3.642489,24726,14788,28607,28607,0
grid30,1002.631579,3.192976,1.707520,4.900496,27572,18222,48578,48578,0
grid31,1.789474,2.911934,1.297966,4.209900,26528,17631,46793,46793,0
grid32,5.177945,3.207049,1.283858,4.490907,23792,14314,27232,27232,0
grid36,2002.000000,2.973601,1.207620,4.181221,27250,18082,48071,48071,0
grid3,3002.882206,2.628049,1.206568,3.834617,24972,16759,44576,44576,0
grid38,8002.310777,3.263111,1.348258,4.611369,28530,18795,49716,49716,0
grid37,3.270677,3.126986,1.728844,4.855830,25601,16327,38168,38168,0
grid35,1003.235589,2.881672,3.302900,6.184572,26114,17375,46085,46085,0
grid34,1007.340852,3.403057,3.264361,6.667418,33718,22734,65228,65228,0
grid43,2003.328321,2.764139,0.693718,3.457857,22466,13558,26054,26054,0
grid39,9.456140,3.234165,2.936428,6.170593,24042,14381,27744,27744,0
grid40,1.210526,3.022407,3.189654,6.212061,32968,22885,67779,67779,0
grid41,1008.208020,3.284601,2.675882,5.960483,29554,19329,51759,51759,0
grid42,0.000000,3.115258,3.701112,6.816370,32710,22959,69030,69030,0
grid45,1004.518797,3.344609,1.690032,5.034641,31164,20363,54003,54003,0
grid48,1.736842,3.512325,0.877556,4.389881,26344,15555,30193,30193,0
grid46,1.157895,3.012995,4.103694,7.116689,33494,23393,70437,70437,0
grid52,1.263158,2.962241,0.393168,3.355409,22838,13726,26163,26163,0
grid49,0.684211,2.998393,1.657782,4.656175,25525,16362,38264,38264,0
grid44,1009.929825,3.438276,7.412409,10.850685,33634,23292,70663,70663,0
grid51,0.669173,2.888519,1.237239,4.125758,25109,16031,37694,37694,0
grid4,0.468672,2.832339,2.036487,4.868826,27800,18540,48618,48618,0
grid50,1.330827,3.583617,1.163938,4.747555,26618,15966,30658,30658,0
grid47,5002.543860,3.005522,3.182288,6.187810,35263,24926,78153,78153,0
grid55,1.097744,3.380888,1.350097,4.730985,24300,14681,28032,28032,0
grid56,3002.263158,2.784668,1.124604,3.909272,25358,16895,44831,44831,0
grid53,1005.659148,3.382607,2.681064,6.063671,26198,15588,29883,29883,0
grid54,1002.957393,2.661956,2.784522,5.446478,28670,19771,57043,57043,0
grid57,1000.000000,3.428046,1.324606,4.752652,27817,17525,41076,41076,0
grid59,8001.052632,2.974379,0.952148,3.926527,25724,15349,29503,29503,0
grid5,1000.789474,3.071043,0.773773,3.844816,24512,15519,36384,36384,0
grid58,1005.388471,3.332099,3.739996,7.072095,31211,21265,60971,60971,0
grid61,4.027569,3.195063,1.759852,4.954915,26803,16892,39291,39291,0
grid64,0.052632,3.258798,0.514741,3.773539,24884,14978,28653,28653,0
grid62,4001.907268,3.198443,3.169385,6.367828,26614,16759,39002,39002,0
grid67,2003.052632,2.700316,1.278646,3.978962,22966,13752,26301,26301,0
grid60,1.263158,3.597480,5.742918,9.340398,33581,22558,64585,64585,0
grid66,8001.817043,3.488723,1.139737,4.628460,27334,17160,40115,40115,0
grid68,1.208020,3.383309,0.838943,4.222252,24180,14563,27950,27950,0
grid65,0.789474,3.207745,2.010344,5.218089,28118,17731,41121,41121,0
grid63,4007.047619,3.200836,3.082186,6.283022,26902,17049,39905,39905,0
grid6,7001.684211,2.967933,1.540258,4.508191,28577,19545,56245,56245,0
grid71,1.000000,3.199435,0.413823,3.613258,24798,14867,28678,28678,0
grid69,1.413534,3.196460,2.562213,5.758673,33802,23457,71193,71193,0
grid72,4003.020050,3.434469,0.960799,4.395268,25380,15083,28992,28992,0
grid70,6.791980,3.143744,2.492649,5.636393,24924,14907,28485,28485,0
grid73,2.263158,3.257700,1.542934,4.800634,24956,15087,28724,28724,0
grid74,1000.578947,3.335203,1.522715,4.857918,27929,17598,41274,41274,0
grid76,9001.368421,3.315334,0.777419,4.092753,23800,14368,27565,27565,0
grid75,8001.473684,3.300189,4.077885,7.378074,35424,24532,73933,73933,0
grid78,1.959900,2.679042,1.935508,4.614550,26544,17569,46214,46214,0
grid77,5005.185464,3.610581,2.781427,6.392008,37342,25505,77307,77307,0
grid80,1.609023,2.825732,2.106510,4.932242,26167,16572,38642,38642,0
grid81,1.052632,3.509756,0.445761,3.955517,26498,15818,30556,30556,0
grid79,2.368421,3.238824,2.639369,5.878193,29122,19284,50993,50993,0
grid82,0.759398,3.181043,1.412671,4.593714,26386,16636,39050,39050,0
grid7,1004.107769,3.633751,2.742175,6.375926,30736,20108,53476,53476,0
grid83,2.080201,3.018247,1.371495,4.389742,25106,15159,28948,28948,0
grid85,5.899749,2.999292,1.585380,4.584672,23178,13812,26381,26381,0
grid87,3.904762,3.076590,1.347168,4.423758,24156,14391,27364,27364,0
grid8,0.157895,2.981834,0.414014,3.395848,24026,14481,27495,27495,0
grid88,1.090226,3.529081,1.023945,4.553026,24636,14743,28349,28349,0
grid84,1002.022556,3.087033,3.863055,6.950088,31161,21272,61184,61184,0
grid89,6.621554,3.191166,2.347385,5.538551,24000,14266,27574,27574,0
grid86,1010.624060,3.587591,4.077911,7.665502,25254,15081,28879,28879,0
grid90,2004.165414,3.190826,0.981518,4.172344,23952,14221,27342,27342,0
grid91,3.619048,3.378881,0.663440,4.042321,25498,15266,29175,29175,0
grid92,1006.842105,3.133146,2.098795,5.231941,27552,18188,48280,48280,0
grid93,1001.503759,3.533868,3.669914,7.203782,32468,22022,62685,62685,0
grid95,3001.526316,3.072918,0.928113,4.001031,25690,17133,45318,45318,0
grid96,2.862155,2.837611,1.356419,4.194030,23662,14266,27058,27058,0
grid94,1004.248120,2.996324,3.640082,6.636406,29558,20137,57629,57629,0
grid98,4006.260652,2.871917,2.053022,4.924939,29337,20031,57960,57960,0
grid97,1003.771930,2.829847,3.351079,6.180926,27806,19151,55493,55493,0
grid9,1.120301,3.140920,0.827034,3.967954,25248,15263,29112,29112,0
metroplex0,2.052632,3.524092,0.481291,4.005383,17538,10739,28318,28318,0
metroplex12,1.418546,4.226462,0.840839,5.067301,21516,12871,34705,34705,0
metroplex10,8.025063,3.526342,2.571630,6.097972,19152,11724,31379,31379,0
grid99,1001.363409,2.932973,5.185786,8.118759,35716,25287,78573,78573,0
metroplex13,2.263158,3.397663,3.398752,6.796415,20814,14173,46141,46141,0
metroplex18,11.784461,3.642009,2.799650,6.441659,19326,11677,31463,31463,0
metroplex14,1002.791980,3.230786,6.565287,9.796073,21954,14882,49036,49036,0
metroplex19,1009.513784,3.301426,2.099161,5.400587,18955,12334,37589,37589,0
metroplex1,4003.604010,4.291787,1.423111,5.714898,21894,13167,35574,35574,0
metroplex20,2.553885,3.821800,1.525775,5.347575,19838,12033,32129,32129,0
metroplex15,1002.476190,4.148996,4.557650,8.706646,25848,17915,61241,61241,0
metroplex23,2.994987,3.686539,0.651267,4.337806,19008,11451,30642,30642,0
metroplex17,5004.568922,3.526788,6.833226,10.360014,29678,20636,73672,73672,0
metroplex25,2.578947,3.360816,0.384334,3.745150,16614,10162,26674,26674,0
metroplex11,3009.984962,3.645571,12.556673,16.202244,25773,17759,61157,61157,0
metroplex16,1003.609023,3.536124,9.813682,13.349806,27248,19223,67177,67177,0
metroplex27,2003.390977,3.603349,0.521456,4.124805,18838,11508,30784,30784,0
metroplex2,4.944862,3.839794,0.923178,4.762972,18744,11331,29937,29937,0
metroplex28,1000.536341,4.101343,2.770667,6.872010,25846,17181,56203,56203,0
metroplex21,2013.741855,3.947987,12.803098,16.751085,18864,11439,30439,30439,0
metroplex24,5.578947,4.027291,9.423069,13.450360,30078,21058,74322,74322,0
metroplex29,1003.080201,3.903531,6.292866,10.196397,24334,16360,53221,53221,0
metroplex30,5005.065163,4.224652,4.481590,8.706242,21694,12962,35687,35687,0
metroplex35,2.000000,3.370461,0.500320,3.870781,17236,10601,27654,27654,0
metroplex31,2008.197995,3.670176,3.115133,6.785309,18178,10989,29367,29367,0
metroplex34,0.894737,3.669547,0.644250,4.313797,18930,11498,30762,30762,0
metroplex22,1004.080201,4.452659,15.784781,20.237440,28398,19425,67184,67184,0
metroplex26,1007.025063,3.530115,11.262331,14.792446,33554,24279,85394,85394,0
metroplex36,2004.684211,3.918817,1.031371,4.950188,20180,12193,32668,32668,0
metroplex32,1004.137845,3.344577,5.228509,8.573086,25664,18231,63294,63294,0
metroplex37,1.000000,4.031084,2.194648,6.225732,25708,17103,56378,56378,0
metroplex38,4008.871884,4.207667,2.073761,6.281428,19964,12074,32318,32318,0
metroplex33,1011.894441,4.086466,6.432012,10.518478,26774,18496,63247,63247,0
metroplex39,1003.403509,3.562223,3.380902,6.943125,24344,16161,53565,53565,0
metroplex3,1.686717,4.230892,0.738979,4.969871,20968,12714,33741,33741,0
metroplex40,1001.000000,3.349843,2.043271,5.393114,19431,12632,38100,38100,0
metroplex42,1002.150376,4.147948,3.115424,7.263372,23332,15659,50246,50246,0
metroplex43,3.052632,3.377683,4.593235,7.970918,25378,18036,62745,62745,0
metroplex44,3007.429893,3.278657,1.461433,4.740090,16332,10087,26277,26277,0
metroplex45,1002.784461,3.518085,3.189113,6.707198,23148,15660,51346,51346,0
metroplex48,3.315789,3.132404,3.122180,6.254584,22230,14868,49437,49437,0
metroplex49,0.315789,3.661945,0.595035,4.256980,20098,11984,32427,32427,0
metroplex47,13.496241,3.690353,4.185941,7.876294,21720,13065,35964,35964,0
metroplex4,1003.887218,4.169090,1.361857,5.530947,25208,16841,55791,55791,0
metroplex51,3.493734,3.739459,1.400171,5.139630,19376,11867,31228,31228,0
metroplex50,1004.165388,4.322525,2.306034,6.628559,21698,13094,34944,34944,0
metroplex52,2013.629073,3.737714,1.999661,5.737375,19647,12663,38331,38331,0
metroplex55,4.235589,3.878255,1.756724,5.634979,21612,12868,35503,35503,0
metroplex53,0.631579,4.196332,3.087612,7.283944,22816,14565,44209,44209,0
metroplex54,1001.210526,4.385592,3.200732,7.586324,25704,17098,55956,55956,0
metroplex56,3005.050125,3.788912,1.708557,5.497469,22116,15000,48494,48494,0
metroplex57,0.684211,4.207509,1.448435,5.655944,22690,14526,44390,44390,0
metroplex5,2005.576441,3.835664,0.541133,4.376797,19742,11846,31846,31846,0
metroplex59,8009.907268,3.532094,2.865452,6.397546,18084,10916,29177,29177,0
metroplex61,6.962406,4.072100,2.073359,6.145459,20140,12098,32454,32454,0
metroplex60,1.210526,3.769463,3.638272,7.407735,25686,17668,60298,60298,0
metroplex64,1.421053,4.047851,0.521394,4.569245,19288,11678,31108,31108,0
metroplex62,9.862155,3.861680,2.828897,6.690577,21784,13048,35732,35732,0
metroplex63,5004.213033,3.911161,2.679527,6.590688,21424,13806,41918,41918,0
metroplex65,1012.097744,4.375422,2.041597,6.417019,22682,13510,36394,36394,0
metroplex41,0.368421,4.009090,30.532537,34.541627,27568,18990,65243,65243,0
metroplex67,4008.621554,3.650490,1.310742,4.961232,18452,11172,29829,29829,0
metroplex68,4.473684,3.655921,1.778573,5.434494,19304,11849,31336,31336,0
metroplex69,4004.453634,3.926726,1.843380,5.770106,19956,12131,32426,32426,0
metroplex6,2.105263,3.347115,0.441548,3.788663,18314,11176,29811,29811,0
metroplex71,1.578947,3.605567,0.634948,4.240515,18584,11255,30268,30268,0
metroplex70,1.947368,3.854314,0.745403,4.599717,18078,10963,28801,28801,0
metroplex58,5007.972431,4.418681,16.869441,21.288122,30770,21534,77179,77179,0
metroplex66,1012.365915,3.877024,8.969037,12.846061,25450,17696,60541,60541,0
metroplex73,2.070175,3.743416,5.056940,8.800356,23556,15772,51858,51858,0
metroplex78,2.631579,3.346749,1.150672,4.497421,16718,10245,26954,26954,0
metroplex83,3.157895,3.669794,0.576062,4.245856,18466,11215,29702,29702,0
metroplex80,2.265664,4.349528,2.145122,6.494650,21014,12743,33802,33802,0
metroplex77,7.511278,3.757276,9.221049,12.978325,20066,12192,32689,32689,0
metroplex7,1009.939850,3.782166,7.602465,11.384631,22392,15080,49314,49314,0
metroplex85,2.052632,3.841231,0.571228,4.412459,21152,12571,34280,34280,0
metroplex46,1015.353383,4.206813,47.239820,51.446633,29912,21043,74361,74361,0
metroplex81,1006.639098,4.116090,7.322166,11.438256,26347,18150,62604,62604,0
metroplex74,1009.478697,3.324920,16.383689,19.708609,34148,24497,87390,87390,0
metroplex88,8.844612,3.598983,2.302014,5.900997,19682,12016,32066,32066,0
metroplex89,2.739348,3.585416,0.686913,4.272329,18924,11606,30774,30774,0
metroplex86,1006.817043,3.717119,4.210404,7.927523,22416,15165,49638,49638,0
metroplex75,1013.954887,3.879331,18.042318,21.921649,33102,23971,84168,84168,0
metroplex82,10.295739,4.267444,10.874149,15.141593,20770,12534,33636,33636,0
metroplex84,6008.265664,4.145158,8.136512,12.281670,29196,20582,72566,72566,0
metroplex91,4.681704,3.933707,1.167780,5.101487,20924,12624,34132,34132,0
metroplex93,1.157895,3.747428,0.690662,4.438090,19686,12048,32058,32058,0
metroplex94,1002.210526,4.261178,2.063947,6.325125,22297,14325,43659,43659,0
metroplex96,1.786967,4.156635,0.738685,4.895320,19864,12001,31876,31876,0
metroplex98,7.205514,3.338999,1.336767,4.675766,17264,10538,27817,27817,0
metroplex76,3014.877193,4.091466,32.589469,36.680935,32229,23006,82380,82380,0
metroplex97,1003.102757,3.225358,2.339093,5.564451,21932,14889,49018,49018,0
metroplex8,2010.235589,4.368009,17.717471,22.085480,30428,21302,74980,74980,0
metroplex99,1.210526,3.597247,1.361537,4.958784,19830,12901,39060,39060,0
metroplex9,0.052632,3.588969,0.674445,4.263414,19786,12000,32168,32168,0
metroplex87,2016.278195,3.600497,28.126118,31.726615,21824,14776,48086,48086,0
metroplex92,2011.932331,3.371756,15.450455,18.822211,20092,12864,39156,39156,0
metroplex79,4.157895,3.655854,41.227866,44.883720,25627,17682,61397,61397,0
metroplex95,3007.809524,3.923603,16.142204,20.065807,35280,25273,90294,90294,0
metroplex90,1019.042607,3.301876,31.020599,34.322475,24505,17127,59087,59087,0
metroplex72,1016.741855,3.833973,54.612827,58.446800,28932,20401,73309,73309,0
airport19,1001.526316,0.616940,0.176152,0.793092,13158,7801,20928,20928,0
airport24,8001.842105,0.605367,0.226275,0.831642,16308,10878,33624,33624,0
airport15,1000.052632,0.612737,0.285448,0.898185,15831,9933,29451,29451,0
airport13,1001.368421,0.710805,0.186531,0.897336,14052,8315,22369,22369,0
airport22,1001.000000,0.620332,0.226814,0.847146,14000,8260,22515,22515,0
airport11,1.310777,0.588329,0.362905,0.951234,13242,7883,21083,21083,0
airport27,1001.263158,0.705125,0.220039,0.925164,13686,8148,21704,21704,0
airport1,0.421053,0.634923,0.308178,0.943101,13382,8688,25019,25019,0
airport17,1.157895,0.629171,0.354083,0.983254,15428,10467,31618,31618,0
airport23,1.315789,0.484618,0.518770,1.003388,15066,10610,32187,32187,0
airport16,1.626566,0.616180,0.413007,1.029187,12832,7652,20243,20243,0
airport26,1001.736842,0.773616,0.268833,1.042449,14384,8525,22878,22878,0
airport18,1.684211,0.660099,0.439523,1.099622,15598,10573,32151,32151,0
airport12,2000.894737,0.828644,0.467262,1.295906,19050,12652,39042,39042,0
airport0,1002.418546,0.666672,0.694111,1.360783,16184,10888,33420,33420,0
airport14,1.095238,0.718938,0.627943,1.346881,17110,10041,27866,27866,0
airport10,3.060150,0.745729,0.703489,1.449218,14170,8392,22530,22530,0
airport21,2.052632,0.662622,0.793238,1.455860,18426,12678,39745,39745,0
airport25,4.428571,0.674777,1.129702,1.804479,12446,7578,19467,19467,0
airport20,2.406015,0.706458,1.179169,1.885627,13690,8272,21569,21569,0
airport29,1001.263158,0.594245,0.218553,0.812798,14328,8351,23092,23092,0
airport2,1001.263158,0.649058,0.217911,0.866969,12878,7627,20267,20267,0
airport30,1001.263158,0.636709,0.177560,0.814269,12314,7366,19387,19387,0
airport19,1001.315789,0.667568,0.191538,0.859106,13186,7829,20970,20970,1
airport28,1.105263,0.631350,1.467579,2.098929,16188,10895,33131,33131,0
airport15,1000.000000,0.628924,0.287628,0.916552,15859,9961,29491,29491,1
airport24,6001.578947,0.637436,0.243694,0.881130,16338,10908,33665,33665,1
airport13,1001.157895,0.789450,0.242315,1.031765,14080,8343,22411,22411,1
airport16,1.521303,0.633660,0.365002,0.998662,12856,7676,20279,20279,1
airport22,1000.947368,0.647370,0.232330,0.879700,14022,8282,22548,22548,1
airport11,1.310777,0.610444,0.424364,1.034808,13258,7899,21107,21107,1
airport17,1.105256,0.649027,0.382929,1.031956,15450,10489,31647,31647,1
airport32,1000.894737,0.665119,0.205199,0.870318,12684,7597,19954,19954,0
airport27,1001.105263,0.727374,0.273245,1.000619,13712,8174,21743,21743,1
airport31,1.310777,0.576254,0.412002,0.988256,12536,7476,19890,19890,0
airport1,0.315789,0.653797,0.404891,1.058688,13410,8716,25059,25059,1
airport23,1.210526,0.502449,0.512253,1.014702,15086,10630,32213,32213,1
airport18,1.473684,0.677394,0.433945,1.111339,15622,10597,32187,32187,1
airport26,1001.526316,0.801660,0.276152,1.077812,14418,8559,22929,22929,1
airport0,1002.155388,0.683877,0.493378,1.177255,16218,10922,33469,33469,1
airport34,1.521303,0.634110,0.394178,1.028288,14084,8258,22727,22727,0
airport12,2000.894737,0.869662,0.499467,1.369129,19072,12674,39071,39071,1
airport20,2.406015,0.807544,0.481383,1.288927,13696,8278,21578,21578,1
airport33,2000.894737,0.777771,0.348071,1.125842,17164,11575,35336,35336,0
airport35,1.491228,0.659129,0.394628,1.053757,16476,11031,33807,33807,0
airport14,1.095238,0.749124,0.675944,1.425068,17128,10059,27893,27893,1
airport25,4.428571,0.694409,0.767171,1.461580,12460,7592,19488,19488,1
airport21,1.736842,0.682709,0.786799,1.469508,18454,12706,39785,39785,1
airport36,1.105263,0.649180,0.487888,1.137068,16270,10975,33330,33330,0
airport37,0.333333,0.758401,0.268307,1.026708,13128,7981,20626,20626,0
airport10,2.849624,0.775191,0.919307,1.694498,14200,8422,22575,22575,1
airport3,1001.315789,0.700377,0.206105,0.906482,13526,8053,21560,21560,0
airport41,1.310777,0.405478,0.396572,0.802050,9763,6593,18190,18190,0
airport39,1.421053,0.785553,0.277527,1.063080,16884,11381,34909,34909,0
airport40,1.315789,0.587223,0.250545,0.837768,15298,10278,31364,31364,0
airport38,1.105263,0.630321,0.624417,1.254738,14442,9894,29812,29812,0
airport42,1001.421053,0.602032,0.198290,0.800322,11462,6861,17963,17963,0
