instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed
airport1nDr0nDe1,0.979950,0.205012,0.046298,0.251310,3696,2412,5736,5736
airport14nDr0nDe1,1.761905,0.926206,0.678019,1.604225,16966,9966,27636,27636
airport19nDr0nDe3,1.646617,0.119643,0.038742,0.158385,2976,2013,4482,4482
airport19nDr0nDe1,1.032581,0.475979,0.081156,0.557135,6158,3853,9698,9698
airport15nDr0nDe2,1.476190,0.680358,0.809778,1.490136,14206,8409,22863,22863
airport19nDr1nDe1,1.032581,0.236549,0.099478,0.336027,5086,3227,7979,7979
airport15nDr0nDe3,1.761905,0.750118,0.440966,1.191084,14212,8413,22869,22869
airport18nDr1nDe1,6.175439,0.410007,0.202108,0.612115,7084,4450,11000,11000
airport17nDr1nDe1,1.253133,0.769448,0.167018,0.936466,9228,5641,14475,14475
airport20nDr0nDe1,3.378446,0.181542,0.062063,0.243605,3568,2425,5370,5370
airport20nDr1nDe0,0.736842,0.145129,0.040837,0.185966,2862,1995,4265,4265
airport20nDr0nDe2,3.568922,0.214061,0.049952,0.264013,3574,2429,5376,5376
airport1nDr1nDe1,0.726817,0.352648,0.101522,0.454170,6648,4144,10395,10395
airport22nDr1nDe0,0.789474,0.060909,0.019160,0.080069,1514,1085,2179,2179
airport1nDr0nDe2,1.476190,0.404770,0.148355,0.553125,8592,5243,13520,13520
airport14nDr0nDe3,2.904762,1.488591,1.207605,2.696196,16978,9974,27648,27648
airport22nDr0nDe2,1.581454,0.207918,0.040310,0.248228,3516,2326,5375,5375
airport19nDr0nDe2,2.120301,0.712127,0.303233,1.015360,11640,6932,18581,18581
airport18nDr0nDe2,1.634085,0.983194,0.194330,1.177524,12114,7270,19116,19116
airport22nDr1nDe1,1.295739,0.161035,0.047918,0.208953,3510,2322,5367,5367
airport23nDr0nDe2,1.466165,0.169454,0.050561,0.220015,4086,2660,6342,6342
airport20nDr1nDe1,0.979950,0.521324,0.152865,0.674189,8914,5470,13997,13997
airport22nDr0nDe1,1.270677,0.435916,0.072049,0.507965,5524,3487,8723,8723
airport22nDr0nDe3,1.593985,0.399228,0.134152,0.533380,6474,4024,10307,10307
airport1nDr0nDe3,2.278195,1.178545,0.168491,1.347036,11080,6670,17505,17505
airport23nDr1nDe0,0.526316,0.361980,0.132212,0.494192,8610,5228,13671,13671
airport21nDr1nDe1,4.132832,0.795471,0.215846,1.011317,11194,6654,18153,18153
airport23nDr1nDe1,0.884712,0.385928,0.244613,0.630541,8922,5394,14160,14160
airport21nDr0nDe1,0.476190,0.924119,0.307913,1.232032,14308,8505,22955,22955
airport23nDr0nDe1,1.476190,0.716315,0.234497,0.950812,10354,6196,16381,16381
airport13nDr0nDe3,3.000000,1.069535,2.906111,3.975646,13826,8296,21971,21971
airport20nDr0nDe3,2.285714,0.815908,0.398530,1.214438,13202,7976,20796,20796
airport21nDr1nDe0,0.210526,0.791616,0.496281,1.287897,14240,8445,22863,22863
airport24nDr1nDe0,1.157895,0.684755,0.224171,0.908926,13394,7865,21525,21525
airport26nDr0nDe3,2.568922,0.142221,0.031854,0.174075,2824,1911,4258,4258
airport21nDr0nDe2,1.238095,0.783321,0.578481,1.361802,14314,8509,22961,22961
airport23nDr0nDe3,0.962406,1.064080,0.429758,1.493838,11316,6762,17834,17834
airport21nDr0nDe3,1.428571,0.759638,0.641499,1.401137,14320,8513,22967,22967
airport27nDr1nDe0,1.052632,0.028705,0.023073,0.051778,820,618,1134,1134
airport27nDr0nDe1,1.075188,0.330158,0.071156,0.401314,3694,2467,5611,5611
airport26nDr1nDe1,1.147870,0.286306,0.100287,0.386593,5688,3621,8837,8837
airport24nDr0nDe3,1.619048,0.735526,0.561942,1.297468,13780,8227,22070,22070
airport26nDr0nDe2,1.380952,0.472945,0.115018,0.587963,8848,5420,13971,13971
airport24nDr1nDe1,0.832080,1.021539,0.251599,1.273138,12400,7307,19975,19975
airport27nDr1nDe1,1.042607,0.151321,0.045442,0.196763,3032,2053,4576,4576
airport26nDr1nDe0,0.842105,0.659947,0.189508,0.849455,9322,5673,14738,14738
airport29nDr1nDe0,0.526316,0.014945,0.017484,0.032429,292,244,361,361
airport25nDr1nDe1,1.543860,0.891190,0.307855,1.199045,11802,7077,18518,18518
airport27nDr0nDe3,2.754386,0.591060,0.108574,0.699634,6000,3823,9364,9364
airport24nDr0nDe2,1.047619,1.027886,0.828608,1.856494,13774,8223,22064,22064
airport25nDr0nDe3,1.015038,1.008566,0.509698,1.518264,12012,7279,18823,18823
airport25nDr1nDe0,1.315789,1.266996,0.227364,1.494360,11830,7107,18563,18563
airport29nDr0nDe2,1.223058,0.173859,0.037631,0.211490,3324,2151,5206,5206
airport27nDr0nDe2,1.902256,0.599106,0.187631,0.786737,9246,5663,14689,14689
airport29nDr0nDe1,1.295739,0.208300,0.062889,0.271189,3910,2485,6190,6190
airport24nDr0nDe1,0.571429,1.285397,0.909994,2.195391,13768,8219,22058,22058
airport29nDr0nDe3,1.699248,0.208866,0.059451,0.268317,3330,2155,5212,5212
airport29nDr1nDe1,0.621554,0.116217,0.036146,0.152363,3318,2147,5198,5198
airport25nDr0nDe1,17.419679,1.219636,0.435962,1.655598,12032,7301,18856,18856
airport2nDr0nDe3,1.107769,0.093175,0.037382,0.130557,2328,1582,3446,3446
airport30nDr1nDe0,0.894737,0.120421,0.039943,0.160364,1514,1088,2144,2144
airport30nDr0nDe2,1.393484,0.188934,0.033853,0.222787,2576,1748,3812,3812
airport30nDr0nDe1,0.822055,0.189028,0.036223,0.225251,2570,1744,3806,3806
airport28nDr1nDe0,1.263158,0.565091,0.243601,0.808692,9412,5697,15011,15011
airport30nDr0nDe3,1.909774,0.220568,0.084318,0.304886,4408,2845,6725,6725
airport30nDr1nDe1,3.255639,0.268459,0.097174,0.365633,3842,2508,5803,5803
airport28nDr0nDe3,3.501253,0.679275,0.248382,0.927657,9430,5709,15031,15031
grid11nDr1nDe1,3.626566,0.955690,0.044557,1.000247,4776,3241,5434,5434
airport28nDr1nDe1,1.834586,0.902297,0.312837,1.215134,9418,5701,15017,15017
airport32nDr1nDe0,1.263158,0.067010,0.024327,0.091337,850,651,1161,1161
grid11nDr1nDe0,3.210526,1.116141,0.066836,1.182977,5264,3572,6027,6027
airport2nDr1nDe0,1.157895,0.507262,0.115209,0.622471,5636,3525,8696,8696
airport32nDr0nDe1,0.822055,0.268271,0.064167,0.332438,2946,2024,4372,4372
airport26nDr0nDe1,0.964912,0.907398,0.471495,1.378893,13934,8307,22157,22157
grid10nDr1nDe1,3.172932,1.154807,0.081589,1.236396,5640,3829,6435,6435
airport31nDr1nDe0,0.947368,0.442788,0.115583,0.558371,5044,3259,7797,7797
airport2nDr1nDe1,1.333333,0.699051,0.146066,0.845117,7054,4355,10966,10966
airport32nDr0nDe3,1.593985,0.228674,0.053971,0.282645,2686,1857,3992,3992
airport31nDr0nDe3,6.736842,0.521519,0.129920,0.651439,5676,3619,8849,8849
airport2nDr0nDe1,2.017544,0.794272,0.210214,1.004486,9058,5486,14210,14210
airport31nDr0nDe2,1.393484,0.452536,0.169207,0.621743,8098,5000,12787,12787
airport31nDr1nDe1,0.832080,0.562822,0.086355,0.649177,6034,3845,9387,9387
airport31nDr0nDe1,1.107769,0.753451,0.121718,0.875169,8092,4996,12781,12781
airport2nDr0nDe2,1.972431,0.854974,0.187353,1.042327,8290,5052,13012,13012
airport32nDr0nDe2,8.932331,0.375547,0.080614,0.456161,5304,3401,8123,8123
grid10nDr0nDe3,3.922306,1.032580,0.049354,1.081934,4544,3158,5201,5201
airport28nDr0nDe2,1.909774,0.996774,0.576938,1.573712,12062,7182,19179,19179
airport33nDr1nDe0,1.368421,0.337803,0.079481,0.417284,4302,2787,6716,6716
airport28nDr0nDe1,8.949875,1.235337,0.429840,1.665177,12452,7395,19773,19773
airport33nDr0nDe3,2.796992,0.278250,0.052193,0.330443,4320,2799,6736,6736
airport32nDr1nDe1,8.598997,0.517281,0.131748,0.649029,5298,3397,8115,8115
airport33nDr1nDe1,1.243108,0.632942,0.143420,0.776362,6934,4355,10938,10938
airport25nDr0nDe2,6.780581,1.085098,2.517211,3.602309,12190,7435,19057,19057
airport33nDr0nDe1,1.443609,0.611876,0.214702,0.826578,7892,4907,12505,12505
grid12nDr1nDe0,2.210526,2.058740,0.165050,2.223790,8748,5694,9954,9954
airport35nDr0nDe3,2.067669,0.409676,0.112515,0.522191,5000,3161,7772,7772
airport36nDr0nDe3,2.172932,0.261793,0.059149,0.320942,3356,2214,5163,5163
airport34nDr1nDe1,1.160401,0.548402,0.249062,0.797464,8008,4821,12926,12926
airport33nDr0nDe2,1.889724,0.907530,0.252921,1.160451,10138,6170,16255,16255
airport36nDr0nDe2,1.508772,0.394979,0.100720,0.495699,7116,4416,11304,11304
airport36nDr1nDe1,1.253133,0.456878,0.105304,0.562182,5110,3294,7927,7927
airport36nDr1nDe0,0.631579,0.603463,0.175300,0.778763,7142,4444,11344,11344
grid10nDr1nDe0,2.263158,2.072737,0.219427,2.292164,12248,7747,14149,14149
airport34nDr0nDe1,0.686717,1.058583,0.264280,1.322863,13090,7742,21041,21041
airport36nDr0nDe1,3.939850,0.592454,0.158335,0.750789,10018,6039,16069,16069
airport34nDr0nDe2,1.591479,1.073894,0.261814,1.335708,11982,7050,19356,19356
grid13nDr0nDe1,5.932331,1.600771,0.145745,1.746516,6682,4462,7747,7747
airport35nDr0nDe1,0.854637,0.840867,0.330394,1.171261,14330,8433,23216,23216
airport34nDr1nDe0,0.526316,1.295256,0.296667,1.591923,13028,7682,20949,20949
grid0nDr1nDe1,5.694236,2.832907,0.310886,3.143793,10910,6943,12555,12555
airport34nDr0nDe3,1.258145,0.805216,0.353065,1.158281,13102,7750,21053,21053
airport35nDr1nDe0,0.473684,0.920337,0.266454,1.186791,14324,8429,23208,23208
grid12nDr0nDe1,3.288221,2.207881,0.315624,2.523505,11986,7538,13685,13685
airport38nDr1nDe1,3.020050,0.194641,0.056072,0.250713,3756,2511,5667,5667
grid10nDr0nDe1,2.358396,2.931748,0.477732,3.409480,13468,8459,15514,15514
airport38nDr0nDe3,1.646617,0.438009,0.109968,0.547977,4840,3123,7469,7469
grid11nDr0nDe3,5.964912,1.826798,0.155398,1.982196,7516,4989,8647,8647
grid13nDr1nDe0,3.052632,1.350195,0.104348,1.454543,6402,4289,7427,7427
airport3nDr0nDe1,1.508772,0.190141,0.074477,0.264618,3904,2542,6051,6051
airport35nDr1nDe1,1.305764,1.249400,0.298170,1.547570,13774,8049,22361,22361
grid11nDr0nDe1,2.832080,3.087854,0.170731,3.258585,12244,7768,14063,14063
airport3nDr1nDe0,1.368421,0.150208,0.045037,0.195245,2064,1430,3072,3072
airport39nDr0nDe3,1.739348,0.277254,0.075693,0.352947,4462,2792,7169,7169
airport38nDr0nDe2,1.523810,0.702315,0.203089,0.905404,7770,4794,12179,12179
grid13nDr0nDe2,6.686717,1.394350,0.153774,1.548124,6688,4466,7753,7753
airport38nDr1nDe0,1.105263,0.691518,0.179864,0.871382,7392,4575,11625,11625
grid12nDr1nDe1,2.649123,2.206527,0.315139,2.521666,11386,7191,12985,12985
airport37nDr0nDe3,1.699248,0.923036,0.209776,1.132812,8690,5384,13698,13698
airport3nDr1nDe1,0.822055,0.241026,0.052048,0.293074,3450,2270,5352,5352
grid0nDr1nDe0,3.526316,3.088743,0.496205,3.584948,15170,9321,17432,17432
airport39nDr0nDe1,2.035088,0.657777,0.150863,0.808640,9914,5972,15999,15999
airport37nDr1nDe0,1.368421,1.147795,0.180884,1.328679,12158,7319,19157,19157
airport39nDr1nDe1,1.012531,0.530728,0.173427,0.704155,7526,4612,12084,12084
airport40nDr0nDe1,1.370927,0.242595,0.055292,0.297887,3484,2266,5436,5436
grid11nDr0nDe2,8.899749,2.481788,0.368934,2.850722,14800,9240,16965,16965
airport40nDr1nDe0,1.105263,0.188239,0.036585,0.224824,2940,1946,4527,4527
airport38nDr0nDe1,1.411028,1.156054,0.184234,1.340288,10202,6164,16054,16054
airport39nDr1nDe0,1.736842,0.579156,0.208904,0.788060,8704,5291,13959,13959
airport35nDr0nDe2,1.142857,1.114159,1.024275,2.138434,14596,8679,23585,23585
grid14nDr0nDe2,2.842105,0.793734,0.044247,0.837981,3834,2699,4378,4378
airport37nDr0nDe2,1.238095,1.181660,0.414161,1.595821,12926,7869,20290,20290
airport40nDr0nDe2,1.791980,0.291348,0.133562,0.424910,6344,3985,9959,9959
airport39nDr0nDe2,2.375940,0.816347,0.377399,1.193746,11276,6724,18248,18248
airport40nDr0nDe3,1.631579,0.369098,0.126238,0.495336,5846,3684,9204,9204
airport42nDr1nDe0,1.263158,0.198067,0.042882,0.240949,2768,1884,4116,4116
airport42nDr1nDe1,1.754386,0.156576,0.044358,0.200934,3078,2084,4587,4587
grid13nDr1nDe1,1.807018,1.536306,0.100617,1.636923,8190,5389,9517,9517
grid13nDr0nDe3,8.553885,1.231936,0.161327,1.393263,7874,5171,9118,9118
airport42nDr0nDe3,1.804511,0.171148,0.031693,0.202841,2818,1928,4184,4184
airport43nDr0nDe1,0.874687,0.179333,0.080036,0.259369,5184,3186,8198,8198
airport43nDr1nDe0,0.473684,0.075790,0.018148,0.093938,1330,882,2023,2023
airport42nDr0nDe2,1.774436,0.331404,0.066454,0.397858,4622,3023,7025,7025
airport42nDr0nDe1,0.937343,0.364345,0.112064,0.476409,5256,3388,8000,8000
airport37nDr1nDe1,3.308271,1.611607,0.206067,1.817674,12590,7555,19817,19817
airport3nDr0nDe2,2.092732,0.856818,0.292987,1.149805,10272,6176,16489,16489
grid0nDr0nDe1,3.498747,3.227404,0.332306,3.559710,15232,9377,17518,17518
airport43nDr1nDe1,0.463659,0.139531,0.040300,0.179831,2936,1858,4646,4646
airport44nDr0nDe1,1.443609,0.121980,0.032093,0.154073,2600,1804,3853,3853
grid12nDr0nDe3,3.020050,2.488533,0.431955,2.920488,13992,8785,16044,16044
airport44nDr1nDe0,1.157895,0.185731,0.041570,0.227301,1834,1330,2616,2616
airport40nDr1nDe1,1.333333,0.822945,0.217145,1.040090,9538,5752,15270,15270
airport44nDr1nDe1,1.175439,0.236889,0.059101,0.295990,2632,1836,3899,3899
airport44nDr0nDe2,1.393484,0.337718,0.054757,0.392475,4382,2898,6601,6601
airport46nDr1nDe0,0.736842,0.186680,0.051564,0.238244,2912,1903,4552,4552
airport43nDr0nDe3,2.330827,0.607664,0.122341,0.730005,7846,4733,12497,12497
grid12nDr0nDe2,9.578947,2.273602,0.747621,3.021223,11392,7195,12993,12993
airport47nDr1nDe0,1.157895,0.271624,0.064147,0.335771,3604,2329,5618,5618
airport43nDr0nDe2,2.235589,0.591639,0.402650,0.994289,8910,5320,14289,14289
airport3nDr0nDe3,1.428571,1.267838,0.624384,1.892222,13164,7905,20953,20953
airport46nDr0nDe1,1.022556,0.612246,0.148669,0.760915,7096,4444,11303,11303
airport44nDr0nDe3,2.067669,0.717901,0.142495,0.860396,7158,4468,11045,11045
airport45nDr1nDe1,1.558897,0.506675,0.214827,0.721502,9150,5600,14416,14416
airport47nDr0nDe1,0.937343,0.711073,0.259698,0.970771,8336,5075,13308,13308
airport37nDr0nDe1,5.260410,0.983270,2.350067,3.333337,12932,7875,20299,20299
airport47nDr1nDe1,1.050125,0.613231,0.188912,0.802143,6860,4285,10792,10792
airport48nDr0nDe3,1.699248,0.208855,0.062860,0.271715,3486,2245,5480,5480
airport45nDr1nDe0,1.421053,1.153747,0.273501,1.427248,10528,6365,16602,16602
airport45nDr0nDe3,0.962406,1.252831,0.428961,1.681792,12448,7521,19574,19574
airport48nDr1nDe1,1.012531,0.533265,0.230711,0.763976,7940,4775,12862,12862
airport45nDr0nDe2,0.719298,1.388421,0.443241,1.831662,12468,7543,19607,19607
airport46nDr1nDe1,8.010025,0.761167,0.673689,1.434856,8202,5076,13076,13076
grid14nDr1nDe0,2.263158,3.358034,0.369914,3.727948,14840,9191,16912,16912
grid0nDr0nDe2,2.982456,4.694491,0.607159,5.301650,17748,10801,20403,20403
airport45nDr0nDe1,0.200501,1.527070,0.372067,1.899137,12436,7513,19562,19562
airport48nDr0nDe1,1.952381,0.851969,0.690189,1.542158,12146,7110,19861,19861
metroplex11nDr1nDe0,2.105263,1.023955,0.073338,1.097293,3340,2393,5060,5060
airport47nDr0nDe2,0.676692,1.346490,0.406230,1.752720,13862,8212,22315,22315
metroplex10nDr1nDe1,2.040100,0.962620,0.096083,1.058703,3510,2531,5382,5382
airport48nDr0nDe2,2.596491,1.133361,0.522105,1.655466,12748,7455,20832,20832
airport48nDr1nDe0,1.000000,0.965203,0.648578,1.613781,12140,7106,19853,19853
grid17nDr0nDe2,6.481203,1.492868,0.138989,1.631857,7086,4736,8165,8165
airport50nDr0nDe2,1.328321,0.346386,0.060667,0.407053,3650,2444,5580,5580
airport46nDr0nDe3,1.010025,1.578397,0.608638,2.187035,15256,9115,24450,24450
metroplex10nDr1nDe0,2.421053,1.640601,0.092078,1.732679,5532,3780,8670,8670
grid10nDr0nDe2,5.453634,5.314363,0.850438,6.164801,22028,13199,25232,25232
airport47nDr0nDe3,2.047619,1.441907,1.264247,2.706154,14024,8360,22537,22537
airport50nDr0nDe3,1.804511,0.334760,0.067809,0.402569,3656,2448,5586,5586
airport51nDr0nDe1,1.147870,0.160180,0.060095,0.220275,2946,2035,4397,4397
airport51nDr1nDe0,1.000000,0.023176,0.018025,0.041201,384,322,483,483
metroplex10nDr0nDe2,4.944836,0.759787,0.062159,0.821946,3084,2195,4742,4742
airport46nDr0nDe2,9.526316,0.969452,1.468588,2.438040,11014,6645,17741,17741
metroplex12nDr1nDe0,2.052632,1.787667,0.097964,1.885631,4510,3113,6756,6756
airport49nDr0nDe1,1.333333,1.153222,0.676895,1.830117,12982,7863,20501,20501
airport49nDr1nDe0,0.000000,1.589898,0.430994,2.020892,12960,7845,20472,20472
airport51nDr0nDe3,3.912281,0.276384,0.057109,0.333493,2958,2043,4409,4409
airport4nDr1nDe0,1.052632,1.015787,0.236616,1.252403,9700,5893,15260,15260
airport49nDr1nDe1,1.561404,1.381043,0.361745,1.742788,12258,7336,19431,19431
metroplex0nDr1nDe1,3.832080,1.368160,0.107914,1.476074,4452,3125,6763,6763
airport52nDr1nDe0,0.789474,0.134446,0.039630,0.174076,1602,1179,2283,2283
grid17nDr0nDe1,3.042607,2.647146,0.202106,2.849252,10698,6851,12331,12331
airport50nDr1nDe0,1.105263,0.771037,0.198491,0.969528,8640,5335,13706,13706
airport4nDr0nDe1,0.190476,1.319883,0.425994,1.745877,13090,7865,20613,20613
airport52nDr0nDe2,1.365915,0.274981,0.066385,0.341366,2922,2021,4328,4328
metroplex11nDr1nDe1,13.180155,1.593553,0.548869,2.142422,5050,3519,7696,7696
metroplex13nDr1nDe0,2.210526,0.343762,0.027890,0.371652,1242,972,1746,1746
airport51nDr0nDe2,8.067669,0.465222,0.211075,0.676297,5232,3386,7980,7980
airport52nDr0nDe1,0.726817,0.414268,0.140007,0.554275,4440,2918,6751,6751
airport51nDr1nDe1,7.466165,0.454928,0.131866,0.586794,4824,3150,7350,7350
airport4nDr0nDe2,0.666667,1.424977,0.569924,1.994901,13096,7869,20619,20619
airport49nDr0nDe2,1.904762,1.575053,1.228223,2.803276,13014,7889,20540,20540
metroplex13nDr0nDe1,11.055138,0.843333,0.083143,0.926476,2538,1822,3770,3770
grid17nDr0nDe3,7.912281,1.285421,0.118596,1.404017,6298,4250,7263,7263
airport4nDr1nDe1,1.596491,1.295494,0.223759,1.519253,11370,6831,17963,17963
airport50nDr1nDe1,1.147870,0.841297,0.238076,1.079373,10958,6618,17624,17624
airport4nDr0nDe3,0.914787,1.411220,0.403698,1.814918,13044,7821,20547,20547
airport52nDr1nDe1,0.822055,0.426570,0.136923,0.563493,4762,3107,7226,7226
grid16nDr1nDe1,2.481203,3.403930,0.403272,3.807202,13556,8501,15465,15465
metroplex12nDr0nDe1,7.225564,1.647778,0.222013,1.869791,5152,3550,7740,7740
airport55nDr1nDe1,0.791980,0.168213,0.045731,0.213944,2200,1519,3255,3255
airport49nDr0nDe3,2.380952,1.512759,1.189868,2.702627,13020,7893,20546,20546
metroplex11nDr0nDe1,9.644110,2.062283,0.204941,2.267224,5786,3947,8925,8925
grid17nDr1nDe1,9.185464,1.366654,0.163503,1.530157,7388,4931,8539,8539
grid17nDr1nDe0,2.421053,1.977426,0.160472,2.137898,7714,5130,8888,8888
airport50nDr0nDe1,1.781955,1.626451,0.565050,2.191501,14164,8440,22603,22603
metroplex0nDr1nDe0,2.052632,3.316688,0.327929,3.644617,8176,5387,12803,12803
airport56nDr1nDe0,0.947368,0.196186,0.052156,0.248342,2094,1479,3063,3063
airport52nDr0nDe3,2.646617,1.245644,0.265339,1.510983,10256,6186,16100,16100
airport55nDr1nDe0,0.894737,0.660749,0.156735,0.817484,6924,4256,10820,10820
airport56nDr0nDe3,2.681704,0.308980,0.063162,0.372142,3176,2142,4759,4759
airport56nDr0nDe1,1.716792,0.471186,0.180362,0.651548,6328,4013,9842,9842
airport56nDr0nDe2,1.433584,0.563146,0.120195,0.683341,5740,3677,8870,8870
airport54nDr1nDe1,0.726817,1.071883,0.272317,1.344200,10492,6262,16708,16708
grid0nDr0nDe3,6.408521,5.452115,1.064302,6.516417,20112,12125,23064,23064
airport55nDr0nDe1,1.754386,1.187835,0.241957,1.429792,10066,6031,15786,15786
metroplex14nDr0nDe2,5.393484,0.459782,0.053540,0.513322,2712,1952,4139,4139
airport53nDr1nDe0,0.210526,1.407446,0.257034,1.664480,13856,8281,22097,22097
grid14nDr1nDe1,2.967419,5.197090,0.753526,5.950616,20462,12336,23313,23313
airport58nDr0nDe1,0.726817,0.171865,0.038346,0.210211,2928,1981,4447,4447
airport53nDr1nDe1,1.438596,1.376123,0.242744,1.618867,13068,7754,20911,20911
airport54nDr1nDe0,0.473684,1.235892,0.422068,1.657960,11474,6848,18207,18207
grid18nDr1nDe0,2.000000,1.555156,0.132650,1.687806,6582,4417,7623,7623
airport56nDr1nDe1,1.491228,0.618545,0.115473,0.734018,6284,3975,9783,9783
airport58nDr0nDe2,1.012531,0.209899,0.077711,0.287610,3202,2157,4838,4838
airport54nDr0nDe2,0.761905,1.127530,0.635031,1.762561,11620,6982,18410,18410
metroplex0nDr0nDe1,3.298246,3.479195,0.346306,3.825501,8710,5702,13664,13664
airport57nDr1nDe1,1.127820,0.366578,0.104273,0.470851,4000,2664,6070,6070
airport54nDr0nDe3,1.238095,1.246111,0.480482,1.726593,11694,7050,18512,18512
airport58nDr1nDe0,1.210526,0.119913,0.041699,0.161612,1692,1189,2502,2502
airport55nDr0nDe3,1.285714,1.214179,0.496365,1.710544,11178,6798,17468,17468
airport57nDr0nDe3,6.614035,0.625897,0.169823,0.795720,6218,3967,9656,9656
metroplex13nDr1nDe1,3.413534,1.721273,0.155416,1.876689,5528,3733,8518,8518
airport54nDr0nDe1,0.952381,1.163390,0.927409,2.090799,11716,7070,18542,18542
airport53nDr0nDe1,0.333333,1.259058,1.144218,2.403276,13958,8377,22243,22243
grid16nDr1nDe0,2.736842,5.889647,0.637454,6.527101,20748,12431,23535,23535
metroplex14nDr1nDe1,7.709273,0.990556,0.125269,1.115825,4026,2788,6234,6234
airport53nDr0nDe2,1.142857,1.485733,1.327395,2.813128,14008,8421,22309,22309
grid15nDr1nDe0,1.842105,6.021443,0.727794,6.749237,23750,14283,27099,27099
metroplex12nDr0nDe2,14.837093,2.797687,0.618648,3.416335,7220,4741,11030,11030
airport58nDr0nDe3,1.614035,0.437599,0.141873,0.579472,5112,3286,7920,7920
airport5nDr1nDe0,0.894737,0.200463,0.076145,0.276608,3374,2247,5080,5080
