instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
airport27,1001.000000,0.781430,0.250402,1.031832,13738,8200,21782,21782,2
airport44,1000.894737,0.784861,0.203016,0.987877,11602,7020,18079,18079,1
airport69,1.310777,0.605145,0.563392,1.168537,12192,7257,19215,19215,0
airport13,1001.000000,0.815454,0.260203,1.075657,14108,8371,22453,22453,2
airport18,1.105263,0.839726,0.321499,1.161225,13516,8073,21351,21351,2
airport67,1002.521303,0.737824,0.436471,1.174295,13304,7858,21046,21046,0
airport66,1001.894737,0.781203,0.184051,0.965254,12596,7544,19797,19797,0
airport15,1000.000000,0.673281,0.442416,1.115697,14494,8566,23351,23351,2
airport24,6001.315789,0.680282,0.231593,0.911875,13748,8145,22051,22051,2
airport68,1001.210526,0.821395,0.290957,1.112352,13596,8138,21443,21443,0
airport21,1.315789,0.741361,0.345038,1.086399,14756,8701,23671,23671,2
airport17,0.894737,0.709606,0.263867,0.973473,12718,7663,19918,19918,2
airport14,1.095238,0.837552,0.587764,1.425316,17146,10077,27920,27920,2
airport72,1.210526,0.647103,0.186145,0.833248,11998,7141,19010,19010,0
airport46,0.894737,1.025719,0.304595,1.330314,15858,9474,25387,25387,1
airport47,1.418546,0.712653,0.342574,1.055227,14770,8642,23877,23877,1
airport65,1000.894737,0.991580,0.512065,1.503645,16474,9764,26320,26320,0
airport0,1001.626566,0.749343,0.470705,1.220048,14184,8422,22679,22679,2
airport20,2.406015,0.827793,0.705006,1.532799,13700,8282,21584,21584,2
airport25,4.428571,0.752951,0.882123,1.635074,12472,7604,19506,19506,2
airport16,1.416040,0.839571,0.417965,1.257536,12880,7700,20315,20315,2
airport4,1000.947368,0.806769,0.219002,1.025771,13664,8153,21536,21536,1
airport12,2000.894737,0.923772,0.311220,1.234992,16756,9934,26875,26875,2
airport45,0.989975,0.739597,0.503933,1.243530,13096,7904,20557,20557,1
airport49,0.997494,1.041207,0.283656,1.324863,13318,8019,21081,21081,1
airport48,1.684211,0.621112,0.527747,1.148859,14684,8508,23981,23981,1
airport71,1.796992,0.611186,0.369320,0.980506,11596,6918,18130,18130,0
airport1,0.052632,0.709648,0.302454,1.012102,12624,7600,19888,19888,2
airport10,2.639098,1.080668,0.666584,1.747252,14230,8452,22620,22620,2
airport52,1.368421,0.677242,0.195198,0.872440,11756,7031,18454,18454,1
airport6,1.631579,0.886587,0.253637,1.140224,16446,9533,26803,26803,0
airport11,1.310777,0.642408,1.202308,1.844716,13274,7915,21131,21131,2
airport51,1.315789,0.809442,0.195365,1.004807,13068,7800,20593,20593,1
airport74,1001.922306,0.809092,0.479225,1.288317,14220,8547,22486,22486,0
airport75,1000.947368,0.739903,0.268955,1.008858,12318,7429,19350,19350,0
airport2,1001.000000,0.713905,0.238960,0.952865,12934,7683,20351,20351,2
airport53,0.832080,0.907551,0.235355,1.142906,14170,8433,22613,22613,1
airport73,0.761905,0.839487,0.457879,1.297366,13794,8356,21809,21809,0
airport58,2000.894737,0.618837,0.213755,0.832592,12170,7289,19131,19131,1
airport29,1001.000000,0.658059,0.324446,0.982505,14384,8407,23176,23176,2
airport55,4000.631579,0.657246,0.197246,0.854492,11198,6760,17528,17528,1
airport81,0.894737,0.589031,0.308528,0.897559,11374,6824,17806,17806,0
airport78,2002.428571,0.751725,0.435225,1.186950,13774,8253,22052,22052,0
airport54,2000.894737,0.656305,0.363731,1.020036,12164,7308,19224,19224,1
airport56,1000.894737,0.878272,0.263412,1.141684,15112,8987,24238,24238,1
airport76,1001.310777,0.712505,0.437885,1.150390,13346,8009,21202,21202,0
airport77,3.260652,0.669726,0.791245,1.460971,13362,7878,21535,21535,0
airport70,1.501253,0.729207,0.967769,1.696976,17278,10065,28401,28401,0
airport30,1001.052632,0.683742,0.265677,0.949419,12374,7426,19477,19477,2
airport57,1001.578947,0.894027,0.211419,1.105446,14698,8774,23373,23373,1
airport50,0.894737,0.931178,0.770297,1.701475,15794,9433,25177,25177,1
airport28,0.894737,0.746205,0.787263,1.533468,13652,8164,21698,21698,2
airport7,1000.894737,0.600188,0.238550,0.838738,11800,7059,18565,18565,0
airport80,1.468672,0.688323,0.440648,1.128971,11710,7110,18358,18358,0
airport82,1.310777,0.615375,0.522263,1.137638,12498,7496,19702,19702,0
airport32,1000.894737,0.710572,0.217032,0.927604,12732,7645,20026,20026,2
airport31,1.310777,0.612099,0.403781,1.015880,12556,7496,19920,19920,2
airport61,1000.894737,0.581931,0.453328,1.035259,11758,7029,18516,18516,1
airport5,1.310777,0.676477,0.511536,1.188013,12550,7522,19669,19669,1
airport86,1.310777,0.555875,0.330080,0.885955,12372,7278,19818,19818,0
airport34,1.310777,0.747879,0.459877,1.207756,14140,8314,22811,22811,2
airport63,1001.310777,0.607727,0.363139,0.970866,11232,6787,17451,17451,1
airport59,1001.310777,0.816413,0.587690,1.404103,12896,7809,20191,20191,1
airport64,1001.310777,0.670100,0.372043,1.042143,11948,7129,18835,18835,1
airport42,1001.157895,0.635028,0.185797,0.820825,11514,6913,18041,18041,2
airport62,1001.105263,0.646187,0.329464,0.975651,13092,7759,20961,20961,1
airport84,0.947368,0.743597,0.380307,1.123904,13632,8124,21634,21634,0
airport38,0.894737,0.663463,0.325033,0.988496,12000,7255,18843,18843,2
airport40,0.947368,0.658498,0.330345,0.988843,13324,7883,21324,21324,2
airport35,1.228070,0.710256,0.359403,1.069659,14982,8846,24209,24209,2
airport83,1.684211,0.665188,0.286960,0.952148,12060,7158,19022,19022,0
airport79,1.310777,0.730993,1.086435,1.817428,16424,9581,26808,26808,0
airport33,2000.894737,0.856703,0.456366,1.313069,14924,8935,23786,23786,2
airport60,0.894737,0.893338,0.997814,1.891152,14690,8756,23527,23527,1
airport69,1.310777,0.620897,0.554293,1.175190,12212,7277,19245,19245,1
airport66,1001.578947,0.781154,0.191799,0.972953,12628,7576,19845,19845,1
airport3,1001.000000,0.747052,0.230479,0.977531,13584,8111,21647,21647,2
airport37,0.333333,0.802277,0.338841,1.141118,13164,8017,20680,20680,2
airport85,1000.807018,0.841977,0.323612,1.165589,14458,8626,22899,22899,0
airport88,3000.000000,0.779795,0.297002,1.076797,14106,8477,22480,22480,0
airport91,1001.263158,0.593044,0.205247,0.798291,11838,7027,18680,18680,0
airport39,1.000000,0.895378,0.289769,1.185147,15116,8997,24229,24229,2
airport43,1000.947368,0.642095,0.349095,0.991190,12660,7557,20140,20140,2
airport67,1002.258145,0.742197,0.708451,1.450648,13338,7892,21097,21097,1
airport36,0.894737,0.943397,0.639890,1.583287,13750,8239,21828,21828,2
airport65,1000.894737,1.068808,0.536021,1.604829,16492,9782,26347,26347,1
airport87,1.310777,0.750202,1.027896,1.778098,16862,9735,27754,27754,0
airport68,1001.105263,1.006710,0.247920,1.254630,13626,8168,21488,21488,1
airport44,1000.894737,0.686377,0.336124,1.022501,11620,7038,18106,18106,2
airport72,1.105263,0.844945,0.242786,1.087731,12026,7169,19052,19052,1
airport97,1001.105263,0.604555,0.215426,0.819981,12928,7488,20931,20931,0
airport45,0.989975,0.761950,0.470785,1.232735,13108,7916,20575,20575,2
airport8,2001.000000,1.226890,0.411334,1.638224,14104,8433,22224,22224,0
airport46,0.894737,0.906617,0.758201,1.664818,15874,9490,25411,25411,2
airport92,1001.406015,1.224401,0.480791,1.705192,12520,7488,19708,19708,0
airport47,1.260652,0.733050,0.521342,1.254392,14798,8670,23919,23919,2
airport71,1.639098,0.764820,0.396598,1.161418,11620,6942,18166,18166,1
airport6,1.368421,0.879949,0.455116,1.335065,16476,9563,26848,26848,1
airport4,1000.894737,0.935919,0.338216,1.274135,13690,8179,21575,21575,2
airport94,1001.052632,1.234627,0.261202,1.495829,14114,8476,22509,22509,0
airport90,1001.644110,1.319340,0.779821,2.099161,12940,7793,20346,20346,0
airport49,0.944862,0.982826,0.263538,1.246364,13344,8045,21120,21120,2
airport73,0.761905,0.906262,0.396907,1.303169,13816,8378,21842,21842,1
airport95,1.210526,0.902800,0.320571,1.223371,12784,7615,20336,20336,0
airport48,1.421053,0.803512,0.990080,1.793592,14712,8536,24023,24023,2
airport98,1.310777,0.681628,0.509881,1.191509,14326,8441,23097,23097,0
airport74,1003.260652,0.987397,0.772288,1.759685,14240,8567,22516,22516,1
airport99,8001.305764,1.047414,0.435984,1.483398,13040,7807,20753,20753,0
airport52,1.210526,1.060963,0.192587,1.253550,11786,7061,18499,18499,2
airport75,1000.894737,1.510678,0.341269,1.851947,12346,7457,19392,19392,1
airport53,0.621554,0.831613,0.247887,1.079500,14198,8461,22655,22655,2
airport55,4000.473684,0.684831,0.225241,0.910072,11228,6790,17573,17573,2
airport51,1.157895,1.119860,0.363219,1.483079,13098,7830,20638,20638,2
airport76,1001.310777,0.745637,0.489151,1.234788,13362,8025,21226,21226,1
airport70,1.501253,0.797669,0.993102,1.790771,17284,10071,28410,28410,1
airport58,2000.894737,0.646213,0.242035,0.888248,12180,7299,19146,19146,2
airport96,0.894737,1.315234,0.236539,1.551773,12280,7401,19323,19323,0
airport77,3.260652,0.647501,0.836950,1.484451,13370,7886,21547,21547,1
airport93,0.894737,1.348980,0.829224,2.178204,13834,8371,21742,21742,0
airport81,0.894737,1.045574,0.884400,1.929974,11392,6842,17833,17833,1
airport57,1001.368421,1.119521,0.227935,1.347456,14728,8804,23418,23418,2
airport80,1.468672,0.887761,0.785113,1.672874,11722,7122,18376,18376,1
airport61,1000.894737,0.617620,0.403728,1.021348,11776,7047,18543,18543,2
airport78,2002.428571,1.427935,0.486376,1.914311,13794,8273,22082,22082,1
airport82,1.310777,0.869401,0.728488,1.597889,12506,7504,19714,19714,1
airport54,2000.894737,0.890714,0.267633,1.158347,12172,7316,19236,19236,2
airport86,1.310777,0.597798,0.498200,1.095998,12390,7296,19845,19845,1
airport50,0.894737,1.149521,0.987878,2.137399,15802,9441,25189,25189,2
airport56,1000.894737,1.455397,0.309174,1.764571,15130,9005,24265,24265,2
airport5,1.310777,0.776459,0.434379,1.210838,12568,7540,19696,19696,2
airport7,1000.894737,0.697563,0.361624,1.059187,11810,7069,18580,18580,1
airport79,1.310777,0.835250,0.977925,1.813175,16444,9601,26838,26838,1
airport84,0.894737,1.442987,0.249618,1.692605,13656,8148,21670,21670,1
airport64,1003.260652,0.626088,0.617502,1.243590,11966,7147,18862,18862,2
airport59,1001.310777,0.812044,0.652727,1.464771,12904,7817,20203,20203,2
airport83,1.421053,0.765237,0.188649,0.953886,12092,7190,19070,19070,1
airport62,1001.000000,0.684442,0.247523,0.931965,13120,7787,21003,21003,2
airport63,1003.260652,0.852238,0.376422,1.228660,11248,6803,17475,17475,2
airport60,0.894737,1.083305,1.076843,2.160148,14696,8762,23536,23536,2
airport85,1000.649123,0.916477,0.252992,1.169469,14490,8658,22947,22947,1
airport87,1.310777,0.774053,1.366574,2.140627,16868,9741,27763,27763,1
airport9,2.017544,1.258375,1.832267,3.090642,16718,9926,26748,26748,0
airport91,1001.105263,0.769165,0.202839,0.972004,11864,7053,18719,18719,1
airport88,3000.000000,0.916936,0.683215,1.600151,14124,8495,22507,22507,1
airport65,1000.894737,1.330645,0.362124,1.692769,16510,9800,26374,26374,2
airport66,1001.315789,0.959160,0.744640,1.703800,12660,7608,19893,19893,2
airport69,3.260652,0.820948,0.669697,1.490645,12232,7297,19275,19275,2
airport67,1002.047619,0.817827,1.064848,1.882675,13370,7924,21145,21145,2
airport92,1001.406015,0.728001,0.651362,1.379363,12536,7504,19732,19732,1
airport97,1001.000000,0.830989,0.347157,1.178146,12950,7510,20964,20964,1
airport72,1.000000,0.641530,0.295055,0.936585,12054,7197,19094,19094,2
airport68,1001.000000,1.566425,0.390005,1.956430,13656,8198,21533,21533,2
airport8,2000.894737,1.609288,0.260654,1.869942,14130,8459,22263,22263,1
airport90,1001.644110,0.787212,0.658505,1.445717,12960,7813,20376,20376,1
airport71,1.533835,1.021419,0.277301,1.298720,11644,6966,18202,18202,2
airport6,1.210526,1.398428,0.304424,1.702852,16506,9593,26893,26893,2
airport98,1.310777,0.684037,0.504742,1.188779,14344,8459,23124,23124,1
airport95,1.105263,1.228576,0.219596,1.448172,12812,7643,20378,20378,1
airport94,1001.000000,1.341361,0.434682,1.776043,14138,8500,22545,22545,1
airport99,6001.105263,1.391252,0.309921,1.701173,13066,7833,20792,20792,1
airport73,0.761905,1.250786,0.495914,1.746700,13836,8398,21872,21872,2
airport96,0.894737,1.377210,0.485900,1.863110,12296,7417,19347,19347,1
airport81,0.894737,0.843430,0.267577,1.111007,11408,6858,17857,17857,2
airport70,1.501253,0.964851,1.225616,2.190467,17288,10075,28416,28416,2
airport75,1000.894737,1.522554,0.363046,1.885600,12368,7479,19425,19425,2
airport93,0.894737,1.078030,0.442930,1.520960,13848,8385,21763,21763,1
airport7,1000.894737,0.747528,0.342385,1.089913,11820,7079,18595,18595,2
airport77,3.260652,0.614434,1.317161,1.931595,13376,7892,21556,21556,2
airport74,1003.260652,1.488239,0.694866,2.183105,14254,8581,22537,22537,2
airport76,1003.260652,0.801817,0.584711,1.386528,13376,8039,21247,21247,2
airport78,2002.428571,1.387937,0.813552,2.201489,13810,8289,22106,22106,2
airport80,1.468672,1.181129,0.473571,1.654700,11734,7134,18394,18394,2
airport82,3.260652,1.199142,0.509984,1.709126,12514,7512,19726,19726,2
airport83,1.210526,0.784776,0.232324,1.017100,12124,7222,19118,19118,2
airport84,0.894737,1.418299,0.305878,1.724177,13678,8170,21703,21703,2
airport86,1.310777,0.789338,0.663590,1.452928,12408,7314,19872,19872,2
airport9,2.017544,1.681899,1.286915,2.968814,16726,9934,26760,26760,1
airport85,1000.543860,1.627582,0.653658,2.281240,14520,8688,22992,22992,2
airport79,1.310777,1.246744,1.428477,2.675221,16462,9619,26865,26865,2
airport88,3000.000000,1.036285,0.593787,1.630072,14142,8513,22534,22534,2
airport87,1.310777,1.048396,1.727787,2.776183,16874,9747,27772,27772,2
airport91,1001.000000,1.088858,0.543444,1.632302,11890,7079,18758,18758,2
airport97,1000.894737,0.671543,0.506569,1.178112,12972,7532,20997,20997,2
grid11,1.947368,5.242140,0.451318,5.693458,23902,14248,27307,27307,0
airport8,2000.894737,1.470661,0.395688,1.866349,14152,8481,22296,22296,2
airport99,6001.000000,1.212312,0.343855,1.556167,13092,7859,20831,20831,2
airport90,1003.260652,1.206542,1.201995,2.408537,12978,7831,20403,20403,2
airport95,1.000000,1.035166,0.384484,1.419650,12840,7671,20420,20420,2
grid18,1002.508772,5.216508,1.471526,6.688034,22764,13738,26076,26076,0
airport94,1000.947368,1.316714,0.599238,1.915952,14162,8524,22581,22581,2
airport96,0.894737,0.844566,0.723088,1.567654,12312,7433,19371,19371,2
airport98,1.310777,1.299292,0.714761,2.014053,14362,8477,23151,23151,2
airport92,1003.260652,0.945348,1.865282,2.810630,12550,7518,19753,19753,2
grid12,1003.791980,4.976313,2.307547,7.283860,24608,14874,28367,28367,0
grid20,1.754386,4.347782,1.889688,6.237470,24606,14900,28367,28367,0
airport93,0.894737,1.653576,0.733235,2.386811,13860,8397,21781,21781,2
grid10,0.000000,5.252570,1.551527,6.804097,25114,15079,28876,28876,0
grid1,1000.947368,5.834012,1.214355,7.048367,25820,15537,29942,29942,0
grid21,4005.456140,5.016977,2.020224,7.037201,22774,13719,26161,26161,0
grid23,1001.771930,4.255438,1.221270,5.476708,22256,13478,25486,25486,0
airport9,3.967419,1.865815,1.763102,3.628917,16734,9942,26772,26772,2
grid0,1001.421053,4.964588,0.995158,5.959746,21734,13137,24951,24951,1
grid0,2004.493734,4.740333,5.631170,10.371503,21706,13109,24909,24909,0
grid15,2.428571,5.564094,4.763766,10.327860,26472,15883,30228,30228,0
grid14,1002.265664,5.951263,2.305405,8.256668,22774,13769,25923,25923,0
grid16,4002.736842,6.919748,1.393597,8.313345,25092,14957,28408,28408,0
grid25,2003.165414,6.323499,3.478543,9.802042,25236,15076,29077,29077,0
grid27,0.842105,7.268675,0.861677,8.130352,24914,14883,28580,28580,0
grid17,1004.037594,6.086309,3.784504,9.870813,27202,16306,31627,31627,0
grid11,1.315789,6.602274,0.646620,7.248894,23952,14298,27382,27382,1
grid19,3008.478697,6.043509,4.069205,10.112714,24284,14645,28137,28137,0
grid13,2.872180,6.482750,2.468090,8.950840,24902,14969,28774,28774,0
grid10,0.263158,6.649373,1.800564,8.449937,25128,15093,28897,28897,1
grid15,2.270677,7.548741,2.401073,9.949814,26498,15909,30267,30267,1
grid26,1008.383459,6.106367,3.816058,9.922425,25468,15164,29252,29252,0
grid18,1002.403509,6.366000,3.172488,9.538488,22798,13772,26127,26127,1
grid1,1001.052632,7.372128,0.803445,8.175573,25860,15577,30002,30002,1
grid22,3001.250627,7.339945,1.979183,9.319128,25690,15274,28741,28741,0
grid20,1.964912,7.146565,2.302718,9.449283,24618,14912,28385,28385,1
grid12,1003.791980,6.229551,2.555762,8.785313,24614,14880,28376,28376,1
grid14,1002.476190,6.032972,3.294185,9.327157,22798,13793,25959,25959,1
grid21,4005.140351,6.515120,3.262552,9.777672,22816,13761,26224,26224,1
grid16,4002.631579,7.134876,2.094088,9.228964,25132,14997,28468,28468,1
grid0,1001.842105,6.051989,1.352635,7.404624,21758,13161,24987,24987,2
grid17,1.526316,7.257551,0.970766,8.228317,27242,16346,31687,31687,1
grid23,1001.614035,5.697640,1.368301,7.065941,22292,13514,25540,25540,1
grid24,2.699248,6.264643,1.935553,8.200196,25058,15015,28893,28893,0
grid27,0.578947,6.850794,1.425707,8.276501,24958,14927,28646,28646,1
grid19,3008.110276,6.218082,3.004416,9.222498,24324,14685,28197,28197,1
grid11,1.473684,6.415748,0.630426,7.046174,24004,14350,27460,27460,2
grid25,2003.060150,6.435297,5.359424,11.794721,25266,15106,29122,29122,1
grid15,2.165414,7.144771,1.788948,8.933719,26522,15933,30303,30303,2
grid18,1002.035088,6.319871,1.733531,8.053402,22828,13802,26172,26172,2
grid13,5.696742,6.833351,6.220294,13.053645,24914,14981,28792,28792,1
grid10,0.263158,6.071714,2.820816,8.892530,25134,15099,28906,28906,2
grid20,1.964912,6.809009,2.259587,9.068596,24628,14922,28400,28400,2
grid12,1003.897243,6.590334,3.199145,9.789479,24620,14886,28385,28385,2
grid1,1000.947368,6.347823,1.478642,7.826465,25898,15615,30059,30059,2
grid26,1007.839599,6.150112,3.184923,9.335035,25520,15216,29330,29330,1
grid25,1000.842105,7.076012,2.032200,9.108212,25294,15134,29164,29164,2
grid23,1001.456140,5.841576,1.163572,7.005148,22322,13544,25585,25585,2
grid21,4005.192982,6.717681,3.121509,9.839190,22856,13801,26284,26284,2
grid16,4002.421053,7.070775,1.558349,8.629124,25166,15031,28519,28519,2
grid28,5.263158,7.689830,2.277465,9.967295,26742,15932,30561,30561,0
grid27,0.421053,7.091578,0.767790,7.859368,25002,14971,28712,28712,2
grid19,3006.471178,6.794317,2.137474,8.931791,24364,14725,28257,28257,2
grid22,3001.408521,7.206360,2.045378,9.251738,25710,15294,28771,28771,1
grid31,1.789474,6.035608,0.564568,6.600176,22704,13666,25956,25956,0
grid30,1002.365915,7.031141,1.644894,8.676035,23768,14270,27386,27386,0
grid2,3.017544,6.921848,2.393139,9.314987,26352,15823,30130,30130,0
grid33,2.661654,6.199769,1.345003,7.544772,24726,14788,28607,28607,0
grid14,1002.423559,6.196652,2.283415,8.480067,22816,13811,25986,25986,2
grid24,2.751880,6.388199,2.436676,8.824875,25102,15059,28959,28959,1
grid32,5.177945,6.239559,2.692201,8.931760,23792,14314,27232,27232,0
grid36,2002.000000,6.231618,0.850815,7.082433,23362,14076,26871,26871,0
grid38,8002.310777,6.887000,1.197484,8.084484,24644,14745,28200,28200,0
grid28,3.010025,7.326085,1.490967,8.817052,26782,15972,30621,30621,1
grid17,1.368421,7.550500,1.039155,8.589655,27276,16380,31738,31738,2
