instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed
metroplex15nDr1nDe1,3.215539,2.157255,1.297790,3.455045,15486,15364,55604,55604
metroplex16nDr0nDe1,12.631579,1.719615,1.295443,3.015058,14212,14102,51744,51744
metroplex19nDr0nDe2,3.789474,0.196544,0.059300,0.255844,2382,2378,7143,7143
metroplex19nDr1nDe1,2.203008,0.334491,0.057305,0.391796,3258,3242,9786,9786
grid11nDr1nDe0,3.210526,0.364221,0.097031,0.461252,5264,5258,17693,17693
grid11nDr1nDe1,3.626566,0.343986,0.089424,0.433410,4776,4774,16076,16076
grid10nDr1nDe1,3.172932,0.382419,0.115462,0.497881,5640,5624,18627,18627
metroplex1nDr1nDe0,2.105263,0.401747,0.080220,0.481967,3952,3938,12640,12640
grid10nDr0nDe3,3.922306,0.404731,0.117037,0.521768,4544,4534,14449,14449
grid12nDr1nDe0,2.210526,0.752403,0.204561,0.956964,8748,8714,30760,30760
metroplex19nDr1nDe0,2.210526,0.860883,0.326208,1.187091,8156,8104,28569,28569
grid10nDr1nDe0,2.263158,0.963210,0.482894,1.446104,12248,12186,44383,44383
grid12nDr0nDe1,3.288221,0.903415,0.358014,1.261429,11986,11932,44251,44251
grid12nDr1nDe1,2.649123,0.840001,0.388660,1.228661,11386,11336,41857,41857
grid13nDr0nDe1,5.932331,0.815558,0.163095,0.978653,6682,6656,22851,22851
grid13nDr1nDe0,3.052632,0.463258,0.142403,0.605661,6402,6384,21907,21907
grid0nDr1nDe1,5.694236,0.887332,0.643373,1.530705,10910,10852,38701,38701
metroplex16nDr0nDe2,19.739348,1.741665,2.146795,3.888460,14218,14106,51750,51750
metroplex18nDr1nDe1,4.421053,1.740526,0.577244,2.317770,11904,11828,42831,42831
grid11nDr0nDe3,5.964912,0.552334,0.185252,0.737586,7516,7486,25761,25761
grid0nDr1nDe0,3.526316,1.328619,0.655052,1.983671,15170,15092,56082,56082
metroplex18nDr0nDe3,5.666667,2.174389,0.372641,2.547030,10406,10332,36645,36645
metroplex19nDr0nDe3,4.102757,0.756814,0.119357,0.876171,4784,4752,15398,15398
grid13nDr0nDe2,6.686717,0.760381,0.207724,0.968105,6688,6660,22857,22857
metroplex20nDr1nDe0,2.578947,0.105498,0.023376,0.128874,1254,1253,3319,3319
metroplex18nDr0nDe1,13.395990,1.505855,0.682940,2.188795,11156,11086,39908,39908
metroplex19nDr0nDe1,3.626566,1.604750,0.881076,2.485826,12450,12360,45202,45202
grid13nDr1nDe1,1.807018,0.590950,0.341687,0.932637,8190,8150,28665,28665
grid14nDr0nDe2,2.842105,0.253142,0.066416,0.319558,3834,3830,12156,12156
metroplex20nDr0nDe1,3.310777,0.564093,0.103241,0.667334,4244,4218,13368,13368
grid10nDr0nDe1,2.358396,1.091936,0.581697,1.673633,13468,13396,49124,49124
metroplex1nDr1nDe1,2.418546,1.029550,0.366906,1.396456,9482,9424,33749,33749
grid12nDr0nDe2,9.578947,0.859610,0.489719,1.349329,11392,11340,41865,41865
grid11nDr0nDe1,2.832080,1.043375,0.343201,1.386576,12244,12180,43893,43893
grid11nDr0nDe2,8.899749,1.405817,1.067267,2.473084,14800,14718,54199,54199
grid13nDr0nDe3,8.553885,0.564315,0.281642,0.845957,7874,7838,27600,27600
metroplex1nDr0nDe1,12.390977,0.795915,0.356662,1.152577,6904,6864,23635,23635
grid0nDr0nDe1,3.498747,1.988214,0.699060,2.687274,15232,15148,56168,56168
grid12nDr0nDe3,3.020050,1.093492,0.901065,1.994557,13992,13916,51546,51546
metroplex15nDr0nDe1,9.461153,3.059495,3.965472,7.024967,19206,19042,70004,70004
metroplex20nDr1nDe1,5.824561,0.903450,0.220245,1.123695,6128,6092,20207,20207
grid14nDr1nDe0,2.263158,1.216818,0.520062,1.736880,14840,14764,54364,54364
grid0nDr0nDe2,2.982456,1.562195,0.941755,2.503950,17748,17652,66299,66299
metroplex10nDr0nDe3,18.967419,2.800350,4.016259,6.816609,18494,18356,70220,70220
metroplex20nDr0nDe2,12.107769,0.698660,0.224734,0.923394,6470,6428,21533,21533
metroplex18nDr0nDe2,15.130326,2.136848,1.089696,3.226544,14840,14740,54632,54632
metroplex21nDr1nDe1,4.418546,1.108589,0.281455,1.390044,8526,8454,28579,28579
grid17nDr0nDe2,6.481203,0.507216,0.155833,0.663049,7086,7058,24237,24237
metroplex22nDr1nDe0,2.578947,0.620069,0.106678,0.726747,5596,5568,18259,18259
metroplex22nDr0nDe1,4.102757,1.214146,0.316659,1.530805,9974,9916,35524,35524
grid17nDr0nDe1,3.042607,1.254740,0.286959,1.541699,10698,10654,38457,38457
grid17nDr1nDe0,2.421053,0.761226,0.205871,0.967097,7714,7684,26428,26428
metroplex22nDr1nDe1,4.406015,0.540483,0.067294,0.607777,2954,2944,8813,8813
grid10nDr0nDe2,5.453634,1.874836,1.528594,3.403430,22028,21922,84342,84342
grid17nDr0nDe3,7.912281,0.527355,0.164473,0.691828,6298,6276,21335,21335
grid17nDr1nDe1,9.185464,0.565106,0.193783,0.758889,7388,7360,25375,25375
metroplex22nDr0nDe2,4.621554,1.225820,0.271211,1.497031,8664,8608,30175,30175
grid16nDr1nDe1,2.481203,1.267758,0.930474,2.198232,13556,13484,48937,48937
grid16nDr1nDe0,2.736842,1.858510,0.705519,2.564029,20748,20654,78365,78365
metroplex23nDr0nDe2,11.172932,0.469682,0.034787,0.504469,2220,2216,6152,6152
grid15nDr1nDe0,1.842105,2.401986,1.021650,3.423636,23750,23628,90933,90933
grid0nDr0nDe3,6.408521,1.841940,1.623546,3.465486,20112,20002,75342,75342
grid18nDr1nDe0,2.000000,0.453948,0.146873,0.600821,6582,6562,22395,22395
grid14nDr1nDe1,2.967419,2.156425,1.489367,3.645792,20462,20354,77217,77217
metroplex20nDr0nDe3,10.005013,1.055928,0.465662,1.521590,9096,9036,31387,31387
metroplex21nDr1nDe0,1.526316,2.262931,1.217860,3.480791,15250,15130,55426,55426
grid16nDr0nDe1,2.145363,2.151261,1.148327,3.299588,23550,23428,88778,88778
grid14nDr0nDe1,1.478697,1.992572,2.026009,4.018581,21936,21808,82057,82057
metroplex15nDr0nDe3,7.711779,4.458189,2.223918,6.682107,18860,18702,68915,68915
metroplex15nDr0nDe2,6.824561,3.843071,1.784992,5.628063,19148,18986,69920,69920
metroplex1nDr0nDe3,15.270677,0.869380,0.335836,1.205216,6598,6562,22555,22555
metroplex0nDr0nDe3,12.010025,1.946438,1.397681,3.344119,14342,14224,51685,51685
grid19nDr1nDe1,10.553885,0.594331,0.133838,0.728169,6446,6430,21747,21747
grid19nDr1nDe0,2.578947,1.035871,0.382214,1.418085,10944,10892,38944,38944
metroplex21nDr0nDe1,1.624060,2.794023,0.849031,3.643054,16958,16826,62414,62414
grid1nDr1nDe0,2.210526,0.583524,0.222079,0.805603,8424,8404,29913,29913
metroplex23nDr1nDe0,2.315789,1.840063,0.769977,2.610040,11568,11480,41363,41363
grid15nDr1nDe1,3.779449,2.221638,1.175156,3.396794,23588,23472,90699,90699
grid18nDr0nDe1,4.441103,1.095709,0.675163,1.770872,13054,12992,47824,47824
grid19nDr0nDe3,7.511278,0.662791,0.286422,0.949213,8306,8272,28663,28663
grid1nDr0nDe1,9.245614,0.994723,0.681092,1.675815,12962,12916,47621,47621
grid18nDr0nDe2,8.190476,1.729469,0.805774,2.535243,16340,16250,60936,60936
grid19nDr0nDe1,5.674185,1.402507,0.843689,2.246196,14700,14628,54388,54388
grid16nDr0nDe2,4.709273,2.601729,1.809461,4.411190,23556,23432,88784,88784
grid20nDr1nDe0,1.736842,0.079201,0.035911,0.115112,1568,1568,4315,4315
grid20nDr0nDe1,3.375940,0.647075,0.117372,0.764447,5674,5660,19016,19016
metroplex23nDr1nDe1,6.453634,1.672351,1.532277,3.204628,12710,12612,45979,45979
metroplex10nDr0nDe1,18.583960,2.132806,9.575550,11.708356,13972,13876,52285,52285
grid16nDr0nDe3,2.824561,2.287972,1.745974,4.033946,24410,24268,91524,91524
grid18nDr1nDe1,1.794486,1.197729,0.738497,1.936226,15024,14938,55287,55287
grid14nDr0nDe3,4.428571,2.063430,2.356056,4.419486,22206,22044,82411,82411
grid15nDr0nDe1,4.360902,3.570766,3.230961,6.801727,25550,25406,97632,97632
grid19nDr0nDe2,9.250627,0.937687,0.641195,1.578882,12450,12388,45214,45214
grid22nDr1nDe0,1.526316,0.142927,0.056858,0.199785,2634,2634,8219,8219
grid20nDr0nDe3,14.721805,0.574317,0.260840,0.835157,7826,7790,26859,26859
grid20nDr0nDe2,10.180451,0.795427,0.276556,1.071983,7820,7786,26853,26853
metroplex16nDr0nDe3,7.942356,2.487848,3.189524,5.677372,17408,17278,64575,64575
airport0nDr1nDe0,0.894737,0.126451,0.080891,0.207342,2788,2788,8842,8842
airport0nDr0nDe1,1.075188,0.146791,0.090194,0.236985,3288,3286,10717,10717
airport12nDr1nDe1,1.411028,0.150682,0.071763,0.222445,3848,3846,13472,13472
grid1nDr1nDe1,2.609023,1.244933,0.671967,1.916900,14174,14112,52021,52021
grid20nDr1nDe1,2.934837,0.876804,0.332605,1.209409,9984,9942,35835,35835
airport11nDr1nDe1,0.937343,0.262199,0.156731,0.418930,5246,5232,17779,17779
airport10nDr1nDe0,0.789474,0.300958,0.145809,0.446767,5740,5720,19179,19179
airport11nDr0nDe3,1.699248,0.271224,0.127441,0.398665,5258,5240,17793,17793
airport0nDr1nDe1,0.822055,0.278733,0.212316,0.491049,5620,5598,18885,18885
airport13nDr0nDe1,1.305764,0.107701,0.081754,0.189455,2846,2844,8898,8898
airport11nDr1nDe0,0.526316,0.217906,0.259165,0.477071,5884,5858,19845,19845
airport13nDr1nDe0,0.631579,0.012660,0.010302,0.022962,278,278,511,511
grid22nDr0nDe1,3.466165,1.014494,0.208553,1.223047,7914,7882,27196,27196
airport12nDr1nDe0,1.631579,0.301014,0.263718,0.564732,7874,7854,28317,28317
airport12nDr0nDe1,0.884712,0.433569,0.281805,0.715374,8732,8706,31099,31099
airport10nDr1nDe1,3.699248,0.330254,0.348674,0.678928,6126,6102,20623,20623
airport13nDr0nDe2,3.832080,0.204201,0.150603,0.354804,5904,5884,19954,19954
metroplex26nDr0nDe1,2.401003,1.695675,0.386386,2.082061,10274,10212,35743,35743
airport14nDr0nDe2,1.518797,0.125378,0.068219,0.193597,3754,3750,12663,12663
airport12nDr0nDe2,1.471178,0.470539,0.418426,0.888965,9898,9868,35777,35777
airport11nDr0nDe2,1.032581,0.378219,0.365582,0.743801,10840,10798,38977,38977
airport12nDr0nDe3,2.157895,0.448736,0.459663,0.908399,10748,10712,39158,39158
airport13nDr1nDe1,1.411028,0.165570,0.119547,0.285117,5392,5378,18235,18235
grid1nDr0nDe2,8.333333,1.546172,1.564195,3.110367,16580,16502,61878,61878
grid22nDr1nDe1,5.037594,0.838773,0.334686,1.173459,10154,10104,35606,35606
airport0nDr0nDe2,1.433584,0.733138,0.664171,1.397309,12034,11990,43841,43841
airport10nDr0nDe3,2.573935,0.531059,0.535539,1.066598,12190,12140,43887,43887
metroplex26nDr1nDe0,2.789474,0.813935,0.246533,1.060468,7290,7250,24718,24718
airport10nDr0nDe1,1.295739,0.858598,0.502642,1.361240,12582,12530,45216,45216
grid22nDr0nDe2,14.213033,0.789811,0.423560,1.213371,7920,7886,27202,27202
grid1nDr0nDe3,4.305764,1.262205,0.942449,2.204654,13708,13642,50116,50116
grid18nDr0nDe3,9.007519,2.478087,2.709391,5.187478,19738,19632,74866,74866
airport11nDr0nDe1,1.295739,0.406779,0.963369,1.370148,11220,11176,40271,40271
airport17nDr0nDe1,1.200501,0.103008,0.056482,0.159490,2898,2896,9128,9128
airport16nDr0nDe3,1.909774,0.284689,0.378486,0.663175,8212,8174,28382,28382
airport16nDr0nDe2,1.972431,0.299309,0.380684,0.679993,8908,8866,31136,31136
airport17nDr1nDe0,1.052632,0.081226,0.058545,0.139771,2052,2052,6047,6047
airport10nDr0nDe2,1.115288,0.935030,0.859733,1.794763,13432,13368,47956,47956
metroplex26nDr1nDe1,8.812030,0.435231,0.082922,0.518153,3380,3368,10567,10567
airport17nDr0nDe2,1.476190,0.192021,0.143350,0.335371,6022,5998,20406,20406
airport17nDr0nDe3,3.822055,0.083443,0.052198,0.135641,2910,2904,9140,9140
grid22nDr0nDe3,4.969925,0.968686,0.317727,1.286413,9460,9416,33253,33253
airport16nDr1nDe0,1.000000,0.400709,0.414788,0.815497,11052,11008,39230,39230
metroplex24nDr1nDe0,0.789474,3.487434,2.085055,5.572489,20822,20676,77000,77000
airport0nDr0nDe3,1.300752,0.607348,1.423851,2.031199,13326,13264,47936,47936
airport18nDr1nDe0,1.157895,0.044807,0.026102,0.070909,992,991,2643,2643
airport15nDr1nDe1,2.596491,0.638536,0.445023,1.083559,12678,12636,47540,47540
airport18nDr0nDe1,1.548872,0.090786,0.047104,0.137890,2626,2624,7861,7861
airport14nDr1nDe0,1.263158,0.930017,0.663638,1.593655,16098,16055,61416,61416
airport16nDr1nDe1,10.192982,0.260976,0.710013,0.970989,6092,6066,20355,20355
airport15nDr1nDe0,0.052632,0.790050,0.736414,1.526464,14078,14026,51899,51899
airport19nDr1nDe0,1.421053,0.087489,0.035971,0.123460,1818,1818,5474,5474
airport15nDr0nDe1,0.476190,0.530033,1.296954,1.826987,14164,14098,52009,52009
airport18nDr0nDe3,5.583960,0.210167,0.116135,0.326302,5140,5122,16800,16800
airport14nDr1nDe1,1.348371,0.734539,1.411275,2.145814,16148,16100,61482,61482
airport19nDr0nDe1,1.032581,0.258917,0.159161,0.418078,6158,6136,21374,21374
airport19nDr0nDe3,1.646617,0.113347,0.053937,0.167284,2976,2970,9334,9334
airport1nDr1nDe0,1.052632,0.036423,0.017896,0.054319,828,828,2174,2174
airport1nDr0nDe1,0.979950,0.108052,0.073243,0.181295,3696,3686,12298,12298
grid21nDr1nDe0,1.105263,2.292222,1.569572,3.861794,19856,19752,74816,74816
grid21nDr1nDe1,4.406015,1.949740,1.532082,3.481822,17392,17304,65233,65233
airport19nDr1nDe1,1.032581,0.218700,0.151855,0.370555,5086,5072,17431,17431
airport16nDr0nDe1,0.285714,0.797802,1.139874,1.937676,12152,12082,42552,42552
airport18nDr1nDe1,6.175439,0.317738,0.266315,0.584053,7084,7054,24106,24106
airport17nDr1nDe1,1.253133,0.576622,0.464406,1.041028,9228,9190,32251,32251
airport15nDr0nDe2,1.476190,0.477215,1.212705,1.689920,14206,14134,52063,52063
airport20nDr1nDe0,0.736842,0.153747,0.070465,0.224212,2862,2862,8667,8667
airport20nDr0nDe1,3.378446,0.193661,0.097383,0.291044,3568,3558,11116,11116
airport1nDr1nDe1,0.726817,0.204661,0.185134,0.389795,6648,6622,22887,22887
grid21nDr0nDe3,7.516291,2.492113,1.315902,3.808015,18160,18062,67925,67925
airport20nDr0nDe2,3.568922,0.147662,0.124756,0.272418,3574,3562,11122,11122
airport1nDr0nDe2,1.476190,0.302302,0.314114,0.616416,8592,8556,30208,30208
metroplex24nDr0nDe1,1.729323,4.268880,3.030517,7.299397,21200,21026,77842,77842
metroplex24nDr1nDe1,6.689223,2.563376,3.052451,5.615827,17552,17438,64751,64751
metroplex25nDr1nDe0,2.052632,4.728201,1.675510,6.403711,17976,17838,66360,66360
airport22nDr1nDe0,0.789474,0.071013,0.029599,0.100612,1514,1513,4305,4305
airport15nDr0nDe3,1.761905,0.598575,1.239743,1.838318,14212,14138,52069,52069
airport18nDr0nDe2,1.634085,0.488496,0.666832,1.155328,12114,12062,43100,43100
airport19nDr0nDe2,2.120301,0.500010,0.568367,1.068377,11640,11594,42101,42101
airport22nDr0nDe2,1.581454,0.108592,0.068271,0.176863,3516,3508,11375,11375
airport14nDr0nDe1,1.761905,0.570184,1.775872,2.346056,16966,16886,63430,63430
grid15nDr0nDe2,5.463659,2.912193,4.625111,7.537304,25634,25482,97746,97746
metroplex26nDr0nDe2,12.676692,1.861947,0.901375,2.763322,11502,11428,40567,40567
airport22nDr0nDe1,1.270677,0.234993,0.159614,0.394607,5524,5510,19133,19133
airport22nDr1nDe1,1.295739,0.117234,0.076489,0.193723,3510,3504,11367,11367
metroplex25nDr1nDe1,3.330827,2.684213,1.204322,3.888535,15794,15680,57661,57661
metroplex27nDr0nDe1,3.771930,1.005023,0.422905,1.427928,7284,7234,24552,24552
airport22nDr0nDe3,1.593985,0.205414,0.149213,0.354627,6474,6454,22857,22857
airport20nDr1nDe1,0.979950,0.377476,0.431879,0.809355,8914,8872,31143,31143
grid23nDr1nDe0,1.315789,2.190245,1.121265,3.311510,20560,20462,78444,78444
airport14nDr0nDe3,2.904762,0.638486,2.036898,2.675384,16978,16894,63442,63442
airport23nDr0nDe2,1.466165,0.170701,0.141886,0.312587,4086,4076,13614,13614
airport13nDr0nDe3,3.000000,0.812902,2.925412,3.738314,13826,13740,49079,49079
airport1nDr0nDe3,2.278195,0.538281,0.680783,1.219064,11080,11034,39189,39189
metroplex27nDr1nDe0,2.894737,0.363687,0.074762,0.438449,3726,3710,11748,11748
grid21nDr0nDe2,9.436090,2.405808,1.675782,4.081590,22032,21908,83014,83014
airport23nDr1nDe0,0.526316,0.283560,0.560463,0.844023,8610,8576,30543,30543
airport23nDr0nDe1,1.476190,0.491766,0.464853,0.956619,10354,10310,36869,36869
airport23nDr1nDe1,0.884712,0.350557,0.420986,0.771543,8922,8884,31610,31610
metroplex24nDr0nDe2,6.616541,3.923037,2.993831,6.916868,21160,20990,77788,77788
grid23nDr1nDe1,7.027569,1.860008,1.544388,3.404396,19938,19844,76099,76099
airport21nDr1nDe1,4.132832,0.399279,0.662263,1.061542,11194,11156,41355,41355
airport21nDr0nDe1,0.476190,0.838312,0.782291,1.620603,14308,14244,52309,52309
grid24nDr1nDe0,2.052632,2.143846,1.355559,3.499405,21530,21440,83328,83328
airport24nDr1nDe0,1.157895,0.518732,0.566593,1.085325,13394,13344,49019,49019
airport21nDr1nDe0,0.210526,0.900036,0.718235,1.618271,14240,14184,52217,52217
airport23nDr0nDe3,0.962406,0.632433,1.006679,1.639112,11316,11258,40014,40014
airport26nDr0nDe3,2.568922,0.085664,0.062691,0.148355,2824,2818,8810,8810
grid23nDr0nDe1,3.864662,2.681873,2.293096,4.974969,21828,21706,82706,82706
airport24nDr1nDe1,0.832080,0.427638,0.515561,0.943199,12400,12356,45575,45575
grid21nDr0nDe1,7.233083,2.655550,2.430836,5.086386,21978,21856,82936,82936
metroplex25nDr0nDe1,1.370927,3.563139,4.031716,7.594855,18104,17956,66539,66539
airport27nDr1nDe0,1.052632,0.035596,0.022817,0.058413,820,820,2162,2162
grid15nDr0nDe3,4.385965,3.144656,3.262251,6.406907,25762,25596,97917,97917
airport20nDr0nDe3,2.285714,0.651559,0.927727,1.579286,13202,13128,46416,46416
metroplex27nDr0nDe2,6.117794,0.946123,0.248292,1.194415,7228,7182,24474,24474
airport26nDr0nDe2,1.380952,0.388264,0.273109,0.661373,8848,8816,31199,31199
airport26nDr1nDe1,1.147870,0.298135,0.161721,0.459856,5688,5674,19277,19277
airport27nDr0nDe1,1.075188,0.158316,0.060314,0.218630,3694,3686,11731,11731
airport27nDr1nDe1,1.042607,0.105480,0.093449,0.198929,3032,3030,9510,9510
airport26nDr1nDe0,0.842105,0.573515,0.330121,0.903636,9322,9294,33098,33098
airport21nDr0nDe2,1.238095,0.916757,1.466225,2.382982,14314,14248,52315,52315
airport25nDr1nDe1,1.543860,0.650709,0.729226,1.379935,11802,11750,42050,42050
airport25nDr1nDe0,1.315789,0.808655,0.632322,1.440977,11830,11780,42095,42095
airport24nDr0nDe1,0.571429,0.796683,1.218993,2.015676,13768,13698,49552,49552
airport24nDr0nDe2,1.047619,0.785799,1.283550,2.069349,13774,13702,49558,49558
grid26nDr1nDe0,1.947368,1.346133,0.311775,1.657908,9558,9514,34013,34013
airport29nDr1nDe0,0.526316,0.013343,0.017977,0.031320,292,292,579,579
airport25nDr0nDe3,1.015038,0.617321,0.945971,1.563292,12012,11952,42355,42355
airport25nDr0nDe1,17.419679,0.817829,1.264664,2.082493,12032,11974,42388,42388
airport21nDr0nDe3,1.428571,0.552965,1.586103,2.139068,14320,14252,52321,52321
airport29nDr0nDe1,1.295739,0.148232,0.080807,0.229039,3910,3902,13570,13570
metroplex28nDr1nDe0,1.684211,1.285879,0.382553,1.668432,9324,9252,31615,31615
airport27nDr0nDe3,2.754386,0.242159,0.164428,0.406587,6000,5978,20152,20152
airport27nDr0nDe2,1.902256,0.322007,0.254365,0.576372,9246,9210,32511,32511
airport29nDr0nDe2,1.223058,0.136778,0.073481,0.210259,3324,3320,11274,11274
metroplex27nDr1nDe1,3.771930,1.016424,0.411497,1.427921,7284,7234,24550,24550
grid26nDr0nDe1,3.556391,1.426984,0.571511,1.998495,14104,14042,52552,52552
airport29nDr1nDe1,0.621554,0.084535,0.107743,0.192278,3318,3316,11266,11266
airport29nDr0nDe3,1.699248,0.093833,0.096164,0.189997,3330,3324,11280,11280
airport30nDr1nDe0,0.894737,0.074203,0.045259,0.119462,1514,1514,4186,4186
airport2nDr0nDe3,1.107769,0.062982,0.041329,0.104311,2328,2322,7120,7120
grid27nDr1nDe0,1.842105,0.499705,0.170601,0.670306,6356,6338,21535,21535
airport30nDr0nDe1,0.822055,0.085285,0.055956,0.141241,2570,2562,7802,7802
airport30nDr0nDe2,1.393484,0.111841,0.066865,0.178706,2576,2566,7808,7808
airport26nDr0nDe1,0.964912,0.702435,0.749154,1.451589,13934,13874,50027,50027
airport30nDr1nDe1,3.255639,0.118792,0.082009,0.200801,3842,3830,12277,12277
airport28nDr0nDe3,3.501253,0.355570,0.412103,0.767673,9430,9390,33571,33571
airport2nDr1nDe0,1.157895,0.233364,0.175141,0.408505,5636,5618,19150,19150
airport24nDr0nDe3,1.619048,0.673707,1.074604,1.748311,13780,13706,49564,49564
airport28nDr1nDe0,1.263158,0.393920,0.382143,0.776063,9412,9378,33551,33551
metroplex27nDr0nDe3,9.022556,0.943151,0.229243,1.172394,7044,6996,23922,23922
metroplex25nDr0nDe2,8.974937,3.620814,2.299377,5.920191,18238,18072,66713,66713
airport30nDr0nDe3,1.909774,0.210089,0.143699,0.353788,4408,4390,14331,14331
grid27nDr1nDe1,5.892231,0.382274,0.074606,0.456880,3862,3860,12575,12575
airport32nDr1nDe0,1.263158,0.032131,0.017675,0.049806,850,850,2143,2143
metroplex29nDr0nDe1,2.827068,1.062351,0.259719,1.322070,6264,6222,20458,20458
airport32nDr0nDe1,0.822055,0.097050,0.067359,0.164409,2946,2936,8852,8852
metroplex29nDr1nDe0,2.368421,0.469467,0.074617,0.544084,3672,3660,11453,11453
airport31nDr1nDe0,0.947368,0.185684,0.098190,0.283874,5044,5028,16719,16719
airport2nDr0nDe1,2.017544,0.343413,0.382780,0.726193,9058,9026,31902,31902
airport28nDr1nDe1,1.834586,0.545060,0.401681,0.946741,9418,9382,33557,33557
airport2nDr0nDe2,1.972431,0.390964,0.351420,0.742384,8290,8262,29206,29206
airport32nDr0nDe3,1.593985,0.086211,0.048453,0.134664,2686,2680,8050,8050
grid24nDr0nDe1,0.621554,2.869037,1.632352,4.501389,24962,24824,96144,96144
airport2nDr1nDe1,1.333333,0.406433,0.281658,0.688091,7054,7030,24356,24356
airport28nDr0nDe2,1.909774,0.495570,0.709810,1.205380,12062,12010,43201,43201
metroplex23nDr0nDe1,14.302962,3.040388,4.700654,7.741042,18464,18324,68324,68324
airport31nDr0nDe3,6.736842,0.177863,0.164472,0.342335,5676,5654,19149,19149
airport31nDr1nDe1,0.832080,0.292928,0.147707,0.440635,6034,6010,20311,20311
airport31nDr0nDe1,1.107769,0.396228,0.343182,0.739410,8092,8056,28075,28075
airport32nDr0nDe2,8.932331,0.207524,0.209115,0.416639,5304,5284,17513,17513
airport31nDr0nDe2,1.393484,0.380392,0.315725,0.696117,8098,8060,28081,28081
airport33nDr1nDe0,1.368421,0.196748,0.097558,0.294306,4302,4296,14604,14604
grid26nDr1nDe1,2.385965,1.285249,0.587335,1.872584,11562,11506,41903,41903
grid24nDr1nDe1,4.736842,3.007391,2.076897,5.084288,22146,22050,85871,85871
airport32nDr1nDe1,8.598997,0.185732,0.149895,0.335627,5298,5280,17505,17505
airport33nDr0nDe3,2.796992,0.154258,0.135190,0.289448,4320,4308,14624,14624
