param nf:= 20 ;
param nn:= 36 ;
param: E: d:=
0 0 1 1		0 0 6 1		0 1 2 1		0 1 7 1		0 2 3 1		0 2 8 1		0 3 4 1		0 3 9 1		0 4 5 1		0 4 10 1		0 5 11 1		0 6 7 1		0 6 12 1		0 7 8 1		0 7 13 1		0 8 9 1		0 8 14 1		0 9 10 1		0 9 15 1		0 10 11 1		0 10 16 1		0 11 17 1		0 12 13 1		0 12 18 1		0 13 14 1		0 13 19 1		0 14 15 1		0 14 20 1		0 15 16 1		0 15 21 1		0 16 17 1		0 16 22 1		0 17 23 1		0 18 19 1		0 18 24 1		0 19 20 1		0 19 25 1		0 20 21 1		0 20 26 1		0 21 22 1		0 21 27 1		0 22 23 1		0 22 28 1		0 23 29 1		0 24 25 1		0 24 30 1		0 25 26 1		0 25 31 1		0 26 27 1		0 26 32 1		0 27 28 1		0 27 33 1		0 28 29 1		0 28 34 1		0 29 35 1		0 30 31 1		0 31 32 1		0 32 33 1		0 33 34 1		0 34 35 1		0 1 0 1		0 6 0 1		0 2 1 1		0 7 1 1		0 3 2 1		0 8 2 1		0 4 3 1		0 9 3 1		0 5 4 1		0 10 4 1		0 11 5 1		0 7 6 1		0 12 6 1		0 8 7 1		0 13 7 1		0 9 8 1		0 14 8 1		0 10 9 1		0 15 9 1		0 11 10 1		0 16 10 1		0 17 11 1		0 13 12 1		0 18 12 1		0 14 13 1		0 19 13 1		0 15 14 1		0 20 14 1		0 16 15 1		0 21 15 1		0 17 16 1		0 22 16 1		0 23 17 1		0 19 18 1		0 24 18 1		0 20 19 1		0 25 19 1		0 21 20 1		0 26 20 1		0 22 21 1		0 27 21 1		0 23 22 1		0 28 22 1		0 29 23 1		0 25 24 1		0 30 24 1		0 26 25 1		0 31 25 1		0 27 26 1		0 32 26 1		0 28 27 1		0 33 27 1		0 29 28 1		0 34 28 1		0 35 29 1		0 31 30 1		0 32 31 1		0 33 32 1		0 34 33 1		0 35 34 1		
1 0 1 1		1 0 6 1		1 1 2 1		1 1 7 1		1 2 3 1		1 2 8 1		1 3 4 1		1 3 9 1		1 4 5 1		1 4 10 1		1 5 11 1		1 6 7 1		1 6 12 1		1 7 8 1		1 7 13 1		1 8 9 1		1 8 14 1		1 9 10 1		1 9 15 1		1 10 11 1		1 10 16 1		1 11 17 1		1 12 13 1		1 12 18 1		1 13 14 1		1 13 19 1		1 14 15 1		1 14 20 1		1 15 16 1		1 15 21 1		1 16 17 1		1 16 22 1		1 17 23 1		1 18 19 1		1 18 24 1		1 19 20 1		1 19 25 1		1 20 21 1		1 20 26 1		1 21 22 1		1 21 27 1		1 22 23 1		1 22 28 1		1 23 29 1		1 24 25 1		1 24 30 1		1 25 26 1		1 25 31 1		1 26 27 1		1 26 32 1		1 27 28 1		1 27 33 1		1 28 29 1		1 28 34 1		1 29 35 1		1 30 31 1		1 31 32 1		1 32 33 1		1 33 34 1		1 34 35 1		1 1 0 1		1 6 0 1		1 2 1 1		1 7 1 1		1 3 2 1		1 8 2 1		1 4 3 1		1 9 3 1		1 5 4 1		1 10 4 1		1 11 5 1		1 7 6 1		1 12 6 1		1 8 7 1		1 13 7 1		1 9 8 1		1 14 8 1		1 10 9 1		1 15 9 1		1 11 10 1		1 16 10 1		1 17 11 1		1 13 12 1		1 18 12 1		1 14 13 1		1 19 13 1		1 15 14 1		1 20 14 1		1 16 15 1		1 21 15 1		1 17 16 1		1 22 16 1		1 23 17 1		1 19 18 1		1 24 18 1		1 20 19 1		1 25 19 1		1 21 20 1		1 26 20 1		1 22 21 1		1 27 21 1		1 23 22 1		1 28 22 1		1 29 23 1		1 25 24 1		1 30 24 1		1 26 25 1		1 31 25 1		1 27 26 1		1 32 26 1		1 28 27 1		1 33 27 1		1 29 28 1		1 34 28 1		1 35 29 1		1 31 30 1		1 32 31 1		1 33 32 1		1 34 33 1		1 35 34 1		
2 0 1 1		2 0 6 1		2 1 2 1		2 1 7 1		2 2 3 1		2 2 8 1		2 3 4 1		2 3 9 1		2 4 5 1		2 4 10 1		2 5 11 1		2 6 7 1		2 6 12 1		2 7 8 1		2 7 13 1		2 8 9 1		2 8 14 1		2 9 10 1		2 9 15 1		2 10 11 1		2 10 16 1		2 11 17 1		2 12 13 1		2 12 18 1		2 13 14 1		2 13 19 1		2 14 15 1		2 14 20 1		2 15 16 1		2 15 21 1		2 16 17 1		2 16 22 1		2 17 23 1		2 18 19 1		2 18 24 1		2 19 20 1		2 19 25 1		2 20 21 1		2 20 26 1		2 21 22 1		2 21 27 1		2 22 23 1		2 22 28 1		2 23 29 1		2 24 25 1		2 24 30 1		2 25 26 1		2 25 31 1		2 26 27 1		2 26 32 1		2 27 28 1		2 27 33 1		2 28 29 1		2 28 34 1		2 29 35 1		2 30 31 1		2 31 32 1		2 32 33 1		2 33 34 1		2 34 35 1		2 1 0 1		2 6 0 1		2 2 1 1		2 7 1 1		2 3 2 1		2 8 2 1		2 4 3 1		2 9 3 1		2 5 4 1		2 10 4 1		2 11 5 1		2 7 6 1		2 12 6 1		2 8 7 1		2 13 7 1		2 9 8 1		2 14 8 1		2 10 9 1		2 15 9 1		2 11 10 1		2 16 10 1		2 17 11 1		2 13 12 1		2 18 12 1		2 14 13 1		2 19 13 1		2 15 14 1		2 20 14 1		2 16 15 1		2 21 15 1		2 17 16 1		2 22 16 1		2 23 17 1		2 19 18 1		2 24 18 1		2 20 19 1		2 25 19 1		2 21 20 1		2 26 20 1		2 22 21 1		2 27 21 1		2 23 22 1		2 28 22 1		2 29 23 1		2 25 24 1		2 30 24 1		2 26 25 1		2 31 25 1		2 27 26 1		2 32 26 1		2 28 27 1		2 33 27 1		2 29 28 1		2 34 28 1		2 35 29 1		2 31 30 1		2 32 31 1		2 33 32 1		2 34 33 1		2 35 34 1		
3 0 1 1		3 0 6 1		3 1 2 1		3 1 7 1		3 2 3 1		3 2 8 1		3 3 4 1		3 3 9 1		3 4 5 1		3 4 10 1		3 5 11 1		3 6 7 1		3 6 12 1		3 7 8 1		3 7 13 1		3 8 9 1		3 8 14 1		3 9 10 1		3 9 15 1		3 10 11 1		3 10 16 1		3 11 17 1		3 12 13 1		3 12 18 1		3 13 14 1		3 13 19 1		3 14 15 1		3 14 20 1		3 15 16 1		3 15 21 1		3 16 17 1		3 16 22 1		3 17 23 1		3 18 19 1		3 18 24 1		3 19 20 1		3 19 25 1		3 20 21 1		3 20 26 1		3 21 22 1		3 21 27 1		3 22 23 1		3 22 28 1		3 23 29 1		3 24 25 1		3 24 30 1		3 25 26 1		3 25 31 1		3 26 27 1		3 26 32 1		3 27 28 1		3 27 33 1		3 28 29 1		3 28 34 1		3 29 35 1		3 30 31 1		3 31 32 1		3 32 33 1		3 33 34 1		3 34 35 1		3 1 0 1		3 6 0 1		3 2 1 1		3 7 1 1		3 3 2 1		3 8 2 1		3 4 3 1		3 9 3 1		3 5 4 1		3 10 4 1		3 11 5 1		3 7 6 1		3 12 6 1		3 8 7 1		3 13 7 1		3 9 8 1		3 14 8 1		3 10 9 1		3 15 9 1		3 11 10 1		3 16 10 1		3 17 11 1		3 13 12 1		3 18 12 1		3 14 13 1		3 19 13 1		3 15 14 1		3 20 14 1		3 16 15 1		3 21 15 1		3 17 16 1		3 22 16 1		3 23 17 1		3 19 18 1		3 24 18 1		3 20 19 1		3 25 19 1		3 21 20 1		3 26 20 1		3 22 21 1		3 27 21 1		3 23 22 1		3 28 22 1		3 29 23 1		3 25 24 1		3 30 24 1		3 26 25 1		3 31 25 1		3 27 26 1		3 32 26 1		3 28 27 1		3 33 27 1		3 29 28 1		3 34 28 1		3 35 29 1		3 31 30 1		3 32 31 1		3 33 32 1		3 34 33 1		3 35 34 1		
4 0 1 1		4 0 6 1		4 1 2 1		4 1 7 1		4 2 3 1		4 2 8 1		4 3 4 1		4 3 9 1		4 4 5 1		4 4 10 1		4 5 11 1		4 6 7 1		4 6 12 1		4 7 8 1		4 7 13 1		4 8 9 1		4 8 14 1		4 9 10 1		4 9 15 1		4 10 11 1		4 10 16 1		4 11 17 1		4 12 13 1		4 12 18 1		4 13 14 1		4 13 19 1		4 14 15 1		4 14 20 1		4 15 16 1		4 15 21 1		4 16 17 1		4 16 22 1		4 17 23 1		4 18 19 1		4 18 24 1		4 19 20 1		4 19 25 1		4 20 21 1		4 20 26 1		4 21 22 1		4 21 27 1		4 22 23 1		4 22 28 1		4 23 29 1		4 24 25 1		4 24 30 1		4 25 26 1		4 25 31 1		4 26 27 1		4 26 32 1		4 27 28 1		4 27 33 1		4 28 29 1		4 28 34 1		4 29 35 1		4 30 31 1		4 31 32 1		4 32 33 1		4 33 34 1		4 34 35 1		4 1 0 1		4 6 0 1		4 2 1 1		4 7 1 1		4 3 2 1		4 8 2 1		4 4 3 1		4 9 3 1		4 5 4 1		4 10 4 1		4 11 5 1		4 7 6 1		4 12 6 1		4 8 7 1		4 13 7 1		4 9 8 1		4 14 8 1		4 10 9 1		4 15 9 1		4 11 10 1		4 16 10 1		4 17 11 1		4 13 12 1		4 18 12 1		4 14 13 1		4 19 13 1		4 15 14 1		4 20 14 1		4 16 15 1		4 21 15 1		4 17 16 1		4 22 16 1		4 23 17 1		4 19 18 1		4 24 18 1		4 20 19 1		4 25 19 1		4 21 20 1		4 26 20 1		4 22 21 1		4 27 21 1		4 23 22 1		4 28 22 1		4 29 23 1		4 25 24 1		4 30 24 1		4 26 25 1		4 31 25 1		4 27 26 1		4 32 26 1		4 28 27 1		4 33 27 1		4 29 28 1		4 34 28 1		4 35 29 1		4 31 30 1		4 32 31 1		4 33 32 1		4 34 33 1		4 35 34 1		
5 0 1 1		5 0 6 1		5 1 2 1		5 1 7 1		5 2 3 1		5 2 8 1		5 3 4 1		5 3 9 1		5 4 5 1		5 4 10 1		5 5 11 1		5 6 7 1		5 6 12 1		5 7 8 1		5 7 13 1		5 8 9 1		5 8 14 1		5 9 10 1		5 9 15 1		5 10 11 1		5 10 16 1		5 11 17 1		5 12 13 1		5 12 18 1		5 13 14 1		5 13 19 1		5 14 15 1		5 14 20 1		5 15 16 1		5 15 21 1		5 16 17 1		5 16 22 1		5 17 23 1		5 18 19 1		5 18 24 1		5 19 20 1		5 19 25 1		5 20 21 1		5 20 26 1		5 21 22 1		5 21 27 1		5 22 23 1		5 22 28 1		5 23 29 1		5 24 25 1		5 24 30 1		5 25 26 1		5 25 31 1		5 26 27 1		5 26 32 1		5 27 28 1		5 27 33 1		5 28 29 1		5 28 34 1		5 29 35 1		5 30 31 1		5 31 32 1		5 32 33 1		5 33 34 1		5 34 35 1		5 1 0 1		5 6 0 1		5 2 1 1		5 7 1 1		5 3 2 1		5 8 2 1		5 4 3 1		5 9 3 1		5 5 4 1		5 10 4 1		5 11 5 1		5 7 6 1		5 12 6 1		5 8 7 1		5 13 7 1		5 9 8 1		5 14 8 1		5 10 9 1		5 15 9 1		5 11 10 1		5 16 10 1		5 17 11 1		5 13 12 1		5 18 12 1		5 14 13 1		5 19 13 1		5 15 14 1		5 20 14 1		5 16 15 1		5 21 15 1		5 17 16 1		5 22 16 1		5 23 17 1		5 19 18 1		5 24 18 1		5 20 19 1		5 25 19 1		5 21 20 1		5 26 20 1		5 22 21 1		5 27 21 1		5 23 22 1		5 28 22 1		5 29 23 1		5 25 24 1		5 30 24 1		5 26 25 1		5 31 25 1		5 27 26 1		5 32 26 1		5 28 27 1		5 33 27 1		5 29 28 1		5 34 28 1		5 35 29 1		5 31 30 1		5 32 31 1		5 33 32 1		5 34 33 1		5 35 34 1		
6 0 1 1		6 0 6 1		6 1 2 1		6 1 7 1		6 2 3 1		6 2 8 1		6 3 4 1		6 3 9 1		6 4 5 1		6 4 10 1		6 5 11 1		6 6 7 1		6 6 12 1		6 7 8 1		6 7 13 1		6 8 9 1		6 8 14 1		6 9 10 1		6 9 15 1		6 10 11 1		6 10 16 1		6 11 17 1		6 12 13 1		6 12 18 1		6 13 14 1		6 13 19 1		6 14 15 1		6 14 20 1		6 15 16 1		6 15 21 1		6 16 17 1		6 16 22 1		6 17 23 1		6 18 19 1		6 18 24 1		6 19 20 1		6 19 25 1		6 20 21 1		6 20 26 1		6 21 22 1		6 21 27 1		6 22 23 1		6 22 28 1		6 23 29 1		6 24 25 1		6 24 30 1		6 25 26 1		6 25 31 1		6 26 27 1		6 26 32 1		6 27 28 1		6 27 33 1		6 28 29 1		6 28 34 1		6 29 35 1		6 30 31 1		6 31 32 1		6 32 33 1		6 33 34 1		6 34 35 1		6 1 0 1		6 6 0 1		6 2 1 1		6 7 1 1		6 3 2 1		6 8 2 1		6 4 3 1		6 9 3 1		6 5 4 1		6 10 4 1		6 11 5 1		6 7 6 1		6 12 6 1		6 8 7 1		6 13 7 1		6 9 8 1		6 14 8 1		6 10 9 1		6 15 9 1		6 11 10 1		6 16 10 1		6 17 11 1		6 13 12 1		6 18 12 1		6 14 13 1		6 19 13 1		6 15 14 1		6 20 14 1		6 16 15 1		6 21 15 1		6 17 16 1		6 22 16 1		6 23 17 1		6 19 18 1		6 24 18 1		6 20 19 1		6 25 19 1		6 21 20 1		6 26 20 1		6 22 21 1		6 27 21 1		6 23 22 1		6 28 22 1		6 29 23 1		6 25 24 1		6 30 24 1		6 26 25 1		6 31 25 1		6 27 26 1		6 32 26 1		6 28 27 1		6 33 27 1		6 29 28 1		6 34 28 1		6 35 29 1		6 31 30 1		6 32 31 1		6 33 32 1		6 34 33 1		6 35 34 1		
7 0 1 1		7 0 6 1		7 1 2 1		7 1 7 1		7 2 3 1		7 2 8 1		7 3 4 1		7 3 9 1		7 4 5 1		7 4 10 1		7 5 11 1		7 6 7 1		7 6 12 1		7 7 8 1		7 7 13 1		7 8 9 1		7 8 14 1		7 9 10 1		7 9 15 1		7 10 11 1		7 10 16 1		7 11 17 1		7 12 13 1		7 12 18 1		7 13 14 1		7 13 19 1		7 14 15 1		7 14 20 1		7 15 16 1		7 15 21 1		7 16 17 1		7 16 22 1		7 17 23 1		7 18 19 1		7 18 24 1		7 19 20 1		7 19 25 1		7 20 21 1		7 20 26 1		7 21 22 1		7 21 27 1		7 22 23 1		7 22 28 1		7 23 29 1		7 24 25 1		7 24 30 1		7 25 26 1		7 25 31 1		7 26 27 1		7 26 32 1		7 27 28 1		7 27 33 1		7 28 29 1		7 28 34 1		7 29 35 1		7 30 31 1		7 31 32 1		7 32 33 1		7 33 34 1		7 34 35 1		7 1 0 1		7 6 0 1		7 2 1 1		7 7 1 1		7 3 2 1		7 8 2 1		7 4 3 1		7 9 3 1		7 5 4 1		7 10 4 1		7 11 5 1		7 7 6 1		7 12 6 1		7 8 7 1		7 13 7 1		7 9 8 1		7 14 8 1		7 10 9 1		7 15 9 1		7 11 10 1		7 16 10 1		7 17 11 1		7 13 12 1		7 18 12 1		7 14 13 1		7 19 13 1		7 15 14 1		7 20 14 1		7 16 15 1		7 21 15 1		7 17 16 1		7 22 16 1		7 23 17 1		7 19 18 1		7 24 18 1		7 20 19 1		7 25 19 1		7 21 20 1		7 26 20 1		7 22 21 1		7 27 21 1		7 23 22 1		7 28 22 1		7 29 23 1		7 25 24 1		7 30 24 1		7 26 25 1		7 31 25 1		7 27 26 1		7 32 26 1		7 28 27 1		7 33 27 1		7 29 28 1		7 34 28 1		7 35 29 1		7 31 30 1		7 32 31 1		7 33 32 1		7 34 33 1		7 35 34 1		
8 0 1 1		8 0 6 1		8 1 2 1		8 1 7 1		8 2 3 1		8 2 8 1		8 3 4 1		8 3 9 1		8 4 5 1		8 4 10 1		8 5 11 1		8 6 7 1		8 6 12 1		8 7 8 1		8 7 13 1		8 8 9 1		8 8 14 1		8 9 10 1		8 9 15 1		8 10 11 1		8 10 16 1		8 11 17 1		8 12 13 1		8 12 18 1		8 13 14 1		8 13 19 1		8 14 15 1		8 14 20 1		8 15 16 1		8 15 21 1		8 16 17 1		8 16 22 1		8 17 23 1		8 18 19 1		8 18 24 1		8 19 20 1		8 19 25 1		8 20 21 1		8 20 26 1		8 21 22 1		8 21 27 1		8 22 23 1		8 22 28 1		8 23 29 1		8 24 25 1		8 24 30 1		8 25 26 1		8 25 31 1		8 26 27 1		8 26 32 1		8 27 28 1		8 27 33 1		8 28 29 1		8 28 34 1		8 29 35 1		8 30 31 1		8 31 32 1		8 32 33 1		8 33 34 1		8 34 35 1		8 1 0 1		8 6 0 1		8 2 1 1		8 7 1 1		8 3 2 1		8 8 2 1		8 4 3 1		8 9 3 1		8 5 4 1		8 10 4 1		8 11 5 1		8 7 6 1		8 12 6 1		8 8 7 1		8 13 7 1		8 9 8 1		8 14 8 1		8 10 9 1		8 15 9 1		8 11 10 1		8 16 10 1		8 17 11 1		8 13 12 1		8 18 12 1		8 14 13 1		8 19 13 1		8 15 14 1		8 20 14 1		8 16 15 1		8 21 15 1		8 17 16 1		8 22 16 1		8 23 17 1		8 19 18 1		8 24 18 1		8 20 19 1		8 25 19 1		8 21 20 1		8 26 20 1		8 22 21 1		8 27 21 1		8 23 22 1		8 28 22 1		8 29 23 1		8 25 24 1		8 30 24 1		8 26 25 1		8 31 25 1		8 27 26 1		8 32 26 1		8 28 27 1		8 33 27 1		8 29 28 1		8 34 28 1		8 35 29 1		8 31 30 1		8 32 31 1		8 33 32 1		8 34 33 1		8 35 34 1		
9 0 1 1		9 0 6 1		9 1 2 1		9 1 7 1		9 2 3 1		9 2 8 1		9 3 4 1		9 3 9 1		9 4 5 1		9 4 10 1		9 5 11 1		9 6 7 1		9 6 12 1		9 7 8 1		9 7 13 1		9 8 9 1		9 8 14 1		9 9 10 1		9 9 15 1		9 10 11 1		9 10 16 1		9 11 17 1		9 12 13 1		9 12 18 1		9 13 14 1		9 13 19 1		9 14 15 1		9 14 20 1		9 15 16 1		9 15 21 1		9 16 17 1		9 16 22 1		9 17 23 1		9 18 19 1		9 18 24 1		9 19 20 1		9 19 25 1		9 20 21 1		9 20 26 1		9 21 22 1		9 21 27 1		9 22 23 1		9 22 28 1		9 23 29 1		9 24 25 1		9 24 30 1		9 25 26 1		9 25 31 1		9 26 27 1		9 26 32 1		9 27 28 1		9 27 33 1		9 28 29 1		9 28 34 1		9 29 35 1		9 30 31 1		9 31 32 1		9 32 33 1		9 33 34 1		9 34 35 1		9 1 0 1		9 6 0 1		9 2 1 1		9 7 1 1		9 3 2 1		9 8 2 1		9 4 3 1		9 9 3 1		9 5 4 1		9 10 4 1		9 11 5 1		9 7 6 1		9 12 6 1		9 8 7 1		9 13 7 1		9 9 8 1		9 14 8 1		9 10 9 1		9 15 9 1		9 11 10 1		9 16 10 1		9 17 11 1		9 13 12 1		9 18 12 1		9 14 13 1		9 19 13 1		9 15 14 1		9 20 14 1		9 16 15 1		9 21 15 1		9 17 16 1		9 22 16 1		9 23 17 1		9 19 18 1		9 24 18 1		9 20 19 1		9 25 19 1		9 21 20 1		9 26 20 1		9 22 21 1		9 27 21 1		9 23 22 1		9 28 22 1		9 29 23 1		9 25 24 1		9 30 24 1		9 26 25 1		9 31 25 1		9 27 26 1		9 32 26 1		9 28 27 1		9 33 27 1		9 29 28 1		9 34 28 1		9 35 29 1		9 31 30 1		9 32 31 1		9 33 32 1		9 34 33 1		9 35 34 1		
10 0 1 1		10 0 6 1		10 1 2 1		10 1 7 1		10 2 3 1		10 2 8 1		10 3 4 1		10 3 9 1		10 4 5 1		10 4 10 1		10 5 11 1		10 6 7 1		10 6 12 1		10 7 8 1		10 7 13 1		10 8 9 1		10 8 14 1		10 9 10 1		10 9 15 1		10 10 11 1		10 10 16 1		10 11 17 1		10 12 13 1		10 12 18 1		10 13 14 1		10 13 19 1		10 14 15 1		10 14 20 1		10 15 16 1		10 15 21 1		10 16 17 1		10 16 22 1		10 17 23 1		10 18 19 1		10 18 24 1		10 19 20 1		10 19 25 1		10 20 21 1		10 20 26 1		10 21 22 1		10 21 27 1		10 22 23 1		10 22 28 1		10 23 29 1		10 24 25 1		10 24 30 1		10 25 26 1		10 25 31 1		10 26 27 1		10 26 32 1		10 27 28 1		10 27 33 1		10 28 29 1		10 28 34 1		10 29 35 1		10 30 31 1		10 31 32 1		10 32 33 1		10 33 34 1		10 34 35 1		10 1 0 1		10 6 0 1		10 2 1 1		10 7 1 1		10 3 2 1		10 8 2 1		10 4 3 1		10 9 3 1		10 5 4 1		10 10 4 1		10 11 5 1		10 7 6 1		10 12 6 1		10 8 7 1		10 13 7 1		10 9 8 1		10 14 8 1		10 10 9 1		10 15 9 1		10 11 10 1		10 16 10 1		10 17 11 1		10 13 12 1		10 18 12 1		10 14 13 1		10 19 13 1		10 15 14 1		10 20 14 1		10 16 15 1		10 21 15 1		10 17 16 1		10 22 16 1		10 23 17 1		10 19 18 1		10 24 18 1		10 20 19 1		10 25 19 1		10 21 20 1		10 26 20 1		10 22 21 1		10 27 21 1		10 23 22 1		10 28 22 1		10 29 23 1		10 25 24 1		10 30 24 1		10 26 25 1		10 31 25 1		10 27 26 1		10 32 26 1		10 28 27 1		10 33 27 1		10 29 28 1		10 34 28 1		10 35 29 1		10 31 30 1		10 32 31 1		10 33 32 1		10 34 33 1		10 35 34 1		
11 0 1 1		11 0 6 1		11 1 2 1		11 1 7 1		11 2 3 1		11 2 8 1		11 3 4 1		11 3 9 1		11 4 5 1		11 4 10 1		11 5 11 1		11 6 7 1		11 6 12 1		11 7 8 1		11 7 13 1		11 8 9 1		11 8 14 1		11 9 10 1		11 9 15 1		11 10 11 1		11 10 16 1		11 11 17 1		11 12 13 1		11 12 18 1		11 13 14 1		11 13 19 1		11 14 15 1		11 14 20 1		11 15 16 1		11 15 21 1		11 16 17 1		11 16 22 1		11 17 23 1		11 18 19 1		11 18 24 1		11 19 20 1		11 19 25 1		11 20 21 1		11 20 26 1		11 21 22 1		11 21 27 1		11 22 23 1		11 22 28 1		11 23 29 1		11 24 25 1		11 24 30 1		11 25 26 1		11 25 31 1		11 26 27 1		11 26 32 1		11 27 28 1		11 27 33 1		11 28 29 1		11 28 34 1		11 29 35 1		11 30 31 1		11 31 32 1		11 32 33 1		11 33 34 1		11 34 35 1		11 1 0 1		11 6 0 1		11 2 1 1		11 7 1 1		11 3 2 1		11 8 2 1		11 4 3 1		11 9 3 1		11 5 4 1		11 10 4 1		11 11 5 1		11 7 6 1		11 12 6 1		11 8 7 1		11 13 7 1		11 9 8 1		11 14 8 1		11 10 9 1		11 15 9 1		11 11 10 1		11 16 10 1		11 17 11 1		11 13 12 1		11 18 12 1		11 14 13 1		11 19 13 1		11 15 14 1		11 20 14 1		11 16 15 1		11 21 15 1		11 17 16 1		11 22 16 1		11 23 17 1		11 19 18 1		11 24 18 1		11 20 19 1		11 25 19 1		11 21 20 1		11 26 20 1		11 22 21 1		11 27 21 1		11 23 22 1		11 28 22 1		11 29 23 1		11 25 24 1		11 30 24 1		11 26 25 1		11 31 25 1		11 27 26 1		11 32 26 1		11 28 27 1		11 33 27 1		11 29 28 1		11 34 28 1		11 35 29 1		11 31 30 1		11 32 31 1		11 33 32 1		11 34 33 1		11 35 34 1		
12 0 1 1		12 0 6 1		12 1 2 1		12 1 7 1		12 2 3 1		12 2 8 1		12 3 4 1		12 3 9 1		12 4 5 1		12 4 10 1		12 5 11 1		12 6 7 1		12 6 12 1		12 7 8 1		12 7 13 1		12 8 9 1		12 8 14 1		12 9 10 1		12 9 15 1		12 10 11 1		12 10 16 1		12 11 17 1		12 12 13 1		12 12 18 1		12 13 14 1		12 13 19 1		12 14 15 1		12 14 20 1		12 15 16 1		12 15 21 1		12 16 17 1		12 16 22 1		12 17 23 1		12 18 19 1		12 18 24 1		12 19 20 1		12 19 25 1		12 20 21 1		12 20 26 1		12 21 22 1		12 21 27 1		12 22 23 1		12 22 28 1		12 23 29 1		12 24 25 1		12 24 30 1		12 25 26 1		12 25 31 1		12 26 27 1		12 26 32 1		12 27 28 1		12 27 33 1		12 28 29 1		12 28 34 1		12 29 35 1		12 30 31 1		12 31 32 1		12 32 33 1		12 33 34 1		12 34 35 1		12 1 0 1		12 6 0 1		12 2 1 1		12 7 1 1		12 3 2 1		12 8 2 1		12 4 3 1		12 9 3 1		12 5 4 1		12 10 4 1		12 11 5 1		12 7 6 1		12 12 6 1		12 8 7 1		12 13 7 1		12 9 8 1		12 14 8 1		12 10 9 1		12 15 9 1		12 11 10 1		12 16 10 1		12 17 11 1		12 13 12 1		12 18 12 1		12 14 13 1		12 19 13 1		12 15 14 1		12 20 14 1		12 16 15 1		12 21 15 1		12 17 16 1		12 22 16 1		12 23 17 1		12 19 18 1		12 24 18 1		12 20 19 1		12 25 19 1		12 21 20 1		12 26 20 1		12 22 21 1		12 27 21 1		12 23 22 1		12 28 22 1		12 29 23 1		12 25 24 1		12 30 24 1		12 26 25 1		12 31 25 1		12 27 26 1		12 32 26 1		12 28 27 1		12 33 27 1		12 29 28 1		12 34 28 1		12 35 29 1		12 31 30 1		12 32 31 1		12 33 32 1		12 34 33 1		12 35 34 1		
