param nf:= 10 ;
param nn:= 32 ;
param: E: d:=
3 0 1 1		3 0 4 1		3 1 2 1		3 1 5 1		3 2 3 1		3 2 6 1		3 3 7 1		3 4 5 1		3 4 8 1		3 5 6 1		3 5 9 1		3 6 7 1		3 6 10 1		3 7 11 1		3 8 9 1		3 8 12 1		3 9 10 1		3 9 13 1		3 10 11 1		3 10 14 1		3 11 15 1		3 12 13 1		3 13 14 1		3 14 15 1		3 16 17 1		3 16 20 1		3 17 18 1		3 17 21 1		3 18 19 1		3 18 22 1		3 19 23 1		3 20 21 1		3 20 24 1		3 21 22 1		3 21 25 1		3 22 23 1		3 22 26 1		3 23 27 1		3 24 25 1		3 24 28 1		3 25 26 1		3 25 29 1		3 26 27 1		3 26 30 1		3 27 31 1		3 28 29 1		3 29 30 1		3 30 31 1		3 1 0 1		3 4 0 1		3 2 1 1		3 5 1 1		3 3 2 1		3 6 2 1		3 7 3 1		3 5 4 1		3 8 4 1		3 6 5 1		3 9 5 1		3 7 6 1		3 10 6 1		3 11 7 1		3 9 8 1		3 12 8 1		3 10 9 1		3 13 9 1		3 11 10 1		3 14 10 1		3 15 11 1		3 13 12 1		3 14 13 1		3 15 14 1		3 17 16 1		3 20 16 1		3 18 17 1		3 21 17 1		3 19 18 1		3 22 18 1		3 23 19 1		3 21 20 1		3 24 20 1		3 22 21 1		3 25 21 1		3 23 22 1		3 26 22 1		3 27 23 1		3 25 24 1		3 28 24 1		3 26 25 1		3 29 25 1		3 27 26 1		3 30 26 1		3 31 27 1		3 29 28 1		3 30 29 1		3 31 30 1		3 12 16 1		3 19 15 1		
4 0 1 1		4 0 4 1		4 1 2 1		4 1 5 1		4 2 3 1		4 2 6 1		4 3 7 1		4 4 5 1		4 4 8 1		4 5 6 1		4 5 9 1		4 6 7 1		4 6 10 1		4 7 11 1		4 8 9 1		4 8 12 1		4 9 10 1		4 9 13 1		4 10 11 1		4 10 14 1		4 11 15 1		4 12 13 1		4 13 14 1		4 14 15 1		4 16 17 1		4 16 20 1		4 17 18 1		4 17 21 1		4 18 19 1		4 18 22 1		4 19 23 1		4 20 21 1		4 20 24 1		4 21 22 1		4 21 25 1		4 22 23 1		4 22 26 1		4 23 27 1		4 24 25 1		4 24 28 1		4 25 26 1		4 25 29 1		4 26 27 1		4 26 30 1		4 27 31 1		4 28 29 1		4 29 30 1		4 30 31 1		4 1 0 1		4 4 0 1		4 2 1 1		4 5 1 1		4 3 2 1		4 6 2 1		4 7 3 1		4 5 4 1		4 8 4 1		4 6 5 1		4 9 5 1		4 7 6 1		4 10 6 1		4 11 7 1		4 9 8 1		4 12 8 1		4 10 9 1		4 13 9 1		4 11 10 1		4 14 10 1		4 15 11 1		4 13 12 1		4 14 13 1		4 15 14 1		4 17 16 1		4 20 16 1		4 18 17 1		4 21 17 1		4 19 18 1		4 22 18 1		4 23 19 1		4 21 20 1		4 24 20 1		4 22 21 1		4 25 21 1		4 23 22 1		4 26 22 1		4 27 23 1		4 25 24 1		4 28 24 1		4 26 25 1		4 29 25 1		4 27 26 1		4 30 26 1		4 31 27 1		4 29 28 1		4 30 29 1		4 31 30 1		4 12 16 1		4 19 15 1		
5 0 1 1		5 0 4 1		5 1 2 1		5 1 5 1		5 2 3 1		5 2 6 1		5 3 7 1		5 4 5 1		5 4 8 1		5 5 6 1		5 5 9 1		5 6 7 1		5 6 10 1		5 7 11 1		5 8 9 1		5 8 12 1		5 9 10 1		5 9 13 1		5 10 11 1		5 10 14 1		5 11 15 1		5 12 13 1		5 13 14 1		5 14 15 1		5 16 17 1		5 16 20 1		5 17 18 1		5 17 21 1		5 18 19 1		5 18 22 1		5 19 23 1		5 20 21 1		5 20 24 1		5 21 22 1		5 21 25 1		5 22 23 1		5 22 26 1		5 23 27 1		5 24 25 1		5 24 28 1		5 25 26 1		5 25 29 1		5 26 27 1		5 26 30 1		5 27 31 1		5 28 29 1		5 29 30 1		5 30 31 1		5 1 0 1		5 4 0 1		5 2 1 1		5 5 1 1		5 3 2 1		5 6 2 1		5 7 3 1		5 5 4 1		5 8 4 1		5 6 5 1		5 9 5 1		5 7 6 1		5 10 6 1		5 11 7 1		5 9 8 1		5 12 8 1		5 10 9 1		5 13 9 1		5 11 10 1		5 14 10 1		5 15 11 1		5 13 12 1		5 14 13 1		5 15 14 1		5 17 16 1		5 20 16 1		5 18 17 1		5 21 17 1		5 19 18 1		5 22 18 1		5 23 19 1		5 21 20 1		5 24 20 1		5 22 21 1		5 25 21 1		5 23 22 1		5 26 22 1		5 27 23 1		5 25 24 1		5 28 24 1		5 26 25 1		5 29 25 1		5 27 26 1		5 30 26 1		5 31 27 1		5 29 28 1		5 30 29 1		5 31 30 1		5 12 16 1		5 19 15 1		
6 0 1 1		6 0 4 1		6 1 2 1		6 1 5 1		6 2 3 1		6 2 6 1		6 3 7 1		6 4 5 1		6 4 8 1		6 5 6 1		6 5 9 1		6 6 7 1		6 6 10 1		6 7 11 1		6 8 9 1		6 8 12 1		6 9 10 1		6 9 13 1		6 10 11 1		6 10 14 1		6 11 15 1		6 12 13 1		6 13 14 1		6 14 15 1		6 16 17 1		6 16 20 1		6 17 18 1		6 17 21 1		6 18 19 1		6 18 22 1		6 19 23 1		6 20 21 1		6 20 24 1		6 21 22 1		6 21 25 1		6 22 23 1		6 22 26 1		6 23 27 1		6 24 25 1		6 24 28 1		6 25 26 1		6 25 29 1		6 26 27 1		6 26 30 1		6 27 31 1		6 28 29 1		6 29 30 1		6 30 31 1		6 1 0 1		6 4 0 1		6 2 1 1		6 5 1 1		6 3 2 1		6 6 2 1		6 7 3 1		6 5 4 1		6 8 4 1		6 6 5 1		6 9 5 1		6 7 6 1		6 10 6 1		6 11 7 1		6 9 8 1		6 12 8 1		6 10 9 1		6 13 9 1		6 11 10 1		6 14 10 1		6 15 11 1		6 13 12 1		6 14 13 1		6 15 14 1		6 17 16 1		6 20 16 1		6 18 17 1		6 21 17 1		6 19 18 1		6 22 18 1		6 23 19 1		6 21 20 1		6 24 20 1		6 22 21 1		6 25 21 1		6 23 22 1		6 26 22 1		6 27 23 1		6 25 24 1		6 28 24 1		6 26 25 1		6 29 25 1		6 27 26 1		6 30 26 1		6 31 27 1		6 29 28 1		6 30 29 1		6 31 30 1		6 12 16 1		6 19 15 1		
7 0 1 1		7 0 4 1		7 1 2 1		7 1 5 1		7 2 3 1		7 2 6 1		7 3 7 1		7 4 5 1		7 4 8 1		7 5 6 1		7 5 9 1		7 6 7 1		7 6 10 1		7 7 11 1		7 8 9 1		7 8 12 1		7 9 10 1		7 9 13 1		7 10 11 1		7 10 14 1		7 11 15 1		7 12 13 1		7 13 14 1		7 14 15 1		7 16 17 1		7 16 20 1		7 17 18 1		7 17 21 1		7 18 19 1		7 18 22 1		7 19 23 1		7 20 21 1		7 20 24 1		7 21 22 1		7 21 25 1		7 22 23 1		7 22 26 1		7 23 27 1		7 24 25 1		7 24 28 1		7 25 26 1		7 25 29 1		7 26 27 1		7 26 30 1		7 27 31 1		7 28 29 1		7 29 30 1		7 30 31 1		7 1 0 1		7 4 0 1		7 2 1 1		7 5 1 1		7 3 2 1		7 6 2 1		7 7 3 1		7 5 4 1		7 8 4 1		7 6 5 1		7 9 5 1		7 7 6 1		7 10 6 1		7 11 7 1		7 9 8 1		7 12 8 1		7 10 9 1		7 13 9 1		7 11 10 1		7 14 10 1		7 15 11 1		7 13 12 1		7 14 13 1		7 15 14 1		7 17 16 1		7 20 16 1		7 18 17 1		7 21 17 1		7 19 18 1		7 22 18 1		7 23 19 1		7 21 20 1		7 24 20 1		7 22 21 1		7 25 21 1		7 23 22 1		7 26 22 1		7 27 23 1		7 25 24 1		7 28 24 1		7 26 25 1		7 29 25 1		7 27 26 1		7 30 26 1		7 31 27 1		7 29 28 1		7 30 29 1		7 31 30 1		7 12 16 1		7 19 15 1		
8 0 1 1		8 0 4 1		8 1 2 1		8 1 5 1		8 2 3 1		8 2 6 1		8 3 7 1		8 4 5 1		8 4 8 1		8 5 6 1		8 5 9 1		8 6 7 1		8 6 10 1		8 7 11 1		8 8 9 1		8 8 12 1		8 9 10 1		8 9 13 1		8 10 11 1		8 10 14 1		8 11 15 1		8 12 13 1		8 13 14 1		8 14 15 1		8 16 17 1		8 16 20 1		8 17 18 1		8 17 21 1		8 18 19 1		8 18 22 1		8 19 23 1		8 20 21 1		8 20 24 1		8 21 22 1		8 21 25 1		8 22 23 1		8 22 26 1		8 23 27 1		8 24 25 1		8 24 28 1		8 25 26 1		8 25 29 1		8 26 27 1		8 26 30 1		8 27 31 1		8 28 29 1		8 29 30 1		8 30 31 1		8 1 0 1		8 4 0 1		8 2 1 1		8 5 1 1		8 3 2 1		8 6 2 1		8 7 3 1		8 5 4 1		8 8 4 1		8 6 5 1		8 9 5 1		8 7 6 1		8 10 6 1		8 11 7 1		8 9 8 1		8 12 8 1		8 10 9 1		8 13 9 1		8 11 10 1		8 14 10 1		8 15 11 1		8 13 12 1		8 14 13 1		8 15 14 1		8 17 16 1		8 20 16 1		8 18 17 1		8 21 17 1		8 19 18 1		8 22 18 1		8 23 19 1		8 21 20 1		8 24 20 1		8 22 21 1		8 25 21 1		8 23 22 1		8 26 22 1		8 27 23 1		8 25 24 1		8 28 24 1		8 26 25 1		8 29 25 1		8 27 26 1		8 30 26 1		8 31 27 1		8 29 28 1		8 30 29 1		8 31 30 1		8 12 16 1		8 19 15 1		
9 0 1 1		9 0 4 1		9 1 2 1		9 1 5 1		9 2 3 1		9 2 6 1		9 3 7 1		9 4 5 1		9 4 8 1		9 5 6 1		9 5 9 1		9 6 7 1		9 6 10 1		9 7 11 1		9 8 9 1		9 8 12 1		9 9 10 1		9 9 13 1		9 10 11 1		9 10 14 1		9 11 15 1		9 12 13 1		9 13 14 1		9 14 15 1		9 16 17 1		9 16 20 1		9 17 18 1		9 17 21 1		9 18 19 1		9 18 22 1		9 19 23 1		9 20 21 1		9 20 24 1		9 21 22 1		9 21 25 1		9 22 23 1		9 22 26 1		9 23 27 1		9 24 25 1		9 24 28 1		9 25 26 1		9 25 29 1		9 26 27 1		9 26 30 1		9 27 31 1		9 28 29 1		9 29 30 1		9 30 31 1		9 1 0 1		9 4 0 1		9 2 1 1		9 5 1 1		9 3 2 1		9 6 2 1		9 7 3 1		9 5 4 1		9 8 4 1		9 6 5 1		9 9 5 1		9 7 6 1		9 10 6 1		9 11 7 1		9 9 8 1		9 12 8 1		9 10 9 1		9 13 9 1		9 11 10 1		9 14 10 1		9 15 11 1		9 13 12 1		9 14 13 1		9 15 14 1		9 17 16 1		9 20 16 1		9 18 17 1		9 21 17 1		9 19 18 1		9 22 18 1		9 23 19 1		9 21 20 1		9 24 20 1		9 22 21 1		9 25 21 1		9 23 22 1		9 26 22 1		9 27 23 1		9 25 24 1		9 28 24 1		9 26 25 1		9 29 25 1		9 27 26 1		9 30 26 1		9 31 27 1		9 29 28 1		9 30 29 1		9 31 30 1		9 12 16 1		9 19 15 1		 ;
param v_max:=
0 0 1 2		0 0 4 2		0 1 2 2		0 1 5 2		0 2 3 2		0 2 6 2		0 3 7 2		0 4 5 2		0 4 8 2		0 5 6 2		0 5 9 2		0 6 7 2		0 6 10 2		0 7 11 2		0 8 9 2		0 8 12 2		0 9 10 2		0 9 13 2		0 10 11 2		0 10 14 2		0 11 15 2		0 12 13 2		0 13 14 2		0 14 15 2		0 16 17 2		0 16 20 2		0 17 18 2		0 17 21 2		0 18 19 2		0 18 22 2		0 19 23 2		0 20 21 2		0 20 24 2		0 21 22 2		0 21 25 2		0 22 23 2		0 22 26 2		0 23 27 2		0 24 25 2		0 24 28 2		0 25 26 2		0 25 29 2		0 26 27 2		0 26 30 2		0 27 31 2		0 28 29 2		0 29 30 2		0 30 31 2		0 1 0 2		0 4 0 2		0 2 1 2		0 5 1 2		0 3 2 2		0 6 2 2		0 7 3 2		0 5 4 2		0 8 4 2		0 6 5 2		0 9 5 2		0 7 6 2		0 10 6 2		0 11 7 2		0 9 8 2		0 12 8 2		0 10 9 2		0 13 9 2		0 11 10 2		0 14 10 2		0 15 11 2		0 13 12 2		0 14 13 2		0 15 14 2		0 17 16 2		0 20 16 2		0 18 17 2		0 21 17 2		0 19 18 2		0 22 18 2		0 23 19 2		0 21 20 2		0 24 20 2		0 22 21 2		0 25 21 2		0 23 22 2		0 26 22 2		0 27 23 2		0 25 24 2		0 28 24 2		0 26 25 2		0 29 25 2		0 27 26 2		0 30 26 2		0 31 27 2		0 29 28 2		0 30 29 2		0 31 30 2		0 12 16 2		0 19 15 2		
1 0 1 2		1 0 4 2		1 1 2 2		1 1 5 2		1 2 3 2		1 2 6 2		1 3 7 2		1 4 5 2		1 4 8 2		1 5 6 2		1 5 9 2		1 6 7 2		1 6 10 2		1 7 11 2		1 8 9 2		1 8 12 2		1 9 10 2		1 9 13 2		1 10 11 2		1 10 14 2		1 11 15 2		1 12 13 2		1 13 14 2		1 14 15 2		1 16 17 2		1 16 20 2		1 17 18 2		1 17 21 2		1 18 19 2		1 18 22 2		1 19 23 2		1 20 21 2		1 20 24 2		1 21 22 2		1 21 25 2		1 22 23 2		1 22 26 2		1 23 27 2		1 24 25 2		1 24 28 2		1 25 26 2		1 25 29 2		1 26 27 2		1 26 30 2		1 27 31 2		1 28 29 2		1 29 30 2		1 30 31 2		1 1 0 2		1 4 0 2		1 2 1 2		1 5 1 2		1 3 2 2		1 6 2 2		1 7 3 2		1 5 4 2		1 8 4 2		1 6 5 2		1 9 5 2		1 7 6 2		1 10 6 2		1 11 7 2		1 9 8 2		1 12 8 2		1 10 9 2		1 13 9 2		1 11 10 2		1 14 10 2		1 15 11 2		1 13 12 2		1 14 13 2		1 15 14 2		1 17 16 2		1 20 16 2		1 18 17 2		1 21 17 2		1 19 18 2		1 22 18 2		1 23 19 2		1 21 20 2		1 24 20 2		1 22 21 2		1 25 21 2		1 23 22 2		1 26 22 2		1 27 23 2		1 25 24 2		1 28 24 2		1 26 25 2		1 29 25 2		1 27 26 2		1 30 26 2		1 31 27 2		1 29 28 2		1 30 29 2		1 31 30 2		1 12 16 2		1 19 15 2		
2 0 1 2		2 0 4 2		2 1 2 2		2 1 5 2		2 2 3 2		2 2 6 2		2 3 7 2		2 4 5 2		2 4 8 2		2 5 6 2		2 5 9 2		2 6 7 2		2 6 10 2		2 7 11 2		2 8 9 2		2 8 12 2		2 9 10 2		2 9 13 2		2 10 11 2		2 10 14 2		2 11 15 2		2 12 13 2		2 13 14 2		2 14 15 2		2 16 17 2		2 16 20 2		2 17 18 2		2 17 21 2		2 18 19 2		2 18 22 2		2 19 23 2		2 20 21 2		2 20 24 2		2 21 22 2		2 21 25 2		2 22 23 2		2 22 26 2		2 23 27 2		2 24 25 2		2 24 28 2		2 25 26 2		2 25 29 2		2 26 27 2		2 26 30 2		2 27 31 2		2 28 29 2		2 29 30 2		2 30 31 2		2 1 0 2		2 4 0 2		2 2 1 2		2 5 1 2		2 3 2 2		2 6 2 2		2 7 3 2		2 5 4 2		2 8 4 2		2 6 5 2		2 9 5 2		2 7 6 2		2 10 6 2		2 11 7 2		2 9 8 2		2 12 8 2		2 10 9 2		2 13 9 2		2 11 10 2		2 14 10 2		2 15 11 2		2 13 12 2		2 14 13 2		2 15 14 2		2 17 16 2		2 20 16 2		2 18 17 2		2 21 17 2		2 19 18 2		2 22 18 2		2 23 19 2		2 21 20 2		2 24 20 2		2 22 21 2		2 25 21 2		2 23 22 2		2 26 22 2		2 27 23 2		2 25 24 2		2 28 24 2		2 26 25 2		2 29 25 2		2 27 26 2		2 30 26 2		2 31 27 2		2 29 28 2		2 30 29 2		2 31 30 2		2 12 16 2		2 19 15 2		
3 0 1 2		3 0 4 2		3 1 2 2		3 1 5 2		3 2 3 2		3 2 6 2		3 3 7 2		3 4 5 2		3 4 8 2		3 5 6 2		3 5 9 2		3 6 7 2		3 6 10 2		3 7 11 2		3 8 9 2		3 8 12 2		3 9 10 2		3 9 13 2		3 10 11 2		3 10 14 2		3 11 15 2		3 12 13 2		3 13 14 2		3 14 15 2		3 16 17 2		3 16 20 2		3 17 18 2		3 17 21 2		3 18 19 2		3 18 22 2		3 19 23 2		3 20 21 2		3 20 24 2		3 21 22 2		3 21 25 2		3 22 23 2		3 22 26 2		3 23 27 2		3 24 25 2		3 24 28 2		3 25 26 2		3 25 29 2		3 26 27 2		3 26 30 2		3 27 31 2		3 28 29 2		3 29 30 2		3 30 31 2		3 1 0 2		3 4 0 2		3 2 1 2		3 5 1 2		3 3 2 2		3 6 2 2		3 7 3 2		3 5 4 2		3 8 4 2		3 6 5 2		3 9 5 2		3 7 6 2		3 10 6 2		3 11 7 2		3 9 8 2		3 12 8 2		3 10 9 2		3 13 9 2		3 11 10 2		3 14 10 2		3 15 11 2		3 13 12 2		3 14 13 2		3 15 14 2		3 17 16 2		3 20 16 2		3 18 17 2		3 21 17 2		3 19 18 2		3 22 18 2		3 23 19 2		3 21 20 2		3 24 20 2		3 22 21 2		3 25 21 2		3 23 22 2		3 26 22 2		3 27 23 2		3 25 24 2		3 28 24 2		3 26 25 2		3 29 25 2		3 27 26 2		3 30 26 2		3 31 27 2		3 29 28 2		3 30 29 2		3 31 30 2		3 12 16 2		3 19 15 2		
4 0 1 2		4 0 4 2		4 1 2 2		4 1 5 2		4 2 3 2		4 2 6 2		4 3 7 2		4 4 5 2		4 4 8 2		4 5 6 2		4 5 9 2		4 6 7 2		4 6 10 2		4 7 11 2		4 8 9 2		4 8 12 2		4 9 10 2		4 9 13 2		4 10 11 2		4 10 14 2		4 11 15 2		4 12 13 2		4 13 14 2		4 14 15 2		4 16 17 2		4 16 20 2		4 17 18 2		4 17 21 2		4 18 19 2		4 18 22 2		4 19 23 2		4 20 21 2		4 20 24 2		4 21 22 2		4 21 25 2		4 22 23 2		4 22 26 2		4 23 27 2		4 24 25 2		4 24 28 2		4 25 26 2		4 25 29 2		4 26 27 2		4 26 30 2		4 27 31 2		4 28 29 2		4 29 30 2		4 30 31 2		4 1 0 2		4 4 0 2		4 2 1 2		4 5 1 2		4 3 2 2		4 6 2 2		4 7 3 2		4 5 4 2		4 8 4 2		4 6 5 2		4 9 5 2		4 7 6 2		4 10 6 2		4 11 7 2		4 9 8 2		4 12 8 2		4 10 9 2		4 13 9 2		4 11 10 2		4 14 10 2		4 15 11 2		4 13 12 2		4 14 13 2		4 15 14 2		4 17 16 2		4 20 16 2		4 18 17 2		4 21 17 2		4 19 18 2		4 22 18 2		4 23 19 2		4 21 20 2		4 24 20 2		4 22 21 2		4 25 21 2		4 23 22 2		4 26 22 2		4 27 23 2		4 25 24 2		4 28 24 2		4 26 25 2		4 29 25 2		4 27 26 2		4 30 26 2		4 31 27 2		4 29 28 2		4 30 29 2		4 31 30 2		4 12 16 2		4 19 15 2		
5 0 1 2		5 0 4 2		5 1 2 2		5 1 5 2		5 2 3 2		5 2 6 2		5 3 7 2		5 4 5 2		5 4 8 2		5 5 6 2		5 5 9 2		5 6 7 2		5 6 10 2		5 7 11 2		5 8 9 2		5 8 12 2		5 9 10 2		5 9 13 2		5 10 11 2		5 10 14 2		5 11 15 2		5 12 13 2		5 13 14 2		5 14 15 2		5 16 17 2		5 16 20 2		5 17 18 2		5 17 21 2		5 18 19 2		5 18 22 2		5 19 23 2		5 20 21 2		5 20 24 2		5 21 22 2		5 21 25 2		5 22 23 2		5 22 26 2		5 23 27 2		5 24 25 2		5 24 28 2		5 25 26 2		5 25 29 2		5 26 27 2		5 26 30 2		5 27 31 2		5 28 29 2		5 29 30 2		5 30 31 2		5 1 0 2		5 4 0 2		5 2 1 2		5 5 1 2		5 3 2 2		5 6 2 2		5 7 3 2		5 5 4 2		5 8 4 2		5 6 5 2		5 9 5 2		5 7 6 2		5 10 6 2		5 11 7 2		5 9 8 2		5 12 8 2		5 10 9 2		5 13 9 2		5 11 10 2		5 14 10 2		5 15 11 2		5 13 12 2		5 14 13 2		5 15 14 2		5 17 16 2		5 20 16 2		5 18 17 2		5 21 17 2		5 19 18 2		5 22 18 2		5 23 19 2		5 21 20 2		5 24 20 2		5 22 21 2		5 25 21 2		5 23 22 2		5 26 22 2		5 27 23 2		5 25 24 2		5 28 24 2		5 26 25 2		5 29 25 2		5 27 26 2		5 30 26 2		5 31 27 2		5 29 28 2		5 30 29 2		5 31 30 2		5 12 16 2		5 19 15 2		
