instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
airport80,+Inf,0.987519,0.547742,1.535261,14197,13170,50213,50213,0
airport8,2.992481,1.171677,0.916598,2.088275,9815,9779,34877,34877,0
airport86,+Inf,1.195047,0.787585,1.982632,13119,12854,50157,50157,0
airport94,+Inf,3.177374,0.226745,3.404119,14630,14525,55281,55281,0
airport81,0.842105,0.596065,0.614682,1.210747,7775,7741,27145,27145,0
airport83,1.559791,1.468347,6.540536,8.008883,17227,16174,63547,63547,0
airport93,+Inf,2.441105,0.886895,3.328000,13551,13287,51820,51820,0
airport90,0.789474,1.422890,2.244637,3.667527,12495,12441,43984,43984,0
airport95,1.473684,0.921314,4.646821,5.568135,12161,11600,44232,44232,0
airport7,+Inf,1.377254,3.117790,4.495044,15920,15334,61052,61052,0
airport85,+Inf,2.899627,2.985454,5.885081,18459,17844,71854,71854,0
airport96,+Inf,1.871875,1.697027,3.568902,12157,11161,41068,41068,0
airport88,+Inf,2.511218,1.977637,4.488855,16817,15762,62100,62100,0
airport6,+Inf,2.293904,0.534107,2.828011,16464,16375,64526,64526,0
